gene_id,gene_name
ENSG00000261662.1,RP5-1042I8.7
ENSG00000277610.1,RNVU1-4
ENSG00000223345.3,HIST2H2BA
ENSG00000213244.3,HIST2H3DP1
ENSG00000265531.3,FCGR1CP
ENSG00000240929.2,HIST2H2BB
ENSG00000223612.3,RP11-289I10.2
ENSG00000198483.12,ANKRD35
ENSG00000143127.12,ITGA10
ENSG00000116128.10,BCL9
ENSG00000265107.2,GJA5
ENSG00000274020.1,LINC01138
ENSG00000238825.1,RNU1-13P
ENSG00000231551.7,RP11-495P10.1
ENSG00000280649.1,AC245100.1
ENSG00000270629.5,NBPF14
ENSG00000271383.6,NBPF19
ENSG00000203814.6,HIST2H2BF
ENSG00000014914.19,MTMR11
ENSG00000143369.14,ECM1
ENSG00000143384.12,MCL1
ENSG00000143367.15,TUFT1
ENSG00000163220.10,S100A9
ENSG00000163221.8,S100A12
ENSG00000143546.9,S100A8
ENSG00000196154.11,S100A4
ENSG00000143554.13,SLC27A3
ENSG00000143545.8,RAB13
ENSG00000160712.12,IL6R
ENSG00000169291.9,SHE
ENSG00000233875.1,RP11-61L14.6
ENSG00000160691.18,SHC1
ENSG00000243364.7,EFNA4
ENSG00000169241.17,SLC50A1
ENSG00000231064.6,MIR92B
ENSG00000187800.13,PEAR1
ENSG00000183853.17,KIRREL
ENSG00000163565.18,IFI16
ENSG00000213088.9,ACKR1
ENSG00000188004.9,C1orf204
ENSG00000158710.14,TAGLN2
ENSG00000162738.5,VANGL2
ENSG00000158769.17,F11R
ENSG00000143226.13,FCGR2A
ENSG00000143147.14,GPR161
ENSG00000117479.12,SLC19A2
ENSG00000116132.11,PRRX1
ENSG00000235750.9,KIAA0040
ENSG00000116194.12,ANGPTL1
ENSG00000153029.14,MR1
ENSG00000143333.6,RGS16
ENSG00000116711.9,PLA2G4A
ENSG00000162670.10,BRINP3
ENSG00000237457.6,LINC01351
ENSG00000000971.15,CFH
ENSG00000134376.14,CRB1
ENSG00000163431.12,LMOD1
ENSG00000234775.1,RP11-335O13.7
ENSG00000133048.12,CHI3L1
ENSG00000159388.5,BTG2
ENSG00000122176.10,FMOD
ENSG00000188783.5,PRELP
ENSG00000143479.15,DYRK3
ENSG00000162889.10,MAPKAPK2
ENSG00000174059.16,CD34
ENSG00000123689.5,G0S2
ENSG00000054392.12,HHAT
ENSG00000152104.11,PTPN14
ENSG00000092969.11,TGFB2
ENSG00000196660.10,SLC30A10
ENSG00000117791.15,MARC2
ENSG00000186205.12,MARC1
ENSG00000154309.8,DISP1
ENSG00000143793.12,C1orf35
ENSG00000182118.6,FAM89A
ENSG00000116962.14,NID1
ENSG00000252282.1,RNU6-1089P
ENSG00000252516.1,RNA5SP82
ENSG00000236790.5,LINC00299
ENSG00000172059.10,KLF11
ENSG00000115756.12,HPCAL1
ENSG00000115129.13,TP53I3
ENSG00000138080.13,EMILIN1
ENSG00000171174.13,RBKS
ENSG00000075426.11,FOSL2
ENSG00000213626.11,LBH
ENSG00000138061.11,CYP1B1
ENSG00000143891.16,GALM
ENSG00000230327.1,MTCO1P42
ENSG00000162924.13,REL
ENSG00000231327.1,AC016700.5
ENSG00000235499.1,AC073046.25
ENSG00000065911.11,MTHFD2
ENSG00000115318.11,LOXL3
ENSG00000115325.13,DOK1
ENSG00000042493.15,CAPG
ENSG00000168899.4,VAMP5
ENSG00000168890.13,TMEM150A
ENSG00000168874.12,ATOH8
ENSG00000213355.3,CNN2P8
ENSG00000272913.1,RP11-440D17.3
ENSG00000196843.15,ARID5A
ENSG00000204634.12,TBC1D8
ENSG00000115594.11,IL1R1
ENSG00000115602.16,IL1RL1
ENSG00000254126.6,CD8BP
ENSG00000198075.9,SULT1C4
ENSG00000198142.4,SOWAHC
ENSG00000153094.21,BCL2L11
ENSG00000125611.15,CHCHD5
ENSG00000125538.11,IL1B
ENSG00000125637.15,PSD4
ENSG00000144119.3,C1QL2
ENSG00000115107.19,STEAP3
ENSG00000163083.5,INHBB
ENSG00000115112.7,TFCP2L1
ENSG00000136732.14,GYPC
ENSG00000072163.19,LIMS2
ENSG00000076003.4,MCM6
ENSG00000187123.14,LYPD6
ENSG00000115963.13,RND3
ENSG00000123609.10,NMI
ENSG00000115267.5,IFIH1
ENSG00000082438.15,COBLL1
ENSG00000163072.15,NOSTRIN
ENSG00000232555.1,AC104088.1
ENSG00000091436.16,AC013461.1
ENSG00000204262.11,COL5A2
ENSG00000187699.10,C2orf88
ENSG00000128641.18,MYO1B
ENSG00000168497.4,SDPR
ENSG00000081320.10,STK17B
ENSG00000003400.14,CASP10
ENSG00000155760.2,FZD7
ENSG00000116117.17,PARD3B
ENSG00000118257.16,NRP2
ENSG00000115457.9,IGFBP2
ENSG00000135926.13,TMBIM1
ENSG00000018280.16,SLC11A1
ENSG00000272644.1,RP11-33O4.1
ENSG00000144591.18,GMPPA
ENSG00000152049.6,KCNE4
ENSG00000124019.9,FAM124B
ENSG00000081052.11,COL4A4
ENSG00000135917.13,SLC19A3
ENSG00000067066.16,SP100
ENSG00000156966.6,B3GNT7
ENSG00000182600.9,C2orf82
ENSG00000188042.7,ARL4C
ENSG00000144476.5,ACKR3
ENSG00000124831.18,LRRFIP1
ENSG00000144485.10,HES6
ENSG00000178602.7,OTOS
ENSG00000162804.13,SNED1
ENSG00000216921.7,AC131097.4
ENSG00000180914.10,OXTR
ENSG00000163702.18,IL17RC
ENSG00000132164.9,SLC6A11
ENSG00000163520.13,FBLN2
ENSG00000154764.5,WNT7A
ENSG00000154783.10,FGD5
ENSG00000131378.13,RFTN1
ENSG00000179796.11,LRRC3B
ENSG00000234165.1,AC114877.3
ENSG00000144642.21,RBMS3
ENSG00000170293.8,CMTM8
ENSG00000187091.13,PLCD1
ENSG00000172936.12,MYD88
ENSG00000144655.14,CSRNP1
ENSG00000144649.8,FAM198A
ENSG00000144792.9,ZNF660
ENSG00000272077.1,RP11-348P10.2
ENSG00000163815.5,CLEC3B
ENSG00000144791.9,LIMD1
ENSG00000181585.3,TMIE
ENSG00000160808.9,MYL3
ENSG00000160801.13,PTH1R
ENSG00000160796.16,NBEAL2
ENSG00000229453.2,SPINK8
ENSG00000185909.14,KLHDC8B
ENSG00000173540.12,GMPPB
ENSG00000114378.16,HYAL1
ENSG00000068001.13,HYAL2
ENSG00000114738.10,MAPKAPK3
ENSG00000272543.1,MIR4787
ENSG00000010319.6,SEMA3G
ENSG00000168268.10,NT5DC2
ENSG00000212452.1,SNORD69
ENSG00000016391.10,CHDH
ENSG00000056736.9,IL17RB
ENSG00000144730.16,IL17RD
ENSG00000168306.12,ACOX2
ENSG00000153266.12,FEZF2
ENSG00000163638.13,ADAMTS9
ENSG00000241316.6,SUCLG2-AS1
ENSG00000163378.13,EOGT
ENSG00000121440.14,PDZRN3
ENSG00000184500.14,PROS1
ENSG00000168386.18,FILIP1L
ENSG00000154175.16,ABI3BP
ENSG00000144802.11,NFKBIZ
ENSG00000144824.19,PHLDB2
ENSG00000091986.15,CCDC80
ENSG00000144857.14,BOC
ENSG00000178075.19,GRAMD1C
ENSG00000031081.10,ARHGAP31
ENSG00000144837.8,PLA1A
ENSG00000163430.10,FSTL1
ENSG00000145088.8,EAF2
ENSG00000138496.16,PARP9
ENSG00000163840.9,DTX3L
ENSG00000173193.13,PARP14
ENSG00000252965.1,Y_RNA
ENSG00000144908.13,ALDH1L1
ENSG00000246022.2,ALDH1L1-AS2
ENSG00000163884.3,KLF15
ENSG00000187715.13,KBTBD12
ENSG00000168917.8,SLC35G2
ENSG00000152952.11,PLOD2
ENSG00000188313.12,PLSCR1
ENSG00000152977.9,ZIC1
ENSG00000047457.13,CP
ENSG00000163762.6,TM4SF18
ENSG00000169908.11,TM4SF1
ENSG00000243069.7,ARHGEF26-AS1
ENSG00000114805.16,PLCH1
ENSG00000230457.3,PA2G4P4
ENSG00000079257.7,LXN
ENSG00000085276.17,MECOM
ENSG00000279673.1,RP11-185E8.2
ENSG00000075420.12,FNDC3B
ENSG00000121858.10,TNFSF10
ENSG00000114450.9,GNB4
ENSG00000182580.2,EPHB3
ENSG00000113790.10,EHHADH
ENSG00000073792.15,IGF2BP2
ENSG00000058866.14,DGKG
ENSG00000073849.14,ST6GAL1
ENSG00000113916.17,BCL6
ENSG00000145012.12,LPP
ENSG00000196083.9,IL1RAP
ENSG00000114315.3,HES1
ENSG00000185112.5,FAM43A
ENSG00000169026.12,MFSD7
ENSG00000127418.14,FGFRL1
ENSG00000250259.1,RP11-460I19.2
ENSG00000168884.14,TNIP2
ENSG00000087266.15,SH3BP2
ENSG00000199335.1,RNU6-204P
ENSG00000163132.6,MSX1
ENSG00000072840.12,EVC
ENSG00000125089.16,SH3TC1
ENSG00000048342.15,CC2D2A
ENSG00000109819.8,PPARGC1A
ENSG00000109610.5,SOD3
ENSG00000181982.18,CCDC149
ENSG00000091490.10,SEL1L3
ENSG00000154274.14,C4orf19
ENSG00000181826.9,RELL1
ENSG00000169299.13,PGM2
ENSG00000250863.1,RP11-663P9.1
ENSG00000145246.13,ATP10D
ENSG00000128052.8,KDR
ENSG00000109265.13,KIAA1211
ENSG00000162840.4,MT2P1
ENSG00000169429.10,CXCL8
ENSG00000163739.4,CXCL1
ENSG00000081041.8,CXCL2
ENSG00000138772.12,ANXA3
ENSG00000163297.16,ANTXR2
ENSG00000180769.8,WDFY3-AS2
ENSG00000172493.20,AFF1
ENSG00000138646.8,HERC5
ENSG00000138640.14,FAM13A
ENSG00000164035.9,EMCN
ENSG00000138821.12,SLC39A8
ENSG00000138795.9,LEF1
ENSG00000138794.9,CASP6
ENSG00000205403.12,CFI
ENSG00000073331.17,ALPK1
ENSG00000150961.14,SEC24D
ENSG00000280551.1,RP11-358D17.2
ENSG00000145390.11,USP53
ENSG00000138738.10,PRDM5
ENSG00000189184.11,PCDH18
ENSG00000085871.8,MGST2
ENSG00000151617.15,EDNRA
ENSG00000137462.6,TLR2
ENSG00000145423.4,SFRP2
ENSG00000197410.12,DCHS2
ENSG00000145431.10,PDGFC
ENSG00000248429.5,RP11-597D13.9
ENSG00000137628.16,DDX60
ENSG00000181381.13,DDX60L
ENSG00000129116.17,PALLD
ENSG00000229204.3,PTGES3P3
ENSG00000272870.1,RP11-798M19.6
ENSG00000150630.3,VEGFC
ENSG00000154553.13,PDLIM3
ENSG00000078295.16,ADCY2
ENSG00000183580.9,FBXL7
ENSG00000040731.10,CDH10
ENSG00000039560.13,RAI14
ENSG00000145623.12,OSMR
ENSG00000153071.14,DAB2
ENSG00000132357.13,CARD6
ENSG00000112936.18,C7
ENSG00000151881.14,TMEM267
ENSG00000151883.17,PARP8
ENSG00000213949.8,ITGA1
ENSG00000113448.17,PDE4D
ENSG00000069020.18,MAST4
ENSG00000152939.14,MARVELD2
ENSG00000197822.10,OCLN
ENSG00000261269.1,RP11-389C8.2
ENSG00000178175.11,ZNF366
ENSG00000249085.1,CTD-2631K10.1
ENSG00000213763.4,ACTBP2
ENSG00000132837.14,DMGDH
ENSG00000132840.9,BHMT2
ENSG00000131730.15,CKMT2
ENSG00000281327.1,LINC01338
ENSG00000249776.5,RP11-133F8.2
ENSG00000248528.1,CTC-458G6.2
ENSG00000237187.8,NR2F1-AS1
ENSG00000164308.16,ERAP2
ENSG00000272523.1,LINC01023
ENSG00000171444.17,MCC
ENSG00000263432.2,RN7SL689P
ENSG00000168938.5,PPIC
ENSG00000113368.11,LMNB1
ENSG00000173926.5,MARCH3
ENSG00000131435.12,PDLIM4
ENSG00000197208.5,SLC22A4
ENSG00000125347.13,IRF1
ENSG00000271737.1,CTB-113I20.2
ENSG00000132570.14,PCBD2
ENSG00000250167.1,CTC-321K16.1
ENSG00000250284.1,CTB-1I21.1
ENSG00000228672.3,PROB1
ENSG00000170469.10,SPATA24
ENSG00000113209.8,PCDHB5
ENSG00000272070.1,AC005618.6
ENSG00000081853.14,PCDHGA2
ENSG00000254245.2,PCDHGA3
ENSG00000254221.2,PCDHGB1
ENSG00000262576.2,PCDHGA4
ENSG00000253910.2,PCDHGB2
ENSG00000253485.2,PCDHGA5
ENSG00000262209.2,PCDHGB3
ENSG00000253731.2,PCDHGA6
ENSG00000253537.2,PCDHGA7
ENSG00000276547.1,PCDHGB5
ENSG00000261934.2,PCDHGA9
ENSG00000253305.2,PCDHGB6
ENSG00000253846.2,PCDHGA10
ENSG00000254122.2,PCDHGB7
ENSG00000253873.5,PCDHGA11
ENSG00000253159.2,PCDHGA12
ENSG00000242419.5,PCDHGC4
ENSG00000197948.10,FCHSD1
ENSG00000120318.15,ARAP3
ENSG00000187678.8,SPRY4
ENSG00000186314.11,PRELID2
ENSG00000169302.14,STK32A
ENSG00000157510.13,AFAP1L1
ENSG00000155850.7,SLC26A2
ENSG00000256235.1,SMIM3
ENSG00000198624.12,CCDC69
ENSG00000170214.3,ADRA1B
ENSG00000043462.11,LCP2
ENSG00000048140.17,TSPAN17
ENSG00000131446.16,MGAT1
ENSG00000165810.16,BTNL9
ENSG00000164379.6,FOXQ1
ENSG00000137273.3,FOXF2
ENSG00000272279.1,RP11-157J24.2
ENSG00000054598.6,FOXC1
ENSG00000021355.12,SERPINB1
ENSG00000137275.13,RIPK1
ENSG00000216819.1,TUBB2BP1
ENSG00000168994.13,PXDC1
ENSG00000219607.3,PPP1R3G
ENSG00000124785.8,NRN1
ENSG00000124491.15,F13A1
ENSG00000124782.19,RREB1
ENSG00000096696.13,DSP
ENSG00000153162.8,BMP6
ENSG00000111859.16,NEDD9
ENSG00000095951.16,HIVEP1
ENSG00000078401.6,EDN1
ENSG00000180537.12,RNF182
ENSG00000137393.9,RNF144B
ENSG00000272345.1,RP1-30M3.5
ENSG00000168405.14,CMAHP
ENSG00000112343.10,TRIM38
ENSG00000274267.1,HIST1H3B
ENSG00000278463.1,HIST1H2AB
ENSG00000278272.1,HIST1H3C
ENSG00000124575.6,HIST1H1D
ENSG00000186470.13,BTN3A2
ENSG00000111801.15,BTN3A3
ENSG00000273703.1,HIST1H2BM
ENSG00000184357.4,HIST1H1B
ENSG00000275126.1,HIST1H4L
ENSG00000206341.7,HLA-H
ENSG00000230795.3,HLA-K
ENSG00000204599.14,TRIM39
ENSG00000204576.11,PRR3
ENSG00000146112.11,PPP1R18
ENSG00000272273.1,XXbac-BPG252P9.10
ENSG00000137331.11,IER3
ENSG00000206337.10,HCP5
ENSG00000274494.1,MIR6832
ENSG00000213722.8,DDAH2
ENSG00000213719.8,CLIC1
ENSG00000204389.9,HSPA1A
ENSG00000204388.6,HSPA1B
ENSG00000204344.14,STK19
ENSG00000244731.7,C4A
ENSG00000224389.8,C4B
ENSG00000204301.6,NOTCH4
ENSG00000198502.5,HLA-DRB5
ENSG00000179344.16,HLA-DQB1
ENSG00000204267.13,TAP2
ENSG00000204264.8,PSMB8
ENSG00000240065.7,PSMB9
ENSG00000168394.10,TAP1
ENSG00000096433.10,ITPR3
ENSG00000007866.18,TEAD3
ENSG00000096060.14,FKBP5
ENSG00000265527.1,MIR5690
ENSG00000157343.8,ARMC12
ENSG00000124762.13,CDKN1A
ENSG00000164530.13,PI16
ENSG00000137193.13,PIM1
ENSG00000112139.14,MDGA1
ENSG00000112655.15,PTK7
ENSG00000146232.15,NFKBIE
ENSG00000112782.15,CLIC5
ENSG00000230204.1,FTH1P5
ENSG00000065308.4,TRAM2
ENSG00000156535.13,CD109
ENSG00000112837.16,TBX18
ENSG00000146281.5,PM20D2
ENSG00000135299.16,ANKRD6
ENSG00000112214.10,FHL5
ENSG00000057657.15,PRDM1
ENSG00000279398.1,RP3-429G5.5
ENSG00000053328.8,METTL24
ENSG00000056972.18,TRAF3IP2
ENSG00000112769.18,LAMA4
ENSG00000111817.16,DSE
ENSG00000198945.7,L3MBTL3
ENSG00000118523.5,CTGF
ENSG00000146411.5,SLC2A12
ENSG00000016402.13,IL20RA
ENSG00000118503.14,TNFAIP3
ENSG00000112378.11,PERP
ENSG00000135540.11,NHSL1
ENSG00000225177.5,RP11-390P2.4
ENSG00000112414.14,ADGRG6
ENSG00000224460.1,RP11-439L18.2
ENSG00000112419.14,PHACTR2
ENSG00000202343.1,SNORA2
ENSG00000120278.15,PLEKHG1
ENSG00000120279.6,MYCT1
ENSG00000146477.5,SLC22A3
ENSG00000273100.1,RP11-302L19.3
ENSG00000164818.15,DNAAF5
ENSG00000199023.3,MIR339
ENSG00000164849.9,GPR146
ENSG00000164850.14,GPER1
ENSG00000106003.12,LFNG
ENSG00000264357.1,MIR4648
ENSG00000157927.16,RADIL
ENSG00000164638.10,SLC29A4
ENSG00000136235.15,GPNMB
ENSG00000106080.10,FKBP14
ENSG00000106086.18,PLEKHA8
ENSG00000106100.10,NOD1
ENSG00000237004.3,ZNRF2P1
ENSG00000227191.8,TRGC2
ENSG00000211688.1,TRGJP2
ENSG00000211692.1,TRGJP1
ENSG00000164708.5,PGAM2
ENSG00000122679.8,RAMP3
ENSG00000146674.14,IGFBP3
ENSG00000206603.1,SNORA22
ENSG00000164776.9,PHKG1
ENSG00000009950.15,MLXIPL
ENSG00000165171.10,WBSCR27
ENSG00000049540.16,ELN
ENSG00000106211.8,HSPB1
ENSG00000135185.11,TMEM243
ENSG00000157240.3,FZD1
ENSG00000177409.11,SAMD9L
ENSG00000127920.5,GNG11
ENSG00000164692.17,COL1A2
ENSG00000236197.3,AC002429.5
ENSG00000005981.12,ASB4
ENSG00000004799.7,PDK4
ENSG00000231170.5,AC002451.3
ENSG00000130429.12,ARPC1B
ENSG00000214309.4,MBLAC1
ENSG00000235077.1,AC073842.19
ENSG00000196411.9,EPHB4
ENSG00000087077.12,TRIP6
ENSG00000106366.8,SERPINE1
ENSG00000160999.10,SH2B2
ENSG00000161040.16,FBXL13
ENSG00000128606.12,LRRC17
ENSG00000244490.1,RWDD4P1
ENSG00000253276.2,CCDC71L
ENSG00000135272.9,MDFIC
ENSG00000135269.17,TES
ENSG00000004866.19,ST7
ENSG00000106025.8,TSPAN12
ENSG00000230316.6,FEZF1-AS1
ENSG00000081803.15,CADPS2
ENSG00000135245.9,HILPDA
ENSG00000158457.5,TSPAN33
ENSG00000128602.9,SMO
ENSG00000236753.5,MKLN1-AS
ENSG00000128567.16,PODXL
ENSG00000105939.12,ZC3HAV1
ENSG00000059378.12,PARP12
ENSG00000127362.2,TAS2R3
ENSG00000127364.3,TAS2R4
ENSG00000232533.1,AC093673.5
ENSG00000106538.9,RARRES2
ENSG00000171115.3,GIMAP8
ENSG00000179144.4,GIMAP7
ENSG00000133561.15,GIMAP6
ENSG00000106565.17,TMEM176B
ENSG00000002933.7,TMEM176A
ENSG00000164867.10,NOS3
ENSG00000187260.15,WDR86
ENSG00000243836.5,WDR86-AS1
ENSG00000214106.7,PAXIP1-AS2
ENSG00000272760.1,RP11-5C23.1
ENSG00000253764.1,RP11-439C15.4
ENSG00000091879.13,ANGPT2
ENSG00000173281.4,PPP1R3B
ENSG00000154319.14,FAM167A
ENSG00000003989.16,SLC7A2
ENSG00000147408.14,CSGALNACT1
ENSG00000104635.13,SLC39A14
ENSG00000120889.12,TNFRSF10B
ENSG00000173530.5,TNFRSF10D
ENSG00000104689.9,TNFRSF10A
ENSG00000120907.17,ADRA1A
ENSG00000120915.13,EPHX2
ENSG00000186918.13,ZNF395
ENSG00000157110.15,RBPMS
ENSG00000279041.1,CTD-2373N4.3
ENSG00000272338.2,RP11-722E23.2
ENSG00000172728.15,FUT10
ENSG00000133874.1,RNF122
ENSG00000183779.6,ZNF703
ENSG00000020181.17,ADGRA2
ENSG00000187840.4,EIF4EBP1
ENSG00000147535.16,PLPP5
ENSG00000077782.19,FGFR1
ENSG00000176907.4,C8orf4
ENSG00000104368.17,PLAT
ENSG00000221869.4,CEBPD
ENSG00000237807.3,RP11-400K9.4
ENSG00000272457.1,RP11-1070A24.2
ENSG00000198846.5,TOX
ENSG00000167912.5,RP11-25K19.1
ENSG00000178538.9,CA8
ENSG00000198363.16,ASPH
ENSG00000137561.4,TTPA
ENSG00000121039.9,RDH10
ENSG00000164687.10,FABP5
ENSG00000185015.7,CA13
ENSG00000164949.7,GEM
ENSG00000132561.13,MATN2
ENSG00000155090.14,KLF10
ENSG00000247081.7,BAALC-AS1
ENSG00000164930.11,FZD6
ENSG00000164841.4,TMEM74
ENSG00000172164.13,SNTB1
ENSG00000156802.12,ATAD2
ENSG00000173334.3,TRIB1
ENSG00000136997.15,MYC
ENSG00000155897.9,ADCY8
ENSG00000225259.4,ST13P6
ENSG00000008513.14,ST3GAL1
ENSG00000198576.3,ARC
ENSG00000104518.10,GSDMD
ENSG00000179886.5,TIGD5
ENSG00000180921.6,FAM83H
ENSG00000265660.1,MIR4664
ENSG00000178685.13,PARP10
ENSG00000167701.13,GPT
ENSG00000107249.21,GLIS3
ENSG00000106686.16,SPATA6L
ENSG00000178445.8,GLDC
ENSG00000225472.1,RP11-120J1.1
ENSG00000147872.9,PLIN2
ENSG00000272842.1,RP11-513M16.7
ENSG00000273226.1,RP11-513M16.8
ENSG00000177076.5,ACER2
ENSG00000260912.1,RP11-363E7.4
ENSG00000147883.10,CDKN2B
ENSG00000086062.12,B4GALT1
ENSG00000231991.4,ANXA2P2
ENSG00000186638.16,KIF24
ENSG00000198467.13,TPM2
ENSG00000235387.2,LINC00961
ENSG00000137124.7,ALDH1B1
ENSG00000154529.14,CNTNAP3B
ENSG00000276386.1,CNTNAP3P2
ENSG00000135063.17,FAM189A2
ENSG00000083067.22,TRPM3
ENSG00000224437.2,PIGUP1
ENSG00000135048.13,TMEM2
ENSG00000099139.13,PCSK5
ENSG00000156049.6,GNA14
ENSG00000172159.15,FRMD3
ENSG00000165115.14,KIF27
ENSG00000213694.3,S1PR3
ENSG00000130222.10,GADD45G
ENSG00000165030.3,NFIL3
ENSG00000165233.17,CARD19
ENSG00000131669.9,NINJ1
ENSG00000106785.14,TRIM14
ENSG00000106799.12,TGFBR1
ENSG00000136826.14,KLF4
ENSG00000119326.14,CTNNAL1
ENSG00000041982.15,TNC
ENSG00000204136.10,GGTA1P
ENSG00000185585.19,OLFML2A
ENSG00000136830.11,FAM129B
ENSG00000187024.13,PTRH1
ENSG00000160404.17,TOR2A
ENSG00000095370.19,SH2D3C
ENSG00000106992.17,AK1
ENSG00000136840.18,ST6GALNAC4
ENSG00000171169.8,NAIF1
ENSG00000119333.11,WDR34
ENSG00000160447.6,PKN3
ENSG00000175287.18,PHYHD1
ENSG00000188483.7,IER5L
ENSG00000233901.5,LINC01503
ENSG00000204054.13,LINC00963
ENSG00000148344.10,PTGES
ENSG00000050555.17,LAMC3
ENSG00000148288.11,GBGT1
ENSG00000123453.17,SARDH
ENSG00000160293.16,VAV2
ENSG00000186350.9,RXRA
ENSG00000187796.13,CARD9
ENSG00000199161.1,MIR126
ENSG00000169692.12,AGPAT2
ENSG00000184925.11,LCN12
ENSG00000054179.11,ENTPD2
ENSG00000198435.3,NRARP
ENSG00000273001.1,RP11-118K6.3
ENSG00000067082.14,KLF6
ENSG00000187134.13,AKR1C1
ENSG00000196139.13,AKR1C3
ENSG00000123243.14,ITIH5
ENSG00000165626.16,BEND7
ENSG00000237470.3,DCLRE1CP1
ENSG00000148488.15,ST8SIA6
ENSG00000204682.5,CASC10
ENSG00000197321.14,SVIL
ENSG00000107968.9,MAP3K8
ENSG00000237036.4,ZEB1-AS1
ENSG00000099250.17,NRP1
ENSG00000177283.6,FZD8
ENSG00000229644.6,NAMPTP1
ENSG00000107562.16,CXCL12
ENSG00000165507.8,C10orf10
ENSG00000266524.2,GDF10
ENSG00000278561.1,PTPN20CP
ENSG00000165633.12,VSTM4
ENSG00000185532.15,PRKG1
ENSG00000122870.11,BICC1
ENSG00000122862.4,SRGN
ENSG00000156510.12,HKDC1
ENSG00000107719.8,PALD1
ENSG00000107738.19,C10orf54
ENSG00000168209.4,DDIT4
ENSG00000230417.11,LINC00856
ENSG00000189129.13,PLAC9
ENSG00000108219.14,TSPAN14
ENSG00000148604.13,RGR
ENSG00000173269.13,MMRN2
ENSG00000198682.12,PAPSS2
ENSG00000026103.20,FAS
ENSG00000273124.1,RP11-236B18.5
ENSG00000138119.16,MYOF
ENSG00000138193.15,PLCE1
ENSG00000107438.8,PDLIM1
ENSG00000188649.12,CC2D2B
ENSG00000165886.4,UBTD1
ENSG00000107554.16,DNMBP
ENSG00000077150.18,NFKB2
ENSG00000138172.10,CALHM2
ENSG00000148841.15,ITPRIP
ENSG00000138166.5,DUSP5
ENSG00000197142.10,ACSL5
ENSG00000148737.16,TCF7L2
ENSG00000165816.12,VWA2
ENSG00000148704.12,VAX1
ENSG00000170370.11,EMX2
ENSG00000188613.6,NANOS1
