gene_id,gene_name
ENSG00000163694.14,RBM47
ENSG00000263642.1,MIR4802
ENSG00000178343.4,SHISA3
ENSG00000249330.1,RP11-436F23.1
ENSG00000135605.12,TEC
ENSG00000283156.1,RP11-646I6.3
ENSG00000173597.8,SULT1B1
ENSG00000163736.3,PPBP
ENSG00000169245.5,CXCL10
ENSG00000263445.1,MIR4450
ENSG00000239793.1,RP11-109G23.1
ENSG00000173083.14,HPSE
ENSG00000145283.7,SLC10A6
ENSG00000246090.6,RP11-696N14.1
ENSG00000070190.12,DAPP1
ENSG00000138798.11,EGF
ENSG00000138792.9,ENPEP
ENSG00000249002.2,RP11-358D17.1
ENSG00000225665.4,SAR1P3
ENSG00000251609.2,SETP12
ENSG00000249381.1,LINC00500
ENSG00000250357.1,RP11-503L19.1
ENSG00000164142.15,FAM160A1
ENSG00000251603.1,RP11-164P12.4
ENSG00000250771.2,RP11-153M7.3
ENSG00000248208.1,RP11-153M7.1
ENSG00000121207.11,LRAT
ENSG00000249008.1,RP11-487E13.1
ENSG00000251165.5,F11-AS1
ENSG00000145506.13,NKD2
ENSG00000250056.5,LINC01018
ENSG00000250060.1,RP11-332J15.2
ENSG00000277073.1,MIR6131
ENSG00000251593.1,MSNP1
ENSG00000242110.7,AMACR
ENSG00000164318.17,EGFLAM
ENSG00000249740.2,OSMR-AS1
ENSG00000171522.5,PTGER4
ENSG00000112964.13,GHR
ENSG00000177738.3,CTD-2201E18.3
ENSG00000177721.4,ANXA2R
ENSG00000151882.11,CCL28
ENSG00000035499.12,DEPDC1B
ENSG00000248803.1,RP11-287J9.1
ENSG00000249057.1,MAST4-IT1
ENSG00000134061.5,CD180
ENSG00000250237.1,CTC-498J12.1
ENSG00000250138.4,RP11-848G14.5
ENSG00000249984.1,CTC-529L17.2
ENSG00000250551.1,RP11-254I22.1
ENSG00000248734.2,CTD-2260A17.1
ENSG00000249996.1,RP11-359P5.1
ENSG00000164241.13,C5orf63
ENSG00000223548.1,AC034228.3
ENSG00000248559.1,RP11-215P8.3
ENSG00000247627.2,MTND4P12
ENSG00000250378.2,RP11-119J18.1
ENSG00000120708.16,TGFBI
ENSG00000253404.1,AC034243.1
ENSG00000249751.3,ECSCR
ENSG00000250069.1,CTB-131B5.2
ENSG00000281227.1,AC011380.1
ENSG00000250343.1,CTC-255N20.1
ENSG00000221552.1,MIR1303
ENSG00000241187.1,CTC-209L16.1
ENSG00000135083.14,CCNJL
ENSG00000254211.5,LINC01485
ENSG00000160883.10,HK3
ENSG00000050767.15,COL23A1
ENSG00000218027.2,RP11-157J24.1
ENSG00000164385.8,LINC01600
ENSG00000266750.1,MIR4645
ENSG00000270504.1,RP11-420L9.5
ENSG00000219992.2,RP11-420L9.2
ENSG00000234817.2,RP3-400B16.1
ENSG00000225092.2,RP11-405O10.2
ENSG00000234816.2,U91328.2
ENSG00000010704.18,HFE
ENSG00000277775.1,HIST1H3F
ENSG00000275713.2,HIST1H2BH
ENSG00000196787.3,HIST1H2AG
ENSG00000196747.4,HIST1H2AI
ENSG00000278828.1,HIST1H3H
ENSG00000276368.1,HIST1H2AJ
ENSG00000276903.1,HIST1H2AL
ENSG00000275379.1,HIST1H3I
ENSG00000197153.4,HIST1H3J
ENSG00000274641.1,HIST1H2BO
ENSG00000235821.1,IFITM4P
ENSG00000230521.1,HCG4P7
ENSG00000137404.14,NRM
ENSG00000137310.11,TCF19
ENSG00000166278.14,C2
ENSG00000243649.8,CFB
ENSG00000204338.8,CYP21A1P
ENSG00000250535.1,STK19B
ENSG00000196735.11,HLA-DQA1
ENSG00000199036.1,MIR219A1
ENSG00000225339.3,RP11-513I15.6
ENSG00000156564.8,LRFN2
ENSG00000206875.1,RNU6-761P
ENSG00000240625.3,RN7SL403P
ENSG00000231652.2,RP11-553A21.3
ENSG00000269964.2,MEI4
ENSG00000232031.1,RP5-991C6.4
ENSG00000283010.1,RP1-273N12.4
ENSG00000112297.14,AIM1
ENSG00000178409.13,BEND3
ENSG00000225174.1,OSTM1-AS1
ENSG00000199360.1,RNU6-1115P
ENSG00000178033.5,FAM26E
ENSG00000164465.18,DCBLD1
ENSG00000219642.2,BMPR1APS1
ENSG00000164484.11,TMEM200A
ENSG00000197594.11,ENPP1
ENSG00000112303.13,VNN2
ENSG00000236700.5,LINC01010
ENSG00000135604.9,STX11
ENSG00000236591.1,RP11-162J8.3
ENSG00000223701.3,RAET1E-AS1
ENSG00000131019.10,ULBP3
ENSG00000213089.4,PDCL3P5
ENSG00000231863.1,RP3-428L16.1
ENSG00000223414.2,LINC00473
ENSG00000282572.2,RP11-482G13.1
ENSG00000237181.1,AC147651.4
ENSG00000146555.18,SDK1
ENSG00000234432.4,RP11-1275H24.1
ENSG00000232949.1,AC002480.4
ENSG00000136244.11,IL6
ENSG00000228649.8,AC005682.5
ENSG00000221740.1,SNORD93
ENSG00000241644.2,INMT
ENSG00000227172.2,AC011290.4
ENSG00000273444.1,RP5-1147A1.2
ENSG00000227658.1,AC005160.3
ENSG00000106633.15,GCK
ENSG00000213642.3,RP11-561N12.5
ENSG00000189316.3,RP11-797H7.5
ENSG00000229886.1,RP5-1132H15.3
ENSG00000177418.2,RP4-756H11.4
ENSG00000273897.1,CH17-264B6.4
ENSG00000182487.12,NCF1B
ENSG00000188763.4,FZD9
ENSG00000158517.13,NCF1
ENSG00000165178.9,NCF1C
ENSG00000019991.15,HGF
ENSG00000228113.7,AC003991.3
ENSG00000105825.11,TFPI2
ENSG00000005421.8,PON1
ENSG00000105852.10,PON3
ENSG00000180535.3,BHLHA15
ENSG00000006453.13,BAIAP2L1
ENSG00000106333.12,PCOLCE
ENSG00000105808.17,RASA4
ENSG00000128610.11,FEZF1
ENSG00000240758.2,RP11-155G14.6
ENSG00000272701.2,MESTIT1
ENSG00000229677.1,RP11-383F6.1
ENSG00000261797.1,RP11-744I24.3
ENSG00000257335.8,MGAM
ENSG00000258227.6,CLEC5A
ENSG00000170379.19,TCAF2
ENSG00000204959.4,ARHGEF34P
ENSG00000050327.14,ARHGEF5
ENSG00000273419.1,RP4-751H13.7
ENSG00000213203.2,GIMAP1
ENSG00000196329.11,GIMAP5
ENSG00000243018.1,RP5-1070G24.2
ENSG00000106018.13,VIPR2
ENSG00000272293.1,RP11-91J19.3
ENSG00000282021.1,CTD-2336O2.3
ENSG00000239839.6,DEFA3
ENSG00000171056.7,SOX7
ENSG00000186523.14,FAM86B1
ENSG00000145002.12,FAM86B2
ENSG00000255549.2,ENPP7P6
ENSG00000253932.1,RP11-10C8.2
ENSG00000255457.1,RP11-436P7.1
ENSG00000038945.14,MSR1
ENSG00000280453.1,RP11-349F21.4
ENSG00000279903.1,RP11-349F21.5
ENSG00000279932.1,RP11-349F21.2
ENSG00000253944.1,RP11-156K13.1
ENSG00000104611.11,SH2D4A
ENSG00000279858.1,RP11-618M23.5
ENSG00000251034.1,RP11-582J16.4
ENSG00000120913.23,PDLIM2
ENSG00000241852.9,C8orf58
ENSG00000173535.13,TNFRSF10C
ENSG00000159167.11,STC1
ENSG00000253813.1,COX6B1P4
ENSG00000156675.15,RAB11FIP1
ENSG00000260949.1,KB-1836B5.1
ENSG00000254981.1,RP11-350N15.3
ENSG00000164736.5,SOX17
ENSG00000254325.2,RP11-318K15.2
ENSG00000201231.1,RNU4-50P
ENSG00000222898.1,RN7SKP97
ENSG00000180828.2,BHLHE22
ENSG00000246145.1,RRS1-AS1
ENSG00000239184.1,RNA5SP269
ENSG00000249328.2,RP11-26J3.1
ENSG00000238884.1,RNU7-85P
ENSG00000282989.1,KB-1396H2.2
ENSG00000265657.1,MIR3151
ENSG00000164932.12,CTHRC1
ENSG00000253676.1,TAGLN2P1
ENSG00000253929.1,CASC21
ENSG00000253259.1,RP11-737F9.2
ENSG00000276961.1,MIR7848
ENSG00000253210.1,RP11-809O17.1
ENSG00000261693.1,RP13-467H17.1
ENSG00000272172.1,RP13-582O9.7
ENSG00000254859.1,RP11-661A12.5
ENSG00000260428.2,SCX
ENSG00000160949.16,TONSL
ENSG00000254533.1,AF186192.1
ENSG00000197646.7,PDCD1LG2
ENSG00000173068.17,BNC2
ENSG00000240498.6,CDKN2B-AS1
ENSG00000215221.2,UBA52P6
ENSG00000176399.3,DMRTA1
ENSG00000223162.1,RNA5SP280
ENSG00000230453.9,ANKRD18B
ENSG00000232983.2,RP11-296L22.7
ENSG00000277049.1,5S_rRNA
ENSG00000283378.1,CH17-296N19.1
ENSG00000277624.1,RP11-374M1.11
ENSG00000234665.8,RP11-262H14.3
ENSG00000227582.2,ADGRF5P1
ENSG00000204706.14,MAMDC2-AS1
ENSG00000272232.2,RN7SL726P
ENSG00000224825.2,RORB-AS1
ENSG00000201711.1,RNU6-1303P
ENSG00000270627.1,RP11-216F5.1
ENSG00000229109.1,RP11-439K3.1
ENSG00000130045.15,NXNL2
ENSG00000186354.10,C9orf47
ENSG00000165140.9,FBP1
ENSG00000196739.14,COL27A1
ENSG00000279571.2,MIR3911
ENSG00000222455.1,RNA5SP296
ENSG00000227619.1,RP11-492E3.2
ENSG00000179058.6,C9orf50
ENSG00000225756.1,DBH-AS1
ENSG00000263897.1,MIR4669
ENSG00000130635.15,COL5A1
ENSG00000260193.1,RP11-83N9.5
ENSG00000198113.2,TOR4A
ENSG00000233013.8,FAM157B
ENSG00000134470.20,IL15RA
ENSG00000134463.14,ECHDC3
ENSG00000225778.5,PROSER2-AS1
ENSG00000077943.7,ITGA8
ENSG00000200369.1,RNU6-666P
ENSG00000223834.2,RP11-472N13.2
ENSG00000224265.1,RP11-168L22.2
ENSG00000280913.2,CTSLP2
ENSG00000235618.7,FAM21EP
ENSG00000223502.1,RP11-96B5.3
ENSG00000107984.9,DKK1
ENSG00000236744.2,RP11-168O22.1
ENSG00000228527.1,RP11-179B15.5
ENSG00000183055.5,FAM133CP
ENSG00000274008.1,Metazoa_SRP
ENSG00000236154.1,RP11-343J3.2
ENSG00000148734.7,NPFFR1
ENSG00000221817.9,PPP3CB-AS1
ENSG00000272791.1,RP11-464F9.22
ENSG00000122861.15,PLAU
ENSG00000243446.3,RN7SL284P
ENSG00000233871.2,DLG5-AS1
ENSG00000282863.1,RP11-90J7.3
ENSG00000229543.1,RP11-90J7.2
ENSG00000201393.1,SNORA71
ENSG00000151224.12,MAT1A
ENSG00000272734.1,ADIRF-AS1
ENSG00000275693.1,FAS-AS1
ENSG00000234724.1,HDAC1P1
ENSG00000237169.1,RPL12P27
ENSG00000233690.1,EBAG9P1
ENSG00000227695.5,DNMBP-AS1
ENSG00000224302.1,RP11-302K17.3
ENSG00000272912.1,RP11-724N1.1
ENSG00000229668.1,RP11-317F20.2
ENSG00000234952.1,RP11-328K15.1
ENSG00000255328.1,RP11-326C3.12
ENSG00000177685.16,CRACR2B
ENSG00000130592.14,LSP1
ENSG00000223756.6,TSSC2
ENSG00000224295.2,OLFM5P
ENSG00000254400.1,RP11-732A19.8
ENSG00000264984.1,MIR5691
ENSG00000166483.10,WEE1
ENSG00000201564.1,RN7SKP50
ENSG00000254554.1,RP11-351I24.1
ENSG00000213785.3,RP11-449L13.2
ENSG00000212789.4,ST13P5
ENSG00000255489.1,CTC-830E23.1
ENSG00000254862.5,RP11-159H22.2
ENSG00000251194.2,RP1-68D18.2
ENSG00000254919.1,RP11-698N11.2
ENSG00000157613.10,CREB3L1
ENSG00000165917.9,RAPSN
ENSG00000134802.17,SLC43A3
ENSG00000149150.8,SLC43A1
ENSG00000110079.16,MS4A4A
ENSG00000166928.10,MS4A14
ENSG00000124935.3,SCGB1D2
ENSG00000256690.1,RP11-727F15.9
ENSG00000256116.1,RP11-783K16.14
ENSG00000257086.1,RP11-783K16.13
ENSG00000168062.9,BATF2
ENSG00000168060.15,NAALADL1
ENSG00000275948.1,mascRNA-menRNA
ENSG00000174807.3,CD248
ENSG00000173156.6,RHOD
ENSG00000006534.15,ALDH3B1
ENSG00000172935.8,MRGPRF
ENSG00000131620.17,ANO1
ENSG00000254604.1,AP000487.6
ENSG00000175591.11,P2RY2
ENSG00000260401.1,RP11-800A3.4
ENSG00000171631.14,P2RY6
ENSG00000254974.1,RP11-702H23.2
ENSG00000085741.12,WNT11
ENSG00000182704.7,TSKU
ENSG00000254550.1,OMP
ENSG00000166741.7,NNMT
ENSG00000257067.5,AP000797.4
ENSG00000280143.1,AP000892.6
ENSG00000149573.8,MPZL2
ENSG00000255027.2,RP11-680F20.9
ENSG00000254703.2,SENCR
ENSG00000120457.11,KCNJ5
ENSG00000120471.14,TP53AIP1
ENSG00000151715.7,TMEM45B
ENSG00000256706.1,RP5-1096D14.3
ENSG00000250899.3,RP11-253E3.3
ENSG00000269892.1,RP4-761J14.10
ENSG00000205885.7,C1RL-AS1
ENSG00000110848.8,CD69
ENSG00000200105.1,RNU6-251P
ENSG00000256663.1,RP11-424C20.2
ENSG00000275567.1,RP11-729I10.3
ENSG00000274624.1,RP11-49G2.3
ENSG00000247934.4,RP11-967K21.1
ENSG00000278351.1,RP11-139E19.3
ENSG00000179715.12,PCED1B
ENSG00000280054.1,RP1-197B17.7
ENSG00000274902.1,RP1-197B17.4
ENSG00000277173.1,CTD-2024F21.1
ENSG00000221604.1,MIR1293
ENSG00000214511.3,HIGD1C
ENSG00000139626.15,ITGB7
ENSG00000273890.1,RP11-603J24.21
ENSG00000201579.1,RNU6-343P
ENSG00000135502.17,SLC26A10
ENSG00000123427.16,METTL21B
ENSG00000257880.1,RP11-769N19.2
ENSG00000199179.3,MIRLET7I
ENSG00000250280.2,RP11-305O6.3
ENSG00000213250.5,RBMS2P1
ENSG00000238105.7,GOLGA2P5
ENSG00000257489.6,RP11-175P13.3
ENSG00000201168.1,RNA5SP368
ENSG00000257773.1,ST13P3
ENSG00000277715.1,RP11-651L5.3
ENSG00000201382.1,RNU6-558P
ENSG00000135114.12,OASL
ENSG00000275967.1,MIR6880
ENSG00000279180.1,RP11-417O18.1
ENSG00000111452.12,ADGRD1
ENSG00000165474.5,GJB2
ENSG00000225039.1,LINC01058
ENSG00000102802.9,MEDAG
ENSG00000120664.10,SPG20-AS1
ENSG00000226519.1,LINC00390
ENSG00000232150.3,ST13P4
ENSG00000243900.3,RN7SL320P
ENSG00000235660.1,LINC00345
ENSG00000279463.1,RP11-157H4.1
ENSG00000225579.1,EDNRB-AS1
ENSG00000224686.1,TCEB1P23
ENSG00000269189.1,RP11-573N10.1
ENSG00000224418.1,STK24-AS1
ENSG00000275611.1,RP11-291I6.2
ENSG00000231882.1,F10-AS1
ENSG00000139835.13,GRTP1
ENSG00000184497.12,TMEM255B
ENSG00000214274.9,ANG
ENSG00000169385.2,RNASE2
ENSG00000258604.1,AL161668.5
ENSG00000258823.1,CTD-2555K7.3
ENSG00000225766.8,DHRS4L1
ENSG00000259321.1,RP11-468E2.5
ENSG00000100926.14,TM9SF1
ENSG00000136305.11,CIDEB
ENSG00000129467.13,ADCY4
ENSG00000139899.10,CBLN3
ENSG00000257842.5,NOVA1-AS1
ENSG00000257185.1,RP11-626P14.2
ENSG00000258938.1,RP11-317N8.5
ENSG00000258568.1,RHOQP1
ENSG00000119630.13,PGF
ENSG00000259687.1,LINC01220
ENSG00000119686.9,FLVCR2
ENSG00000140030.5,GPR65
ENSG00000165929.12,TC2N
ENSG00000279963.1,AL049872.1
ENSG00000100599.15,RIN3
ENSG00000188488.13,SERPINA5
ENSG00000258498.7,DIO3OS
ENSG00000197406.7,DIO3
ENSG00000066735.14,KIF26A
ENSG00000258430.1,RP11-982M15.2
ENSG00000179627.9,ZBTB42
ENSG00000183484.11,GPR132
ENSG00000258732.1,RP11-603B24.1
ENSG00000277867.1,AC138649.1
ENSG00000259523.1,RP11-680F8.3
ENSG00000276724.1,RP11-1000B6.7
ENSG00000259392.2,RP11-758N13.3
ENSG00000259408.2,RP11-3D4.3
ENSG00000276107.1,CTD-2033D15.2
ENSG00000104081.13,BMF
ENSG00000137804.12,NUSAP1
ENSG00000092470.11,WDR76
ENSG00000259705.1,RP11-227D13.1
ENSG00000274765.1,RP11-139H15.7
ENSG00000166450.12,PRTG
ENSG00000276772.1,CTD-2515H24.2
ENSG00000273958.1,RP11-219B17.3
ENSG00000205502.3,C2CD4B
ENSG00000166831.8,RBPMS2
ENSG00000174498.13,IGDCC3
ENSG00000274995.1,RP11-321F6.2
ENSG00000137819.13,PAQR5
ENSG00000129038.15,LOXL1
ENSG00000140459.17,CYP11A1
ENSG00000240366.1,RPL36AP45
ENSG00000140368.12,PSTPIP1
ENSG00000260776.5,RP11-114H24.2
ENSG00000260608.1,RP11-382A20.7
ENSG00000259630.2,CTD-2262B20.1
ENSG00000172183.14,ISG20
ENSG00000157766.15,ACAN
ENSG00000140511.11,HAPLN3
ENSG00000166825.13,ANPEP
ENSG00000258611.2,RP11-368J22.2
ENSG00000259134.5,LINC00924
ENSG00000247809.7,NR2F2-AS1
ENSG00000251209.7,LINC00923
ENSG00000259363.5,CTD-2054N24.2
ENSG00000254744.3,CTD-3076O17.1
ENSG00000259356.1,RP11-90E5.1
ENSG00000161996.18,WDR90
ENSG00000102854.15,MSLN
ENSG00000162068.1,NTN3
ENSG00000261613.2,RP11-20I23.13
ENSG00000261140.1,RP11-20I23.6
ENSG00000260468.1,LINC01290
ENSG00000260310.1,RP11-27M24.2
ENSG00000273804.1,RP11-680G24.7
ENSG00000091262.14,ABCC6
ENSG00000214967.5,NPIPA7
ENSG00000275908.1,U4atac
ENSG00000260136.5,CTD-2270L9.4
ENSG00000184730.10,APOBR
ENSG00000275807.1,RP11-1348G14.8
ENSG00000197471.11,SPN
ENSG00000169900.7,PYDC1
ENSG00000176723.9,ZNF843
ENSG00000140682.18,TGFB1I1
ENSG00000121270.15,ABCC11
ENSG00000275155.1,CTD-2595P9.4
ENSG00000275691.1,RP11-249C24.12
ENSG00000261145.1,RP11-296I10.5
ENSG00000279815.1,RP11-394B2.7
ENSG00000279123.1,RP11-424M24.3
ENSG00000277214.1,RP11-70D24.3
ENSG00000260859.1,RP11-254F19.2
ENSG00000268388.5,FENDRR
ENSG00000179588.8,ZFPM1
ENSG00000185669.5,SNAI3
ENSG00000167513.8,CDT1
ENSG00000268218.1,AC137932.4
ENSG00000222019.7,URAHP
ENSG00000260528.3,FAM157C
ENSG00000181031.15,RPH3AL
ENSG00000185561.9,TLCD2
ENSG00000177374.12,HIC1
ENSG00000182853.11,VMO1
ENSG00000196388.8,INCA1
ENSG00000161929.14,SCIMP
ENSG00000174327.6,SLC16A13
ENSG00000174326.11,SLC16A11
ENSG00000279812.1,CTD-2545G14.4
ENSG00000262624.1,RP11-104H15.9
ENSG00000281523.1,AC104581.1
ENSG00000178977.3,LINC00324
ENSG00000198844.10,ARHGEF15
ENSG00000273816.1,RP11-85B7.5
ENSG00000266677.1,RP11-258F1.1
ENSG00000188522.14,FAM83G
ENSG00000154016.13,GRAP
ENSG00000263583.1,MIR4522
ENSG00000264577.1,AC010761.8
ENSG00000160602.13,NEK8
ENSG00000264456.1,RP11-848P1.2
ENSG00000267745.1,RP11-686D22.8
ENSG00000270765.5,GAS2L2
ENSG00000271503.5,CCL5
ENSG00000275302.1,CCL4
ENSG00000276085.1,CCL3L3
ENSG00000276070.4,CCL4L2
ENSG00000275532.1,CTB-58E17.3
ENSG00000265178.1,MIR4728
ENSG00000275273.1,MIR6780A
ENSG00000273650.1,CTD-3193K9.11
ENSG00000197291.8,RAMP2-AS1
ENSG00000161653.10,NAGS
ENSG00000264070.1,DND1P1
ENSG00000259207.7,ITGB3
ENSG00000170703.15,TTLL6
ENSG00000167083.6,GNGT2
ENSG00000108821.13,COL1A1
ENSG00000173714.7,WFIKKN2
ENSG00000279606.1,RP11-502F1.1
ENSG00000005381.7,MPO
ENSG00000267280.5,TBX2-AS1
ENSG00000121068.13,TBX2
ENSG00000199697.1,RNU6-446P
ENSG00000178607.15,ERN1
ENSG00000251698.1,RNA5SP445
ENSG00000266473.1,RP11-401F2.3
ENSG00000279917.1,RP11-360N9.2
ENSG00000265100.1,RP11-147L13.2
