gene_id,gene_name
ENSG00000156171.14,DRAM2
ENSG00000134255.13,CEPT1
ENSG00000007341.18,ST7L
ENSG00000052723.11,SIKE1
ENSG00000116815.15,CD58
ENSG00000196505.10,GDAP2
ENSG00000116874.11,WARS2
ENSG00000265808.3,SEC22B
ENSG00000274642.1,CH17-472G23.1
ENSG00000223804.5,CH17-472G23.2
ENSG00000171943.11,SRGAP2C
ENSG00000206737.1,RNVU1-18
ENSG00000207205.1,RNVU1-15
ENSG00000265491.4,RNF115
ENSG00000121851.12,POLR3GL
ENSG00000274210.1,U1
ENSG00000274265.4,CH17-189H20.1
ENSG00000261716.1,RP11-196G18.22
ENSG00000272993.1,RP11-196G18.24
ENSG00000178096.8,BOLA1
ENSG00000118292.8,C1orf54
ENSG00000163156.11,SCNM1
ENSG00000182134.15,TDRKH
ENSG00000234614.1,AL450992.2
ENSG00000189171.14,S100A13
ENSG00000173207.12,CKS1B
ENSG00000179085.7,DPM3
ENSG00000116586.11,LAMTOR2
ENSG00000280316.1,AL365181.1
ENSG00000158716.8,DUSP23
ENSG00000132716.18,DCAF8
ENSG00000162755.13,KLHDC9
ENSG00000158850.14,B4GALT3
ENSG00000158882.13,TOMM40L
ENSG00000081721.11,DUSP12
ENSG00000143198.12,MGST3
ENSG00000224837.1,GCSHP5
ENSG00000143156.13,NME7
ENSG00000117475.13,BLZF1
ENSG00000171806.11,METTL18
ENSG00000135845.9,PIGC
ENSG00000117593.9,DARS2
ENSG00000234741.7,GAS5
ENSG00000185278.15,ZBTB37
ENSG00000236021.1,RP11-195C7.1
ENSG00000162704.15,ARPC5
ENSG00000198860.11,TSEN15
ENSG00000116667.12,C1orf21
ENSG00000121481.10,RNF2
ENSG00000121486.11,TRMT1L
ENSG00000116668.12,SWT1
ENSG00000157181.15,C1orf27
ENSG00000229739.2,RP11-295K2.3
ENSG00000272579.1,RP11-101E13.5
ENSG00000023572.8,GLRX2
ENSG00000213047.11,DENND1B
ENSG00000223774.5,RP11-307B6.3
ENSG00000077152.9,UBE2T
ENSG00000183155.4,RABIF
ENSG00000198625.12,MDM4
ENSG00000174514.12,MFSD4A
ENSG00000266028.7,SRGAP2
ENSG00000117335.19,CD46
ENSG00000117597.17,DIEXF
ENSG00000203706.8,SERTAD4-AS1
ENSG00000117625.13,RCOR3
ENSG00000143493.12,INTS7
ENSG00000220749.4,RPL21P28
ENSG00000203705.10,TATDN3
ENSG00000092978.10,GPATCH2
ENSG00000067533.5,RRP15
ENSG00000143353.11,LYPLAL1
ENSG00000116141.15,MARK1
ENSG00000186063.12,AIDA
ENSG00000181450.17,ZNF678
ENSG00000181218.5,HIST3H2A
ENSG00000196890.4,HIST3H2BB
ENSG00000135776.4,ABCB10
ENSG00000135775.13,COG2
ENSG00000143643.12,TTC13
ENSG00000116918.13,TSNAX
ENSG00000135778.11,NTPCR
ENSG00000152904.11,GGPS1
ENSG00000116957.12,TBCE
ENSG00000086619.13,ERO1B
ENSG00000225554.1,RP11-527D7.1
ENSG00000121644.18,DESI2
ENSG00000185420.18,SMYD3
ENSG00000162851.7,TFB2M
ENSG00000196418.12,ZNF124
ENSG00000227671.4,RP11-488L18.4
ENSG00000196071.4,OR2L13
ENSG00000035115.21,SH3YL1
ENSG00000134326.11,CMPK2
ENSG00000235092.5,ID2-AS1
ENSG00000134330.18,IAH1
ENSG00000115750.16,TAF1B
ENSG00000115761.15,NOL10
ENSG00000169016.16,E2F6
ENSG00000240857.1,RDH14
ENSG00000183891.5,TTC32
ENSG00000118961.14,LDAH
ENSG00000119778.14,ATAD2B
ENSG00000173960.12,UBXN2A
ENSG00000163026.11,WDCP
ENSG00000219626.8,FAM228B
ENSG00000184924.5,PTRHD1
ENSG00000115137.11,DNAJC27
ENSG00000176714.9,CCDC121
ENSG00000198522.13,GPN1
ENSG00000171103.10,TRMT61B
ENSG00000172954.13,LCLAT1
ENSG00000162961.13,DPY30
ENSG00000152683.14,SLC30A6
ENSG00000218739.9,CEBPZOS
ENSG00000003509.15,NDUFAF7
ENSG00000115825.9,PRKD3
ENSG00000213553.4,RPLP0P6
ENSG00000143889.15,HNRNPLL
ENSG00000011566.14,MAP4K3
ENSG00000138036.18,DYNC2LI1
ENSG00000236502.1,SIX3-AS1
ENSG00000068784.12,SRBD1
ENSG00000151665.12,PIGF
ENSG00000138035.14,PNPT1
ENSG00000115421.12,PAPOLG
ENSG00000162928.8,PEX13
ENSG00000212978.6,AC016747.3
ENSG00000237651.6,C2orf74
ENSG00000173163.10,COMMD1
ENSG00000186889.9,TMEM17
ENSG00000143952.19,VPS54
ENSG00000119862.12,LGALSL
ENSG00000143971.7,ETAA1
ENSG00000197223.11,C1D
ENSG00000115946.7,PNO1
ENSG00000115956.9,PLEK
ENSG00000169621.9,APLF
ENSG00000169599.12,NFU1
ENSG00000087338.4,GMCL1
ENSG00000059728.10,MXD1
ENSG00000115998.7,C2orf42
ENSG00000116001.15,TIA1
ENSG00000143977.13,SNRPG
ENSG00000035141.7,FAM136A
ENSG00000124370.10,MCEE
ENSG00000116096.5,SPR
ENSG00000135617.3,PRADC1
ENSG00000144034.14,TPRKB
ENSG00000144048.10,DUSP11
ENSG00000257800.1,FNBP1P1
ENSG00000163170.11,BOLA3
ENSG00000225439.2,BOLA3-AS1
ENSG00000115350.11,POLE4
ENSG00000005436.13,GCFC2
ENSG00000271452.1,RP11-342K6.2
ENSG00000176407.17,KCMF1
ENSG00000172071.11,EIF2AK3
ENSG00000230006.7,ANKRD36BP2
ENSG00000273305.1,RP11-440D17.4
ENSG00000114988.11,LMAN2L
ENSG00000144199.11,FAHD2B
ENSG00000115514.11,TXNDC9
ENSG00000115539.13,PDCL3
ENSG00000233639.5,LINC01158
ENSG00000135974.9,C2orf49
ENSG00000115652.14,UXS1
ENSG00000169756.16,LIMS1
ENSG00000175701.10,LINC00116
ENSG00000153107.11,ANAPC1
ENSG00000153214.9,TMEM87B
ENSG00000144161.12,ZC3H8
ENSG00000114999.7,TTL
ENSG00000136682.14,CBWD2
ENSG00000279267.1,RP11-395L14.18
ENSG00000240356.6,RPL23AP7
ENSG00000228857.2,AC104653.1
ENSG00000175497.16,DPP10
ENSG00000125629.14,INSIG2
ENSG00000186132.14,C2orf76
ENSG00000115109.13,EPB41L5
ENSG00000264229.1,RNU4ATAC
ENSG00000236859.6,NIFK-AS1
ENSG00000136718.9,IMP4
ENSG00000224043.7,CCNT2-AS1
ENSG00000121966.6,CXCR4
ENSG00000150540.13,HNMT
ENSG00000144228.8,SPOPL
ENSG00000121964.14,GTDC1
ENSG00000121989.14,ACVR2A
ENSG00000153237.17,CCDC148
ENSG00000213189.5,BTF3L4P2
ENSG00000196151.10,WDSUB1
ENSG00000123636.17,BAZ2B
ENSG00000241399.6,CD302
ENSG00000136560.13,TANK
ENSG00000115271.10,GCA
ENSG00000184611.11,KCNH7
ENSG00000138399.17,FASTKD1
ENSG00000213160.9,KLHL23
ENSG00000138382.14,METTL5
ENSG00000128692.8,EIF2S2P4
ENSG00000239467.5,AC007405.6
ENSG00000123600.18,METTL8
ENSG00000115827.13,DCAF17
ENSG00000128708.12,HAT1
ENSG00000235655.3,H3F3AP4
ENSG00000018510.13,AGPS
ENSG00000116095.10,PLEKHA3
ENSG00000162999.12,DUSP19
ENSG00000163002.12,NUP35
ENSG00000064989.12,CALCRL
ENSG00000151687.14,ANKAR
ENSG00000064933.16,PMS1
ENSG00000198130.15,HIBCH
ENSG00000119041.10,GTF3C3
ENSG00000115540.14,MOB4
ENSG00000247626.4,MARS2
ENSG00000119042.16,SATB2
ENSG00000226124.6,FTCDNL1
ENSG00000162972.10,C2orf47
ENSG00000155729.12,KCTD18
ENSG00000240344.8,PPIL3
ENSG00000115942.8,ORC2
ENSG00000003402.19,CFLAR
ENSG00000082146.12,STRADB
ENSG00000155755.18,TMEM237
ENSG00000163596.16,ICA1L
ENSG00000138442.9,WDR12
ENSG00000138380.17,CARF
ENSG00000253008.2,MIR2355
ENSG00000118260.14,CREB1
ENSG00000163249.10,CCNYL1
ENSG00000138413.13,IDH1
ENSG00000144445.16,KANSL1L
ENSG00000030419.16,IKZF2
ENSG00000144451.18,SPAG16
ENSG00000138376.10,BARD1
ENSG00000261338.2,RP11-378A13.1
ENSG00000199121.4,MIR26B
ENSG00000135913.10,USP37
ENSG00000115661.13,STK16
ENSG00000182698.11,RESP18
ENSG00000224819.1,AC093843.1
ENSG00000144468.16,RHBDD1
ENSG00000153823.18,PID1
ENSG00000153832.11,FBXO36
ENSG00000156973.13,PDE6D
ENSG00000085978.21,ATG16L1
ENSG00000085982.13,USP40
ENSG00000184182.18,UBE2F
ENSG00000132323.8,ILKAP
ENSG00000220804.8,AC093642.5
ENSG00000072756.16,TRNT1
ENSG00000271870.1,RP11-97C16.1
ENSG00000144455.13,SUMF1
ENSG00000170364.12,SETMAR
ENSG00000134077.15,THUMPD3
ENSG00000241553.12,ARPC4
ENSG00000163528.12,CHCHD4
ENSG00000170860.3,LSM3
ENSG00000206562.11,METTL6
ENSG00000131373.14,HACL1
ENSG00000154813.9,DPH3
ENSG00000154814.13,OXNAD1
ENSG00000182568.16,SATB1
ENSG00000182247.9,UBE2E2
ENSG00000151090.17,THRB
ENSG00000163512.13,AZI2
ENSG00000144635.8,DYNC1LI1
ENSG00000153560.11,UBP1
ENSG00000093167.17,LRRFIP2
ENSG00000223797.5,ENTPD3-AS1
ENSG00000172888.11,ZNF621
ENSG00000234287.1,RP11-761N21.2
ENSG00000008324.10,SS18L2
ENSG00000011198.7,ABHD5
ENSG00000179152.19,TCAIM
ENSG00000169981.10,ZNF35
ENSG00000196653.11,ZNF502
ENSG00000169964.6,TMEM42
ENSG00000075914.12,EXOSC7
ENSG00000211456.10,SACM1L
ENSG00000163818.16,LZTFL1
ENSG00000228638.1,FCF1P2
ENSG00000177479.19,ARIH2
ENSG00000145050.15,MANF
ENSG00000164088.17,PPM1M
ENSG00000187672.12,ERC2
ENSG00000180376.16,CCDC66
ENSG00000272146.5,ARF4-AS1
ENSG00000174839.12,DENND6A
ENSG00000168301.12,KCTD6
ENSG00000114405.10,C3orf14
ENSG00000163636.10,PSMD6
ENSG00000144741.17,SLC25A26
ENSG00000163376.11,KBTBD8
ENSG00000144736.13,SHQ1
ENSG00000172986.12,GXYLT2
ENSG00000243422.1,RPL23AP49
ENSG00000169379.15,ARL13B
ENSG00000178694.9,NSUN3
ENSG00000261292.2,RP11-389G6.3
ENSG00000184220.11,CMSS1
ENSG00000036054.12,TBC1D23
ENSG00000206535.7,LNP1
ENSG00000138468.15,SENP7
ENSG00000174173.6,TRMT10C
ENSG00000242299.1,RP11-234A1.1
ENSG00000242759.6,LINC00882
ENSG00000243701.5,DUBR
ENSG00000177707.10,NECTIN3
ENSG00000144848.10,ATG3
ENSG00000163607.15,GTPBP8
ENSG00000163608.14,NEPRO
ENSG00000163617.10,CCDC191
ENSG00000138495.6,COX17
ENSG00000144840.8,RABL3
ENSG00000153767.9,GTF2E1
ENSG00000160124.9,CCDC58
ENSG00000114491.13,UMPS
ENSG00000081307.12,UBA5
ENSG00000144867.11,SRPRB
ENSG00000163785.12,RYK
ENSG00000158092.6,NCK1
ENSG00000114098.17,ARMC8
ENSG00000158234.12,FAIM
ENSG00000175110.11,MRPS22
ENSG00000248932.5,RP11-319G6.1
ENSG00000114115.9,RBP1
ENSG00000114120.11,SLC25A36
ENSG00000155903.11,RASA2
ENSG00000114126.17,TFDP2
ENSG00000114127.10,XRN1
ENSG00000175054.14,ATR
ENSG00000144935.14,TRPC1
ENSG00000175040.5,CHST2
ENSG00000114744.8,COMMD2
ENSG00000240137.5,ERICH6-AS1
ENSG00000181788.3,SIAH2
ENSG00000214237.9,RP11-166N6.1
ENSG00000181467.4,RAP2B
ENSG00000174928.15,C3orf33
ENSG00000169359.13,SLC33A1
ENSG00000272990.1,RP11-305K5.1
ENSG00000163660.11,CCNL1
ENSG00000168827.14,GFM1
ENSG00000151967.18,SCHIP1
ENSG00000068885.14,IFT80
ENSG00000169251.12,NMD3
ENSG00000085274.15,MYNN
ENSG00000163584.17,RPL22L1
ENSG00000163577.7,EIF5A2
ENSG00000121864.9,ZNF639
ENSG00000171109.18,MFN1
ENSG00000241231.1,RP11-275H4.1
ENSG00000058063.15,ATP11B
ENSG00000078070.12,MCCC1
ENSG00000053524.11,MCF2L2
ENSG00000240024.5,LINC00888
ENSG00000175193.12,PARL
ENSG00000073803.13,MAP3K13
ENSG00000229638.1,RPL4P4
ENSG00000090520.11,DNAJB11
ENSG00000283390.1,RP11-134F2.7
ENSG00000163918.10,RFC4
ENSG00000127252.5,HRASLS
ENSG00000184203.7,PPP1R2
ENSG00000213123.10,TCTEX1D2
ENSG00000174013.7,FBXO45
ENSG00000163964.13,PIGX
ENSG00000174007.7,CEP19
ENSG00000270170.1,NCBP2-AS2
ENSG00000186001.12,LRCH3
ENSG00000272602.5,ZNF595
ENSG00000250312.6,ZNF718
ENSG00000198155.5,ZNF876P
ENSG00000131127.13,ZNF141
ENSG00000125388.19,GRK4
ENSG00000145220.13,LYAR
ENSG00000251580.1,RP11-539L10.3
ENSG00000170846.16,AC093323.3
ENSG00000178163.7,ZNF518B
ENSG00000004468.12,CD38
ENSG00000169762.16,TAPT1
ENSG00000263327.6,TAPT1-AS1
ENSG00000163257.10,DCAF16
ENSG00000163138.18,PACRGL
ENSG00000207697.1,MIR573
ENSG00000109618.11,SEPSECS
ENSG00000053900.10,ANAPC4
ENSG00000250317.8,SMIM20
ENSG00000109680.10,TBC1D19
ENSG00000121897.13,LIAS
ENSG00000109814.11,UGDH
ENSG00000183783.6,KCTD8
ENSG00000163281.11,GNPDA2
ENSG00000272936.1,RP11-700J17.2
ENSG00000169019.10,COMMD8
ENSG00000170448.11,NFXL1
ENSG00000226950.6,DANCR
ENSG00000145216.15,FIP1L1
ENSG00000134853.11,PDGFRA
ENSG00000134852.14,CLOCK
ENSG00000128059.8,PPAT
ENSG00000171476.21,HOPX
ENSG00000033178.12,UBA6
ENSG00000248049.6,UBA6-AS1
ENSG00000163738.18,MTHFD2L
ENSG00000163743.13,RCHY1
ENSG00000138750.14,NUP54
ENSG00000138764.13,CCNG2
ENSG00000169288.17,MRPL1
ENSG00000163291.14,PAQR3
ENSG00000251022.6,THAP9-AS1
ENSG00000189308.10,LIN54
ENSG00000163312.10,HELQ
ENSG00000163319.10,MRPS18C
ENSG00000266421.3,MIR4451
ENSG00000145332.13,KLHL8
ENSG00000198189.10,HSD17B11
ENSG00000170502.12,NUDT9
ENSG00000118762.7,PKD2
ENSG00000151247.12,EIF4E
ENSG00000164024.11,METAP1
ENSG00000254531.1,FLJ20021
ENSG00000109323.8,MANBA
ENSG00000164038.14,SLC9B2
ENSG00000168772.10,CXXC4
ENSG00000138777.19,PPA2
ENSG00000145348.16,TBCK
ENSG00000198856.12,OSTC
ENSG00000109534.16,GAR1
ENSG00000170522.9,ELOVL6
ENSG00000138658.15,ZGRF1
ENSG00000224786.1,CETN4P
ENSG00000181004.9,BBS12
ENSG00000164070.11,HSPA4L
ENSG00000164073.9,MFSD8
ENSG00000164074.14,ABHD18
ENSG00000138709.17,LARP1B
ENSG00000151466.11,SCLT1
ENSG00000109381.19,ELF2
ENSG00000172007.5,RAB33B
ENSG00000179387.9,ELMOD2
ENSG00000246448.2,RP13-578N3.3
ENSG00000164162.12,ANAPC10
ENSG00000164167.9,LSM6
ENSG00000164169.12,PRMT9
ENSG00000071205.11,ARHGAP10
ENSG00000164144.15,ARFIP1
ENSG00000256043.2,CTSO
ENSG00000171503.11,ETFDH
ENSG00000171497.4,PPID
ENSG00000145416.13,MARCH1
ENSG00000145439.11,CBR4
ENSG00000154447.14,SH3RF1
ENSG00000109586.11,GALNT7
ENSG00000164118.12,CEP44
ENSG00000168564.5,CDKN2AIP
ENSG00000168556.6,ING2
ENSG00000182552.14,RWDD4
ENSG00000164305.18,CASP3
ENSG00000164306.10,PRIMPOL
ENSG00000186352.8,ANKRD37
ENSG00000205129.8,C4orf47
ENSG00000109794.13,FAM149A
ENSG00000145476.15,CYP4V2
ENSG00000249915.7,PDCD6
ENSG00000171421.12,MRPL36
ENSG00000133398.3,MED10
ENSG00000145545.11,SRD5A1
ENSG00000150756.13,FAM173B
ENSG00000164237.8,CMBL
ENSG00000154124.4,OTULIN
ENSG00000223361.5,FTH1P10
ENSG00000183666.16,GUSBP1
ENSG00000240376.1,RP11-36C20.1
ENSG00000113407.13,TARS
ENSG00000113456.18,RAD1
ENSG00000113460.12,BRIX1
ENSG00000168724.14,DNAJC21
ENSG00000145604.15,SKP2
ENSG00000172262.11,ZNF131
ENSG00000248092.7,NNT-AS1
ENSG00000251141.5,RP11-53O19.1
ENSG00000185305.10,ARL15
ENSG00000177058.11,SLC38A9
ENSG00000095015.5,MAP3K1
ENSG00000155545.19,MIER3
ENSG00000086189.9,DIMT1
ENSG00000164197.11,RNF180
ENSG00000153006.15,SREK1IP1
ENSG00000113597.17,TRAPPC13
ENSG00000123213.22,NLN
ENSG00000249335.1,CTC-340D7.1
ENSG00000145740.18,SLC30A5
ENSG00000085231.13,AK6
ENSG00000198237.8,RP11-98J23.2
ENSG00000157107.13,FCHO2
ENSG00000164331.9,ANKRA2
ENSG00000164338.9,UTP15
ENSG00000164346.9,NSA2
ENSG00000122008.15,POLK
ENSG00000152359.14,POC5
ENSG00000164253.13,WDR41
ENSG00000245556.2,SCAMP1-AS1
ENSG00000164329.13,PAPD4
ENSG00000152422.15,XRCC4
ENSG00000164180.13,TMEM161B
ENSG00000081189.14,MEF2C
ENSG00000153140.8,CETN3
ENSG00000176055.9,MBLAC2
ENSG00000176018.12,LYSMD3
ENSG00000058729.10,RIOK2
ENSG00000248489.1,CTD-2007H13.3
ENSG00000145723.16,GIN1
ENSG00000145725.19,PPIP5K2
ENSG00000112874.9,NUDT12
ENSG00000151422.12,FER
ENSG00000224032.6,EPB41L4A-AS1
ENSG00000153037.13,SRP19
ENSG00000270067.1,CTC-487M23.5
ENSG00000047188.15,YTHDC2
ENSG00000080709.14,KCNN2
ENSG00000164219.9,PGGT1B
ENSG00000145782.12,ATG12
ENSG00000185641.6,CTD-2287O16.1
ENSG00000145781.8,COMMD10
ENSG00000151304.5,SRFBP1
ENSG00000260686.1,CTB-36H16.2
ENSG00000064652.10,SNX24
ENSG00000245937.7,LINC01184
ENSG00000145808.8,ADAMTS19
ENSG00000164398.12,ACSL6
ENSG00000155329.11,ZCCHC10
ENSG00000237190.3,CDKN2AIPNL
ENSG00000270021.1,CTC-203F4.2
ENSG00000250159.6,RP11-381K20.2
ENSG00000120729.9,MYOT
ENSG00000091009.7,RBM27
ENSG00000113649.11,TCERG1
ENSG00000164284.14,GRPEL2
ENSG00000177556.11,ATOX1
ENSG00000055147.18,FAM114A2
ENSG00000037749.11,MFAP3
ENSG00000164574.15,GALNT10
ENSG00000082515.17,MRPL22
ENSG00000155868.7,MED7
ENSG00000170234.12,PWWP2A
ENSG00000221886.3,ZBED8
ENSG00000170584.10,NUDCD2
ENSG00000040275.16,SPDL1
ENSG00000182132.13,KCNIP1
ENSG00000037241.7,RPL26L1
ENSG00000087206.16,UIMC1
ENSG00000218227.3,RP11-889L3.1
ENSG00000113240.12,CLK4
ENSG00000169131.10,ZNF354A
ENSG00000178338.10,ZNF354B
ENSG00000177932.6,ZNF354C
ENSG00000245060.6,LINC00847
ENSG00000250222.1,CTC-338M12.5
ENSG00000248275.1,TRIM52-AS1
ENSG00000112679.14,DUSP22
ENSG00000271727.1,RP11-532F6.4
ENSG00000230269.6,RP1-40E16.9
ENSG00000124784.8,RIOK1
ENSG00000168566.12,SNRNP48
ENSG00000188428.18,BLOC1S5
ENSG00000124802.11,EEF1E1
ENSG00000124786.9,SLC35B3
ENSG00000137210.13,TMEM14B
ENSG00000124523.15,SIRT5
ENSG00000050393.11,MCUR1
ENSG00000137364.4,TPMT
ENSG00000145996.11,CDKAL1
ENSG00000124532.14,MRS2
ENSG00000112304.10,ACOT13
ENSG00000214975.4,PPIAP29
ENSG00000277224.2,HIST1H2BF
ENSG00000273802.2,HIST1H2BG
ENSG00000274618.1,HIST1H4F
ENSG00000158406.4,HIST1H4H
ENSG00000228223.2,HCG11
ENSG00000261353.1,CTA-14H9.5
ENSG00000181315.10,ZNF322
ENSG00000185130.5,HIST1H2BL
ENSG00000269293.2,ZSCAN16-AS1
ENSG00000235109.7,ZSCAN31
ENSG00000270604.5,HCG17
ENSG00000204435.13,CSNK2B
ENSG00000204392.10,LSM2
ENSG00000204220.10,PFDN6
ENSG00000137288.9,UQCC2
ENSG00000096063.15,SRPK1
ENSG00000112062.10,MAPK14
ENSG00000112130.16,RNF8
ENSG00000198937.8,CCDC167
ENSG00000112167.9,SAYSD1
ENSG00000124596.16,OARD1
ENSG00000268745.1,RP11-298J23.9
ENSG00000124641.15,MED20
ENSG00000112651.11,MRPL2
ENSG00000112667.12,DNPH1
ENSG00000196284.14,SUPT3H
ENSG00000198087.7,CD2AP
ENSG00000031691.6,CENPQ
ENSG00000112146.16,FBXO9
ENSG00000146147.14,MLIP
ENSG00000151917.17,BEND6
ENSG00000112210.11,RAB23
ENSG00000230910.2,RP3-525N10.2
ENSG00000082269.16,FAM135A
ENSG00000154079.5,SDHAF4
ENSG00000234882.1,EIF3EP1
ENSG00000083123.14,BCKDHB
ENSG00000118420.16,UBE3D
ENSG00000013375.15,PGM3
ENSG00000013392.7,RWDD2A
ENSG00000065615.13,CYB5R4
ENSG00000135315.11,CEP162
ENSG00000135317.12,SNX14
ENSG00000220563.1,PKMP3
ENSG00000164414.16,SLC35A1
ENSG00000146282.17,RARS2
ENSG00000111880.15,RNGTT
ENSG00000154548.8,SRSF12
ENSG00000083099.10,LYRM2
ENSG00000118412.12,CASP8AP2
ENSG00000172469.15,MANEA
ENSG00000271860.6,RP11-436D23.1
ENSG00000112234.8,FBXL4
ENSG00000132423.11,COQ3
ENSG00000123552.17,USP45
ENSG00000112237.12,CCNC
ENSG00000057663.13,ATG5
ENSG00000130347.12,RTN4IP1
ENSG00000130348.11,QRSL1
ENSG00000130349.9,C6orf203
ENSG00000112320.11,SOBP
ENSG00000081087.14,OSTM1
ENSG00000118690.12,ARMC2
ENSG00000185250.15,PPIL6
ENSG00000155085.15,AK9
ENSG00000203797.9,DDO
ENSG00000197498.12,RPF2
ENSG00000255389.1,C6orf3
ENSG00000196591.11,HDAC2
ENSG00000228624.7,RP3-399L15.3
ENSG00000153975.9,ZUFSP
ENSG00000196911.10,KPNA5
ENSG00000153989.7,NUS1
ENSG00000111860.13,CEP85L
ENSG00000146350.13,TBC1D32
ENSG00000164434.11,FABP7
ENSG00000146373.16,RNF217
ENSG00000111906.17,HDDC2
ENSG00000226409.1,RP11-735G4.1
ENSG00000135547.8,HEY2
ENSG00000066651.17,TRMT11
ENSG00000118507.15,AKAP7
ENSG00000079950.13,STX7
ENSG00000028839.9,TBPL1
ENSG00000112357.12,PEX7
ENSG00000146386.7,ABRACL
ENSG00000009844.15,VTA1
ENSG00000034693.14,PEX3
ENSG00000112425.13,EPM2A
ENSG00000235652.7,RP11-545I5.3
ENSG00000233452.6,STXBP5-AS1
ENSG00000111962.7,UST
ENSG00000186625.13,KATNA1
ENSG00000120253.13,NUP43
ENSG00000155906.16,RMND1
ENSG00000112031.15,MTRF1L
ENSG00000122335.13,SERAC1
ENSG00000146425.10,DYNLT1
ENSG00000120437.8,ACAT2
ENSG00000198818.9,SFT2D1
ENSG00000130023.15,ERMARD
ENSG00000071994.10,PDCD2
ENSG00000178381.11,ZFAND2A
ENSG00000157778.8,PSMG3
ENSG00000122687.17,MRM2
ENSG00000106268.15,NUDT1
ENSG00000122674.11,CCZ1
ENSG00000178397.12,FAM220A
ENSG00000136247.14,ZDHHC4
ENSG00000106392.10,C1GALT1
ENSG00000164654.15,MIOS
ENSG00000106399.11,RPA3
ENSG00000219545.10,UMAD1
ENSG00000106415.12,GLCCI1
ENSG00000003147.17,ICA1
ENSG00000122644.12,ARL4A
ENSG00000006468.13,ETV1
ENSG00000214960.9,ISPD
ENSG00000136261.14,BZW2
ENSG00000071189.21,SNX13
ENSG00000105849.5,TWISTNB
ENSG00000233476.3,EEF1A1P6
ENSG00000122591.11,FAM126A
ENSG00000122550.17,KLHL7
ENSG00000136243.16,NUPL2
ENSG00000169193.11,CCDC126
ENSG00000188732.10,FAM221A
ENSG00000005020.12,SKAP2
ENSG00000180233.10,ZNRF2
ENSG00000235859.5,AC006978.6
ENSG00000006625.17,GGCT
