gene_id,gene_name
ENSG00000227815.2,RP11-195C7.3
ENSG00000116183.10,PAPPA2
ENSG00000242193.9,RP11-568K15.1
ENSG00000264916.2,RN7SL230P
ENSG00000135835.10,KIAA1614
ENSG00000238061.2,RP4-635A23.4
ENSG00000260088.1,RP11-92G12.3
ENSG00000243323.5,PTPRVP
ENSG00000231691.1,RP11-203F10.5
ENSG00000174502.18,SLC26A9
ENSG00000275392.1,RP11-164O23.8
ENSG00000227591.5,RP1-28O10.1
ENSG00000236809.2,SNX25P1
ENSG00000234915.1,RP11-384C4.7
ENSG00000228067.1,RP11-61J19.3
ENSG00000185523.6,SPATA45
ENSG00000198468.7,FLVCR1-AS1
ENSG00000236317.1,RP11-348H3.5
ENSG00000230461.8,PROX1-AS1
ENSG00000274895.1,RP11-478J18.2
ENSG00000272823.1,RP11-295M18.6
ENSG00000257551.1,HLX-AS1
ENSG00000276997.4,RP11-378J18.9
ENSG00000233384.2,RP11-100E13.1
ENSG00000236975.1,RP5-1065P14.2
ENSG00000244137.1,RP11-99J16__A.2
ENSG00000135773.12,CAPN9
ENSG00000225656.1,RP5-858B6.1
ENSG00000222986.1,RNU5A-5P
ENSG00000229795.2,RPS21P1
ENSG00000230325.1,RP11-385F5.4
ENSG00000213690.3,RP11-513D4.1
ENSG00000214837.8,LINC01347
ENSG00000203663.3,OR2L2
ENSG00000233084.2,RPL23AP25
ENSG00000242282.6,AC108488.4
ENSG00000235665.5,LINC00298
ENSG00000271855.1,RP11-214N9.1
ENSG00000217258.2,AC007249.3
ENSG00000236289.2,GACAT3
ENSG00000178295.14,GEN1
ENSG00000260331.1,RP11-111J6.2
ENSG00000236204.5,LINC01376
ENSG00000176732.6,PFN4
ENSG00000157992.12,KRTCAP3
ENSG00000223522.1,AC093690.1
ENSG00000226833.5,AC097724.3
ENSG00000242699.3,RN7SL516P
ENSG00000233862.5,AC016907.3
ENSG00000272754.1,AL133245.2
ENSG00000230587.1,AC093609.1
ENSG00000279873.2,LINC01126
ENSG00000234936.1,AC010883.5
ENSG00000223658.7,C1GALT1C1L
ENSG00000239396.3,RN7SL414P
ENSG00000234690.6,AC073283.4
ENSG00000274769.1,RP11-493E12.3
ENSG00000230702.1,RP11-681L4.1
ENSG00000224606.1,TGFA-IT1
ENSG00000217702.2,RP11-287D1.4
ENSG00000188687.16,SLC4A5
ENSG00000115274.14,INO80B
ENSG00000263909.1,MIR5000
ENSG00000273196.1,RP11-717A5.2
ENSG00000152292.16,SH2D6
ENSG00000207207.1,Y_RNA
ENSG00000234028.3,AC062029.1
ENSG00000196460.12,RFX8
ENSG00000227157.1,AC068535.2
ENSG00000214184.3,GCC2-AS1
ENSG00000230696.1,AC011753.5
ENSG00000144152.12,FBLN7
ENSG00000225398.3,PGM5P4
ENSG00000272789.1,RP11-286H15.1
ENSG00000233329.1,AC068287.1
ENSG00000238057.8,ZEB2-AS1
ENSG00000235949.1,AC061961.2
ENSG00000275141.1,MIR6888
ENSG00000271924.1,RNA5SP108
ENSG00000273258.1,RP11-394I13.3
ENSG00000213963.6,AC074286.1
ENSG00000128655.16,PDE11A
ENSG00000163492.14,CCDC141
ENSG00000238542.1,RNU7-104P
ENSG00000150722.10,PPP1R1C
ENSG00000226747.6,AC007966.1
ENSG00000259915.2,RP11-410E4.1
ENSG00000213601.3,KRT18P19
ENSG00000138379.4,MSTN
ENSG00000272979.1,RP11-647K16.1
ENSG00000189362.11,NEMP2
ENSG00000229023.1,AC067945.3
ENSG00000144395.17,CCDC150
ENSG00000065413.17,ANKRD44
ENSG00000224442.1,AC017035.2
ENSG00000138356.13,AOX1
ENSG00000201499.1,RNU6-312P
ENSG00000224672.4,AC007272.3
ENSG00000263468.1,hsa-mir-3130-1
ENSG00000277590.1,MIR7845
ENSG00000272851.1,RP11-801F7.1
ENSG00000231908.1,IDH1-AS1
ENSG00000226276.1,AC093382.1
ENSG00000232485.2,AC098820.3
ENSG00000272555.1,RP11-459I19.1
ENSG00000227432.1,AC053503.11
ENSG00000079263.18,SP140
ENSG00000173699.15,SPATA3
ENSG00000261829.1,RP11-223I10.1
ENSG00000202341.1,RNU6-1051P
ENSG00000132330.16,SCLY
ENSG00000146205.13,ANO7
ENSG00000235978.6,AC018816.3
ENSG00000269982.1,RP11-1020A11.2
ENSG00000144554.10,FANCD2
ENSG00000157017.15,GHRL
ENSG00000232953.1,HSPA8P18
ENSG00000271324.1,RP11-10C24.2
ENSG00000271643.1,RP11-10C24.3
ENSG00000201570.1,RNU4-56P
ENSG00000280739.2,EIF1B-AS1
ENSG00000230274.1,PGAM1P3
ENSG00000212145.2,U8
ENSG00000230970.3,HHATL-AS1
ENSG00000224424.7,PRKAR2A-AS1
ENSG00000235236.1,RP13-131K19.1
ENSG00000173531.15,MST1
ENSG00000179564.3,LSMEM2
ENSG00000272573.5,MUSTN1
ENSG00000163666.8,HESX1
ENSG00000212211.2,U3
ENSG00000241472.6,PTPRG-AS1
ENSG00000272610.1,MAGI1-IT1
ENSG00000240405.5,SAMMSON
ENSG00000242728.1,UQCRHP4
ENSG00000243083.5,LINC00870
ENSG00000272774.1,RP11-433A10.3
ENSG00000242960.1,FTH1P23
ENSG00000241535.1,CBX5P1
ENSG00000250562.1,RPL38P4
ENSG00000207331.1,RNU6-1263P
ENSG00000241218.1,RP11-446H18.1
ENSG00000144821.9,MYH15
ENSG00000206532.2,RP11-553A10.1
ENSG00000242242.5,PVRL3-AS1
ENSG00000240057.5,RP11-572M11.4
ENSG00000242767.1,ZBTB20-AS4
ENSG00000272758.5,RP11-299J3.8
ENSG00000273454.1,RP11-797D24.3
ENSG00000243986.2,ENO1P3
ENSG00000239804.1,RP11-379B18.1
ENSG00000250643.1,RP11-93K22.6
ENSG00000228252.8,COL6A4P2
ENSG00000250608.1,RP11-933H2.4
ENSG00000260633.1,RP11-375I20.6
ENSG00000227267.3,RP11-305O4.2
ENSG00000273486.1,RP11-731C17.2
ENSG00000243033.2,GAPDHP47
ENSG00000243759.1,ST13P15
ENSG00000242791.2,RP11-651P23.5
ENSG00000182000.9,RP11-651P23.2
ENSG00000152580.8,IGSF10
ENSG00000241211.1,IQCJ-SCHIP1-AS1
ENSG00000168811.6,IL12A
ENSG00000244738.1,RP11-373E16.3
ENSG00000240429.1,LRRFIP1P1
ENSG00000201822.1,RNA5SP149
ENSG00000239381.6,RP11-4B14.3
ENSG00000212158.1,SNORD66
ENSG00000270959.1,LPP-AS2
ENSG00000234076.1,TPRG1-AS1
ENSG00000231047.1,GCNT1P3
ENSG00000235897.1,TM4SF19-AS1
ENSG00000225822.4,UBXN7-AS1
ENSG00000273013.1,CTD-2002J20.1
ENSG00000199306.1,RNU6-858P
ENSG00000236438.7,FAM157A
ENSG00000174137.12,FAM53A
ENSG00000152953.12,STK32B
ENSG00000245468.3,RP11-367J11.3
ENSG00000273267.1,RP11-338K13.1
ENSG00000244004.1,RP11-1396O13.2
ENSG00000250942.1,ENPP7P11
ENSG00000109743.10,BST1
ENSG00000249502.1,AC006160.5
ENSG00000272995.1,RP11-362J17.1
ENSG00000271172.1,RP11-660M5.1
ENSG00000251410.1,AC007106.1
ENSG00000251635.1,RP11-213G21.2
ENSG00000207944.1,MIR574
ENSG00000255458.5,RP11-539G18.3
ENSG00000200455.1,RNU6-1112P
ENSG00000251173.1,UCHL1-AS1
ENSG00000272862.1,RP11-814H16.2
ENSG00000250125.1,RP11-707A18.1
ENSG00000272986.1,RP11-46J23.1
ENSG00000189157.13,FAM47E
ENSG00000163749.17,CCDC158
ENSG00000283682.1,MIR548AH
ENSG00000227304.3,RP11-791G16.2
ENSG00000163322.13,FAM175A
ENSG00000251411.1,RP11-397E7.4
ENSG00000212226.1,RNU6-907P
ENSG00000254044.5,RP11-681L8.1
ENSG00000169836.4,TACR3
ENSG00000249604.1,RP11-286E11.2
ENSG00000248785.1,HIGD1AP14
ENSG00000180245.4,RRH
ENSG00000174749.5,C4orf32
ENSG00000243280.2,RP11-477G18.2
ENSG00000249509.1,RP11-402J6.1
ENSG00000250938.5,RP11-679C8.2
ENSG00000201297.1,Y_RNA
ENSG00000251488.1,RP11-404I7.2
ENSG00000251388.1,RP11-427M20.1
ENSG00000250195.1,RP11-371F15.3
ENSG00000252233.1,RN7SKP253
ENSG00000251298.1,RP11-425A23.1
ENSG00000280241.3,RP11-290O12.2
ENSG00000273449.1,RP11-218F10.3
ENSG00000250131.1,RP11-130F10.1
ENSG00000251504.1,LINC01099
ENSG00000249096.6,RP11-290F5.1
ENSG00000151725.11,CENPU
ENSG00000278974.1,RP11-756P10.6
ENSG00000251532.1,CTD-2245E15.3
ENSG00000251568.1,ALG3P1
ENSG00000248729.1,MTCO1P30
ENSG00000250808.1,MTCO2P30
ENSG00000245729.2,RP11-480D4.1
ENSG00000249159.6,RP11-480D4.2
ENSG00000251549.2,RP11-480D4.5
ENSG00000250037.1,RP11-480D4.4
ENSG00000280373.1,RP11-417J1.8
ENSG00000266415.1,MIR4636
ENSG00000250786.1,SNHG18
ENSG00000250415.1,CTC-461F20.1
ENSG00000249572.1,CTD-2203K17.1
ENSG00000251215.1,GOLGA5P1
ENSG00000248668.2,OXCT1-AS1
ENSG00000271788.1,CTD-2201E18.5
ENSG00000272144.1,CTD-2035E11.5
ENSG00000249492.1,RP11-159F24.3
ENSG00000248554.1,RP11-159F24.6
ENSG00000227908.3,FLJ31104
ENSG00000214244.4,SETP21
ENSG00000251279.1,CTC-436P18.1
ENSG00000199279.1,RNU6-661P
ENSG00000186105.7,LRRC70
ENSG00000251206.1,CTD-2187J20.1
ENSG00000253203.6,GUSBP3
ENSG00000172058.15,SERF1A
ENSG00000145700.9,ANKRD31
ENSG00000253558.1,CTD-2179L22.1
ENSG00000251450.1,RASGRF2-AS1
ENSG00000236447.2,ATG10-IT1
ENSG00000249061.1,RP11-72L22.1
ENSG00000250156.3,CTC-498M16.2
ENSG00000260871.1,CTD-2373J6.1
ENSG00000251023.1,RP11-549J18.1
ENSG00000272021.1,AC008592.8
ENSG00000236882.7,LINC01554
ENSG00000251314.2,CTD-2337A12.1
ENSG00000207578.1,MIR583
ENSG00000206698.1,RNU1-73P
ENSG00000247877.6,CTD-2001C12.1
ENSG00000248757.2,CTD-2193G5.1
ENSG00000249249.1,AC010226.4
ENSG00000197575.6,RPS17P2
ENSG00000249426.1,CTC-448D22.1
ENSG00000249494.5,CTB-161M19.4
ENSG00000250862.1,HMGB1P29
ENSG00000263963.1,MIR4461
ENSG00000254239.1,GS1-39E22.2
ENSG00000272255.1,CTD-3224K15.3
ENSG00000250635.1,CTD-3224K15.2
ENSG00000245146.6,LINC01024
ENSG00000113073.14,SLC4A9
ENSG00000131503.20,ANKHD1
ENSG00000243056.1,EIF4EBP3
ENSG00000249503.1,HMGN1P16
ENSG00000183876.8,ARSI
ENSG00000254333.1,CTC-367J11.1
ENSG00000245275.7,SAP30L-AS1
ENSG00000221430.1,MIR1294
ENSG00000241963.3,RN7SL655P
ENSG00000274472.1,Y_RNA
ENSG00000251405.2,CTB-109A12.1
ENSG00000248544.2,CTB-47B11.3
ENSG00000254186.1,RP11-167P20.1
ENSG00000250061.5,RP11-541P9.3
ENSG00000253978.1,CTB-178M22.2
ENSG00000265160.1,MIR5003
ENSG00000188996.4,HUS1B
ENSG00000137434.11,C6orf52
ENSG00000215022.7,RP1-257A7.4
ENSG00000238987.1,RNU7-133P
ENSG00000272402.1,RP1-30M3.6
ENSG00000187475.5,HIST1H1T
ENSG00000224843.6,LINC00240
ENSG00000272312.1,RP11-239L20.6
ENSG00000271755.1,RP1-153G14.4
ENSG00000182477.5,OR2B8P
ENSG00000261839.1,RP1-265C24.8
ENSG00000276302.1,RP5-874C20.8
ENSG00000204444.10,APOM
ENSG00000204410.14,MSH5
ENSG00000224796.1,RPL32P1
ENSG00000274259.2,XXbac-BPG294E21.9
ENSG00000239953.3,RN7SL273P
ENSG00000124602.9,UNC5CL
ENSG00000272223.1,RP1-20C7.6
ENSG00000245261.1,RP3-330M21.5
ENSG00000124813.20,RUNX2
ENSG00000231441.1,RP11-472M19.2
ENSG00000212017.2,MIR548U
ENSG00000283352.1,GUSBP1
ENSG00000233859.2,ADH5P4
ENSG00000080007.7,DDX43
ENSG00000207023.1,RNU6-975P
ENSG00000222145.1,SNORA73
ENSG00000261366.1,MANEA-AS1
ENSG00000146263.11,MMS22L
ENSG00000274603.1,Y_RNA
ENSG00000219755.1,RP1-199J3.5
ENSG00000203808.10,BVES-AS1
ENSG00000229654.1,RP1-60O19.2
ENSG00000231559.1,RP3-354J5.3
ENSG00000223537.2,RP5-919F19.5
ENSG00000212587.1,SNORA40
ENSG00000220392.1,FCF1P5
ENSG00000253194.1,RP11-351A11.1
ENSG00000236548.1,RNF217-AS1
ENSG00000237742.6,RP11-624M8.1
ENSG00000172673.10,THEMIS
ENSG00000203756.7,TMEM244
ENSG00000227220.1,RP11-69I8.3
ENSG00000231971.5,RP11-557H15.3
ENSG00000229722.1,RP11-557H15.5
ENSG00000231028.8,LINC00271
ENSG00000232618.1,RP11-439L18.1
ENSG00000217612.2,RP1-28C20.1
ENSG00000283608.1,RP1-111D6.5
ENSG00000217733.2,CCT7P1
ENSG00000216906.2,RP11-350J20.9
ENSG00000219747.1,RP1-292B18.1
ENSG00000213071.10,LPAL2
ENSG00000198221.8,MLLT4-AS1
ENSG00000227704.1,RP1-266L20.4
ENSG00000266896.1,RP1-266L20.9
ENSG00000224593.1,RP11-30B1.1
ENSG00000122543.10,OCM
ENSG00000240718.3,RN7SL851P
ENSG00000215018.9,COL28A1
ENSG00000272732.1,RP5-1159O4.2
ENSG00000187546.13,AGMO
ENSG00000272537.1,GS1-166A23.1
ENSG00000237773.5,AC003075.4
ENSG00000230658.1,KLHL7-AS1
ENSG00000050344.8,NFE2L3
ENSG00000207771.1,MIR550A1
ENSG00000241420.3,RN7SL505P
ENSG00000238090.1,AC006195.2
ENSG00000230539.1,AOAH-IT1
ENSG00000272984.1,RP11-85E16.1
ENSG00000187037.8,GPR141
ENSG00000214783.9,POLR2J4
ENSG00000230160.1,AC004854.5
ENSG00000272556.2,GTF2IP13
ENSG00000213673.3,SLC25A5P3
ENSG00000232944.1,RP13-492C18.1
ENSG00000237268.2,RP13-492C18.2
ENSG00000275061.2,RP11-220H4.6
ENSG00000244657.1,GS1-124K5.8
ENSG00000273142.1,RP11-458F8.4
ENSG00000234215.2,RP5-942I16.1
ENSG00000196275.13,GTF2IRD2
ENSG00000186704.9,DTX2P1
ENSG00000233073.1,AC005009.2
ENSG00000271159.1,HINT1P2
ENSG00000237160.2,AC004022.7
ENSG00000244219.6,GS1-259H13.2
ENSG00000176402.5,GJC3
ENSG00000213420.7,GPC2
ENSG00000274272.1,RP11-44M6.7
ENSG00000236305.1,RP11-126L15.4
ENSG00000228546.2,CTA-313A17.3
ENSG00000242154.1,RP4-778K6.3
ENSG00000272072.1,CTA-363E19.2
ENSG00000228540.1,AC073326.3
ENSG00000227199.1,ST7-AS1
ENSG00000234826.1,AC003084.2
ENSG00000226636.1,RP5-1049N15.2
ENSG00000230359.5,TPI1P2
ENSG00000240031.1,OR9A3P
ENSG00000165125.18,TRPV6
ENSG00000243746.1,EEF1A1P10
ENSG00000273314.1,RP5-1136G13.2
ENSG00000239468.3,RN7SL569P
ENSG00000240877.3,RN7SL521P
ENSG00000196584.2,XRCC2
ENSG00000218672.1,AC008060.7
ENSG00000260426.1,RP5-912I13.1
ENSG00000105982.16,RNF32
ENSG00000277526.4,RP11-378A12.1
ENSG00000154316.15,TDH
ENSG00000255046.1,RP11-297N6.4
ENSG00000197181.11,PIWIL2
ENSG00000234770.1,GULOP
ENSG00000254302.1,RP11-431M3.1
ENSG00000255487.1,RP11-513D5.5
ENSG00000147536.11,GINS4
ENSG00000207450.1,Y_RNA
ENSG00000019549.8,SNAI2
ENSG00000254777.5,AC022182.1
ENSG00000272264.1,RP11-92K15.3
ENSG00000253214.1,RP11-1149M10.2
ENSG00000272425.1,RP11-363E6.4
ENSG00000253154.1,CTA-392E5.1
ENSG00000248231.1,KRT8P4
ENSG00000253349.1,COX6B1P6
ENSG00000253799.1,LINC01030
ENSG00000246792.2,RP11-68L18.1
ENSG00000214954.8,LRRC69
ENSG00000248858.7,FLJ46284
ENSG00000253704.1,RP11-267M23.4
ENSG00000253878.5,RP11-347C18.3
ENSG00000253773.2,C8orf37-AS1
ENSG00000253945.1,RP11-328L11.1
ENSG00000270077.1,KB-1958F4.1
ENSG00000207378.1,RNU6-748P
ENSG00000251003.7,ZFPM2-AS1
ENSG00000136982.5,DSCC1
ENSG00000187955.11,COL14A1
ENSG00000172167.7,MTBP
ENSG00000272384.1,RP11-44N11.2
ENSG00000253720.1,RP11-473O4.3
ENSG00000254812.1,RP11-661A12.12
ENSG00000181097.5,RP11-429J17.2
ENSG00000255343.1,RP11-299M14.2
ENSG00000229875.1,EIF1P1
ENSG00000224083.1,MTCO1P11
ENSG00000228097.1,MTATP6P11
ENSG00000225408.1,RP11-207C16.4
ENSG00000223621.1,AK4P4
ENSG00000229611.1,RP11-390F4.10
ENSG00000270547.5,LINC01235
ENSG00000215237.6,RP11-54D18.2
ENSG00000233816.3,IFNA13
ENSG00000188379.6,IFNA2
ENSG00000147889.17,CDKN2A
ENSG00000231193.1,RP11-462B18.2
ENSG00000235481.2,UBE2R2-AS1
ENSG00000137101.12,CD72
ENSG00000226007.2,RP11-211N8.2
ENSG00000278213.1,CNTNAP3P5
ENSG00000238113.6,LINC01410
ENSG00000273509.1,CNTNAP3P1
ENSG00000233178.7,RP11-88I18.2
ENSG00000222465.1,RNU2-5P
ENSG00000207935.3,MIR204
ENSG00000165091.15,TMC1
ENSG00000231741.2,RP11-213G2.5
ENSG00000204446.4,C9orf170
ENSG00000230537.1,RP11-305L7.1
ENSG00000237422.1,RP11-305L7.3
ENSG00000230147.2,RP11-305L7.5
ENSG00000127084.17,FGD3
ENSG00000271155.1,RP11-435O5.5
ENSG00000225194.2,LINC00092
ENSG00000275465.5,RP11-569G13.3
ENSG00000136943.10,CTSV
ENSG00000119514.6,GALNT12
ENSG00000226609.1,RP11-276E15.4
ENSG00000271631.1,RP11-408O19.5
ENSG00000157653.11,C9orf43
ENSG00000235119.1,RP11-9M16.2
ENSG00000244757.1,RP11-45A16.4
ENSG00000207268.1,SNORA70C
ENSG00000228512.2,RP11-281A20.2
ENSG00000207814.1,MIR147A
ENSG00000224020.1,MIR181A2HG
ENSG00000207595.1,MIR181A2
ENSG00000228392.1,RP11-343J18.1
ENSG00000234705.1,HMGA1P4
ENSG00000198870.7,STKLD1
ENSG00000273249.1,LL09NC01-251B2.3
ENSG00000227512.1,RP11-413M3.4
ENSG00000237886.1,NALT1
ENSG00000180539.7,C9orf139
ENSG00000229257.2,RP11-229P13.22
ENSG00000275549.1,C9orf173-AS1
ENSG00000282390.1,RP11-29A19.2
ENSG00000225948.2,RP11-554I8.1
ENSG00000229124.6,VIM-AS1
ENSG00000165996.13,HACD1
ENSG00000179133.12,C10orf67
ENSG00000199733.1,RNA5SP307
ENSG00000236514.1,RP11-162G10.5
ENSG00000151963.4,ZNF37CP
ENSG00000234504.2,RP11-285G1.2
ENSG00000165511.6,C10orf25
ENSG00000237840.6,FAM21FP
ENSG00000251079.6,BMS1P2
ENSG00000266217.2,CTSLP2
ENSG00000251413.1,RP11-534L6.5
ENSG00000226200.6,SGMS1-AS1
ENSG00000223107.1,RNU2-72P
ENSG00000166321.13,NUDT13
ENSG00000227382.1,EIF4A2P2
ENSG00000268584.1,RP11-464F9.20
ENSG00000177791.11,MYOZ1
ENSG00000207583.1,MIR606
ENSG00000233258.1,RP11-219F10.1
ENSG00000214562.14,NUTM2D
ENSG00000228701.1,TNKS2-AS1
ENSG00000240527.1,RP11-429G19.3
ENSG00000227805.1,RP11-248J23.5
ENSG00000227032.1,RP11-34E5.4
ENSG00000203942.4,C10orf62
ENSG00000023839.10,ABCC2
ENSG00000203876.9,ADD3-AS1
ENSG00000270589.1,RP11-348N5.7
ENSG00000228484.1,RP11-106M7.1
ENSG00000274461.1,RP11-323P17.2
ENSG00000187908.15,DMBT1
ENSG00000258539.1,RP11-12J10.3
ENSG00000222997.1,Y_RNA
ENSG00000176769.9,TCERG1L
ENSG00000226699.1,RP11-122K13.7
ENSG00000265395.1,MIR3944
ENSG00000214279.12,SCART1
ENSG00000273336.1,OR7M1P
ENSG00000251661.3,RP11-326C3.11
ENSG00000247095.2,MIR210HG
ENSG00000250644.3,RP11-295K3.1
ENSG00000230483.1,AC124057.5
ENSG00000237941.2,KCNQ1DN
ENSG00000255232.1,RP11-438N5.4
ENSG00000158077.4,NLRP14
ENSG00000251364.6,CTD-2516F10.2
ENSG00000254707.1,RP11-35J10.4
ENSG00000254665.1,RP11-152H18.3
ENSG00000255309.1,RP11-756D7.1
ENSG00000278529.1,MIR8070
ENSG00000255067.1,RP11-47J17.1
ENSG00000228061.5,Z83001.1
ENSG00000241255.1,RP1-89D4.1
ENSG00000255256.1,RP5-916O11.2
ENSG00000263389.1,MIR3973
ENSG00000255165.1,CTD-2609K8.3
ENSG00000157570.11,TSPAN18
ENSG00000254732.1,RP11-691N7.6
ENSG00000242689.2,CNTF
ENSG00000280010.1,AP001350.4
ENSG00000156689.6,GLYATL2
ENSG00000245571.6,AP001258.4
ENSG00000255355.1,AP000640.2
ENSG00000257058.1,RP11-864I4.4
ENSG00000254964.1,RP11-831H9.3
ENSG00000110025.12,SNX15
ENSG00000162241.12,SLC25A45
ENSG00000173338.12,KCNK7
ENSG00000255517.6,CTD-3074O7.5
ENSG00000199325.1,RNU4-39P
ENSG00000255318.1,RP11-655M14.13
ENSG00000275022.1,MIR6753
ENSG00000221333.1,MIR548K
ENSG00000207012.2,RNU6-72P
ENSG00000206638.1,RNU6-672P
ENSG00000254459.1,RP11-91P24.7
ENSG00000255449.1,RP11-91P24.6
ENSG00000255246.1,RP11-179A16.2
ENSG00000254698.1,RP11-659G9.3
ENSG00000254699.1,RP11-12D16.2
ENSG00000255337.1,RP11-315O6.1
ENSG00000222663.1,RNU4-55P
ENSG00000166323.12,C11orf65
ENSG00000110777.11,POU2AF1
ENSG00000268472.2,RP11-356J5.13
ENSG00000247416.2,RP11-629G13.1
ENSG00000170209.4,ANKK1
ENSG00000254851.1,RP11-109L13.1
ENSG00000255435.6,RP11-770J1.3
ENSG00000271751.1,RP11-110I1.14
ENSG00000254854.1,CTD-2523D13.2
ENSG00000255216.1,RP11-831A10.1
ENSG00000255219.1,RP11-716H6.2
ENSG00000245498.6,RP11-677M14.7
ENSG00000149548.14,CCDC15
ENSG00000175773.12,RP11-121M22.1
ENSG00000255775.1,RP3-454B23.1
ENSG00000111644.7,ACRBP
ENSG00000164845.16,FAM86FP
ENSG00000214826.5,DDX12P
ENSG00000257027.1,RP11-705C15.3
ENSG00000069493.14,CLEC2D
ENSG00000245648.1,RP11-277P12.20
ENSG00000183542.5,KLRC4
ENSG00000213782.7,DDX47
ENSG00000214772.2,RP11-174G6.1
ENSG00000256953.1,RP11-6B19.2
ENSG00000256774.1,RP11-268P4.2
ENSG00000278743.1,RP11-707G18.1
ENSG00000212549.1,RNA5SP354
ENSG00000278733.1,RP11-425D17.1
ENSG00000110900.14,TSPAN11
ENSG00000274105.1,RP11-278C7.3
ENSG00000257319.1,RP11-478B9.1
ENSG00000278475.1,RP11-19E18.2
ENSG00000265093.2,RN7SL246P
ENSG00000257261.5,RP11-96H19.1
ENSG00000278896.1,RP11-474P2.7
ENSG00000272369.1,RP11-446N19.1
ENSG00000257433.5,RP1-197B17.3
ENSG00000264201.1,MIR4701
ENSG00000258311.5,RP11-644F5.10
ENSG00000135437.9,RDH5
ENSG00000205323.8,SARNP
ENSG00000139547.7,RDH16
ENSG00000257354.2,RP11-631N16.2
ENSG00000200296.1,RNU1-83P
ENSG00000215159.3,RP11-629N8.3
ENSG00000241765.2,RPS26P45
ENSG00000127325.18,BEST3
ENSG00000258168.5,RP11-588H23.3
ENSG00000257497.2,RP11-585P4.5
ENSG00000257839.1,RP11-290L1.2
ENSG00000257526.2,RP11-20E24.1
ENSG00000257557.2,RP11-84G21.1
ENSG00000258162.2,RP11-315E17.1
ENSG00000231738.10,TSPAN19
ENSG00000258302.2,RP11-981P6.1
ENSG00000258357.1,RP11-778J16.2
ENSG00000199506.1,RNU6-247P
ENSG00000185480.11,PARPBP
ENSG00000257703.5,RP11-328J6.1
ENSG00000255650.5,FAM222A-AS1
ENSG00000151164.18,RAD9B
ENSG00000257359.1,RP11-780K2.1
ENSG00000276292.1,RP11-33N14.5
ENSG00000239881.1,RPS27P25
ENSG00000219355.2,RPL31P52
ENSG00000235423.8,RP11-282O18.3
