gene_id,gene_name
ENSG00000183662.10,FAM19A1
ENSG00000283544.1,ABBA01000934.1
ENSG00000177494.5,ZBED2
ENSG00000121577.13,POPDC2
ENSG00000114547.9,ROPN1B
ENSG00000114654.7,EFCC1
ENSG00000278658.1,MIR6826
ENSG00000248468.1,RP11-517B11.4
ENSG00000214289.2,RPL39P5
ENSG00000174564.12,IL20RB
ENSG00000163710.7,PCOLCE2
ENSG00000243321.3,RP11-167H9.3
ENSG00000243926.1,TIPARP-AS1
ENSG00000197980.11,LEKR1
ENSG00000118849.9,RARRES1
ENSG00000184100.6,BRD7P2
ENSG00000188306.6,LRRIQ4
ENSG00000272922.1,RP11-329B9.5
ENSG00000207505.1,RNU6-1105P
ENSG00000188001.9,TPRG1
ENSG00000250413.1,RP11-448G15.1
ENSG00000002587.9,HS3ST1
ENSG00000163145.12,C1QTNF7
ENSG00000249645.1,RP11-552M14.1
ENSG00000163394.5,CCKAR
ENSG00000248227.1,RP11-83C7.1
ENSG00000252796.1,RNU7-11P
ENSG00000182223.7,ZAR1
ENSG00000180613.10,GSX2
ENSG00000234036.4,TXNP6
ENSG00000251126.2,RP11-119H12.6
ENSG00000213492.2,NT5C3AP1
ENSG00000154608.14,CEP170P1
ENSG00000172399.5,MYOZ2
ENSG00000251632.1,RP11-714L20.1
ENSG00000249741.2,RP11-673E1.3
ENSG00000248210.1,RP11-24I21.1
ENSG00000170006.11,TMEM154
ENSG00000185149.5,NPY2R
ENSG00000249609.1,RP11-635L1.3
ENSG00000248791.1,CTD-2165H16.3
ENSG00000226432.3,CTD-2015B23.2
ENSG00000251307.1,RP11-506H20.1
ENSG00000268942.2,CKS1BP3
ENSG00000049192.14,ADAMTS6
ENSG00000123219.12,CENPK
ENSG00000251391.4,RP11-305P14.1
ENSG00000248664.1,CTC-498J12.3
ENSG00000272081.1,CTD-2376I4.2
ENSG00000214944.9,ARHGEF28
ENSG00000254893.5,AC113404.1
ENSG00000249664.1,CTD-2227C6.2
ENSG00000271862.1,RP11-343L5.2
ENSG00000281357.2,ARRDC3-AS1
ENSG00000251513.2,CTD-2215E18.1
ENSG00000250331.1,LINC01340
ENSG00000250358.5,RP11-159K7.2
ENSG00000279584.1,AC005593.2
ENSG00000272023.1,CTC-350I8.1
ENSG00000198868.3,MTND4LP30
ENSG00000231989.4,PPP1R2P3
ENSG00000253653.1,CTC-248O19.1
ENSG00000224846.2,RP1-90J20.8
ENSG00000272277.1,RP1-40E16.12
ENSG00000216657.1,GLRX3P2
ENSG00000254821.1,RP3-400B16.4
ENSG00000272142.1,RP11-428J1.5
ENSG00000230314.6,ELOVL2-AS1
ENSG00000111863.12,ADTRP
ENSG00000217275.2,RP1-34B20.4
ENSG00000204625.10,HCG9
ENSG00000228022.5,HCG20
ENSG00000172738.11,TMEM217
ENSG00000234753.5,FOXP4-AS1
ENSG00000271857.1,RP1-244F24.1
ENSG00000223821.1,RP11-505P4.6
ENSG00000187472.4,RP11-67P15.1
ENSG00000203799.11,CCDC162P
ENSG00000112761.19,WISP3
ENSG00000154269.14,ENPP3
ENSG00000232876.1,CTA-212D2.2
ENSG00000238099.2,LINC01625
ENSG00000228283.3,KATNBL1P6
ENSG00000271040.1,RP5-933K21.3
ENSG00000228648.1,RP11-568A7.2
ENSG00000223485.2,LINC01615
ENSG00000234141.1,AC009473.1
ENSG00000233108.1,AC006042.7
ENSG00000278254.4,RP4-668E10.4
ENSG00000223838.1,AC007091.1
ENSG00000223561.6,AC003090.1
ENSG00000211689.7,TRGC1
ENSG00000106536.19,POU6F2
ENSG00000237251.2,AC072061.2
ENSG00000275667.1,MIR6839
ENSG00000155428.12,TRIM74
ENSG00000146700.8,SSC4D
ENSG00000188693.7,CYP51A1-AS1
ENSG00000272915.1,RP11-62J1.4
ENSG00000259920.1,RP11-2E11.5
ENSG00000228031.2,AC078842.3
ENSG00000242266.3,RN7SL456P
ENSG00000188707.5,ZBED6CL
ENSG00000127377.8,CRYGN
ENSG00000253444.1,AC133633.2
ENSG00000249188.1,ENPP7P1
ENSG00000253695.1,RP11-177H2.2
ENSG00000104760.16,FGL1
ENSG00000171428.13,NAT1
ENSG00000167034.9,NKX3-1
ENSG00000253414.2,RP11-150O12.6
ENSG00000253133.1,RP11-360L9.4
ENSG00000226098.4,SEC11B
ENSG00000271966.1,RP11-7F18.2
ENSG00000253341.1,RP11-730G20.2
ENSG00000253919.1,THAP12P7
ENSG00000251521.2,IMPA1P1
ENSG00000206228.4,HNRNPA1P4
ENSG00000260493.1,RP11-219B4.7
ENSG00000271156.1,RP11-642C5.1
ENSG00000197275.13,RAD54B
ENSG00000265817.1,FSBP
ENSG00000283157.1,RP11-85M22.1
ENSG00000253582.1,RP11-649G15.2
ENSG00000248690.6,HAS2-AS1
ENSG00000259305.6,ZHX1-C8orf76
ENSG00000254286.5,RP11-89K10.1
ENSG00000165071.14,TMEM71
ENSG00000253433.1,NCRNA00250
ENSG00000227730.2,MTND6P5
ENSG00000107018.7,RLN1
ENSG00000272866.1,RP11-12D24.10
ENSG00000256968.1,SNRPEP2
ENSG00000232000.2,CLCN3P1
ENSG00000215210.3,RBMXP2
ENSG00000233554.5,B4GALT1-AS1
ENSG00000255872.3,RP11-613M10.9
ENSG00000275450.1,PTGER4P2-CDK2AP2P2
ENSG00000276832.1,RP11-187C18.4
ENSG00000212951.5,RP11-211N8.3
ENSG00000261447.1,RP11-109D9.4
ENSG00000230945.1,LINC01507
ENSG00000233926.1,RP11-154D17.1
ENSG00000276119.1,OR13C2
ENSG00000234323.6,LINC01505
ENSG00000233569.1,RP11-500B12.1
ENSG00000236668.2,RP11-85O21.2
ENSG00000222421.1,Y_RNA
ENSG00000232850.3,PTGES2-AS1
ENSG00000270755.1,RP11-138E2.1
ENSG00000278982.1,RP5-1031D4.3
ENSG00000204740.10,MALRD1
ENSG00000238021.6,ARMC4P1
ENSG00000278830.1,RP11-748L13.7
ENSG00000233200.1,RP11-324I22.2
ENSG00000283179.1,AL135791.1
ENSG00000226808.1,LINC00840
ENSG00000264204.2,AGAP7P
ENSG00000204176.13,SYT15
ENSG00000277758.4,ABC7-42404400C24.1
ENSG00000170312.15,CDK1
ENSG00000213609.3,RP11-170M17.2
ENSG00000226426.1,RP11-174J11.1
ENSG00000224725.3,CEP57L1P1
ENSG00000279406.1,RP11-327E2.5
ENSG00000180764.13,PIPSL
ENSG00000222051.1,RNU6-1165P
ENSG00000203497.2,PDCD4-AS1
ENSG00000095627.9,TDRD1
ENSG00000165863.16,C10orf82
ENSG00000232139.5,LINC00867
ENSG00000274897.2,PANO1
ENSG00000196565.12,HBG2
ENSG00000282556.1,RP11-304C12.5
ENSG00000135378.3,PRRG4
ENSG00000208009.1,MIR130A
ENSG00000255139.1,AP000442.1
ENSG00000214788.2,OOSP1
ENSG00000255120.5,OVOL1-AS1
ENSG00000255326.1,CTD-2530H12.4
ENSG00000255362.1,RP11-619A14.3
ENSG00000279742.1,RP11-700A24.1
ENSG00000246523.7,RP11-736K20.6
ENSG00000214391.3,TUBAP2
ENSG00000204361.8,NXPE2
ENSG00000255537.1,AP000708.1
ENSG00000254759.1,NAP1L1P1
ENSG00000236082.2,RP11-217L21.1
ENSG00000256694.1,RP11-598F7.5
ENSG00000256271.1,CACNA1C-AS2
ENSG00000279865.1,RP11-69M1.6
ENSG00000134545.13,KLRC1
ENSG00000257016.1,SLC25A39P2
ENSG00000255725.2,TDGP1
ENSG00000255652.3,RP11-313F23.4
ENSG00000257718.1,RP11-396F22.1
ENSG00000134297.6,PLEKHA8P1
ENSG00000177627.9,C12orf54
ENSG00000161798.6,AQP5
ENSG00000278451.1,RP11-923I11.8
ENSG00000257449.1,RP11-603J24.4
ENSG00000110944.8,IL23A
ENSG00000198673.10,FAM19A2
ENSG00000255850.1,TMEM5-AS1
ENSG00000277895.1,RP11-114F3.4
ENSG00000248995.2,RP11-766N7.4
ENSG00000166268.10,MYRFL
ENSG00000258216.5,RP11-654D12.2
ENSG00000246985.7,SOCS2-AS1
ENSG00000241556.1,RP11-490G8.1
ENSG00000258131.1,RP11-541G9.1
ENSG00000166153.16,DEPDC4
ENSG00000139354.10,GAS2L3
ENSG00000222890.1,RNU6-1068P
ENSG00000171759.9,PAH
ENSG00000257999.1,RP11-61E11.2
ENSG00000255655.1,RP11-256L11.3
ENSG00000248636.6,RP11-768F21.1
ENSG00000111325.16,OGFOD2
ENSG00000256092.2,RP13-942N8.1
ENSG00000278266.1,RP11-575F12.3
ENSG00000111432.4,FZD10
ENSG00000279817.1,RP11-386I8.4
ENSG00000132958.17,TPTE2
ENSG00000234685.1,NUS1P2
ENSG00000151846.8,PABPC3
ENSG00000122025.14,FLT3
ENSG00000223685.5,LINC00571
ENSG00000275202.1,RP11-156K23.3
ENSG00000176124.11,DLEU1
ENSG00000271287.1,BCRP9
ENSG00000226683.2,PWWP2AP1
ENSG00000185271.7,KLHL33
ENSG00000260830.1,RP11-524O1.4
ENSG00000257285.5,RP11-298I3.1
ENSG00000203546.7,RP11-176H8.1
ENSG00000259051.1,HNRNPUP1
ENSG00000165501.16,LRR1
ENSG00000207004.1,RNU6-301P
ENSG00000261120.1,RP11-62H20.1
ENSG00000258427.3,RBM8B
ENSG00000258957.1,RP11-363J20.1
ENSG00000279026.1,RP3-414A15.12
ENSG00000275198.1,RP11-471B22.3
ENSG00000259414.1,HERC2P7
ENSG00000206187.3,RP11-1084I9.1
ENSG00000256802.2,RP11-680F8.1
ENSG00000283345.1,CTD-3092A11.3
ENSG00000269930.1,RP11-932O9.9
ENSG00000275636.1,RP11-521C20.5
ENSG00000156970.12,BUB1B
ENSG00000274798.1,CTD-2129N1.1
ENSG00000104147.8,OIP5
ENSG00000205871.5,RPS3AP47
ENSG00000259216.2,RP11-227D13.2
ENSG00000183578.6,TNFAIP8L3
ENSG00000274528.1,CTD-2650P22.2
ENSG00000256061.7,DYX1C1
ENSG00000270964.1,RP11-502I4.3
ENSG00000259215.1,RP11-253M7.4
ENSG00000260898.5,ADPGK-AS1
ENSG00000169752.16,NRG4
ENSG00000271983.1,RP11-28H5.2
ENSG00000259445.1,RP11-276M12.1
ENSG00000229212.7,RP11-561C5.4
ENSG00000275175.1,CTD-2313J17.7
ENSG00000248441.6,LINC01197
ENSG00000259199.1,CTD-2544M6.1
ENSG00000273585.1,RP11-14C10.5
ENSG00000219027.2,RPS3AP2
ENSG00000274367.1,LA16c-380H5.6
ENSG00000261465.6,RP11-626G11.5
ENSG00000278389.1,RP11-626G11.6
ENSG00000257403.2,CTD-2547E10.3
ENSG00000205609.12,EIF3CL
ENSG00000275441.1,RP11-666O2.2
ENSG00000274904.1,CTD-2515O10.5
ENSG00000177238.13,TRIM72
ENSG00000260086.2,RP11-42I10.1
ENSG00000259843.2,RP11-429P3.3
ENSG00000087237.10,CETP
ENSG00000260148.1,RP11-407G23.1
ENSG00000140932.9,CMTM2
ENSG00000167261.13,DPEP2
ENSG00000271009.2,RP11-346C20.3
ENSG00000260228.5,RP11-483P21.2
ENSG00000131153.8,GINS2
ENSG00000262061.5,RP11-1260E13.4
ENSG00000262693.1,RP11-46I8.3
ENSG00000263272.1,CTC-524C5.2
ENSG00000129214.14,SHBG
ENSG00000266824.1,RP11-599B13.7
ENSG00000223979.2,SMCR2
ENSG00000176927.14,EFCAB5
ENSG00000214719.11,AC005562.1
ENSG00000275185.1,RP13-753N3.3
ENSG00000267364.1,RP11-47L3.1
ENSG00000267312.1,RP11-1094M14.7
ENSG00000267074.1,RP11-1094M14.5
ENSG00000274615.1,CH17-258A22.4
ENSG00000274630.1,RP11-229E13.4
ENSG00000176563.9,CNTD1
ENSG00000278447.1,MIR6781
ENSG00000279879.1,RP11-1072C15.6
ENSG00000280022.1,RP11-707O23.1
ENSG00000261575.2,RP11-259G18.1
ENSG00000253506.2,NACA2
ENSG00000239823.2,Y_RNA
ENSG00000265055.1,AC145343.2
ENSG00000271239.1,RP11-238F2.1
ENSG00000267546.2,RP11-666A8.8
ENSG00000264569.1,RP13-650J16.1
ENSG00000273355.1,RP11-672L10.6
ENSG00000264964.1,RP11-888D10.3
ENSG00000267079.1,RP11-820I16.1
ENSG00000265943.1,RP11-739L10.1
ENSG00000263698.1,RP11-408H20.3
ENSG00000267583.5,RP11-322E11.5
ENSG00000175886.10,RPL7AP66
ENSG00000267414.1,RP11-456K23.1
ENSG00000267724.1,RP11-49K24.8
ENSG00000183287.13,CCBE1
ENSG00000278017.1,RP11-120K19.4
ENSG00000283667.1,RP11-793J2.1
ENSG00000141668.9,CBLN2
ENSG00000265778.2,RP11-17M16.2
ENSG00000275763.3,C18orf65
ENSG00000266256.1,LINC00683
ENSG00000166573.5,GALR1
ENSG00000282393.1,CTD-3113P16.11
ENSG00000095932.6,SMIM24
ENSG00000267011.5,CTB-50L17.16
ENSG00000268536.1,AC005523.3
ENSG00000224689.8,ZNF812P
ENSG00000200237.1,SNORA70
ENSG00000267119.1,RPL10P15
ENSG00000267082.1,CTC-510F12.2
ENSG00000267174.5,CTC-510F12.4
ENSG00000257591.5,ZNF625
ENSG00000242852.6,ZNF709
ENSG00000207613.1,MIR181C
ENSG00000224543.4,SNRPGP15
ENSG00000269399.2,CTD-3222D19.12
ENSG00000131351.14,HAUS8
ENSG00000268555.1,RP11-678G14.3
ENSG00000268278.1,RP11-420K14.1
ENSG00000197134.11,ZNF257
ENSG00000229676.2,ZNF492
ENSG00000213973.8,ZNF99
ENSG00000213967.10,ZNF726
ENSG00000269397.1,CTB-92J24.2
ENSG00000179168.14,GGN
ENSG00000269800.1,PLEKHA3P1
ENSG00000214855.9,APOC1P1
ENSG00000234906.8,APOC2
ENSG00000230510.6,PPP5D1
ENSG00000213793.4,ZNF888
ENSG00000213777.5,CTD-2224J9.8
ENSG00000268163.1,AC004076.9
ENSG00000101307.15,SIRPB1
ENSG00000228293.1,RP4-686C3.7
ENSG00000088882.7,CPXM1
ENSG00000212517.1,SNORA26
ENSG00000235036.4,RP5-1099D15.1
ENSG00000236992.2,RPL12P12
ENSG00000088320.3,REM1
ENSG00000101306.10,MYLK2
ENSG00000214185.3,XPOTP1
ENSG00000149646.12,CNBD2
ENSG00000277270.1,RP5-827E24.1
ENSG00000231977.1,RP5-963E22.4
ENSG00000275895.5,U2AF1L5
ENSG00000278932.3,bP-21264C1.2
ENSG00000228592.1,D21S2088E
ENSG00000189089.5,RIMKLBP1
ENSG00000157542.9,KCNJ6
ENSG00000239930.2,AP001625.4
ENSG00000235023.1,AP001626.2
ENSG00000225731.1,AP001627.1
ENSG00000176635.17,HORMAD2
ENSG00000273176.1,RP3-510H16.3
ENSG00000235237.1,RP1-151B14.6
ENSG00000213683.4,AC002056.3
ENSG00000205663.5,RP11-706O15.5
ENSG00000236120.6,RP11-733O18.1
ENSG00000227042.1,RP6-1O2.1
ENSG00000126010.5,GRPR
ENSG00000225071.1,GS1-184P14.2
ENSG00000154545.16,MAGED4
ENSG00000230105.1,RP11-431N15.2
ENSG00000213018.2,AL590762.11
ENSG00000184911.14,DMRTC1B
ENSG00000204118.1,NAP1L6
ENSG00000178146.9,RP1-232L22__B.1
ENSG00000158164.6,TMSB15A
ENSG00000147256.10,ARHGAP36
ENSG00000228616.1,RP11-66N11.7
ENSG00000224216.1,RP13-228J13.1
ENSG00000168939.11,SPRY3
ENSG00000210049.1,MT-TF
