gene_id,gene_name
ENSG00000117448.13,AKR1A1
ENSG00000086015.20,MAST2
ENSG00000171357.5,LURAP1
ENSG00000132128.16,LRRC41
ENSG00000117859.18,OSBPL9
ENSG00000117862.11,TXNDC12
ENSG00000154222.14,CC2D1B
ENSG00000134748.12,PRPF38A
ENSG00000162377.5,COA7
ENSG00000162385.10,MAGOH
ENSG00000157193.15,LRP8
ENSG00000116212.14,LRRC42
ENSG00000157216.15,SSBP3
ENSG00000162396.5,PARS2
ENSG00000162402.13,USP24
ENSG00000177606.6,JUN
ENSG00000116641.17,DOCK7
ENSG00000162437.14,RAVER2
ENSG00000213625.8,LEPROT
ENSG00000116704.7,SLC35D1
ENSG00000116717.11,GADD45A
ENSG00000172380.5,GNG12
ENSG00000197568.13,HHLA3
ENSG00000219201.4,RP11-181C21.4
ENSG00000117114.19,ADGRL2
ENSG00000117174.10,ZNHIT6
ENSG00000065243.19,PKN2
ENSG00000213516.9,RBMXL1
ENSG00000234518.2,PTGES3P1
ENSG00000122484.8,RPAP2
ENSG00000067208.14,EVI5
ENSG00000198890.7,PRMT6
ENSG00000134186.11,PRPF38B
ENSG00000168765.15,GSTM4
ENSG00000184371.13,CSF1
ENSG00000143093.14,STRIP1
ENSG00000162775.14,RBM15
ENSG00000116455.13,WDR77
ENSG00000171385.9,KCND3
ENSG00000143079.14,CTTNBP2NL
ENSG00000198799.11,LRIG2
ENSG00000081019.13,RSBN1
ENSG00000134262.12,AP4B1
ENSG00000065183.15,WDR3
ENSG00000134250.18,NOTCH2
ENSG00000275131.2,CH17-472G23.4
ENSG00000131788.15,PIAS3
ENSG00000271601.3,LIX1L
ENSG00000131791.7,PRKAB2
ENSG00000180867.10,PDIA3P1
ENSG00000178104.19,PDE4DIP
ENSG00000143368.9,SF3B4
ENSG00000136631.12,VPS45
ENSG00000159208.15,CIART
ENSG00000117360.12,PRPF3
ENSG00000163125.15,RPRD2
ENSG00000143374.15,TARS2
ENSG00000143457.10,GOLPH3L
ENSG00000143437.20,ARNT
ENSG00000143379.12,SETDB1
ENSG00000143363.15,PRUNE1
ENSG00000143458.11,GABPB2
ENSG00000163155.11,LYSMD1
ENSG00000163159.11,VPS72
ENSG00000143398.19,PIP5K1A
ENSG00000143373.17,ZNF687
ENSG00000143390.17,RFX5
ENSG00000143442.21,POGZ
ENSG00000163191.5,S100A11
ENSG00000143624.13,INTS3
ENSG00000143614.9,GATAD2B
ENSG00000160741.16,CRTC2
ENSG00000143570.17,SLC39A1
ENSG00000143569.18,UBAP2L
ENSG00000143515.16,ATP8B2
ENSG00000163348.3,PYGO2
ENSG00000160688.18,FLAD1
ENSG00000160685.13,ZBTB7B
ENSG00000143537.13,ADAM15
ENSG00000143590.13,EFNA3
ENSG00000169242.11,EFNA1
ENSG00000177628.15,GBA
ENSG00000116521.10,SCAMP3
ENSG00000176444.18,CLK2
ENSG00000160753.15,RUSC1
ENSG00000132676.15,DAP3
ENSG00000116580.18,GON4L
ENSG00000143622.10,RIT1
ENSG00000132680.10,KIAA0907
ENSG00000160789.19,LMNA
ENSG00000196189.12,SEMA4A
ENSG00000160785.13,SLC25A44
ENSG00000198715.11,GLMP
ENSG00000160818.16,GPATCH4
ENSG00000132688.10,NES
ENSG00000143303.11,RRNAD1
ENSG00000143294.14,PRCC
ENSG00000132694.18,ARHGEF11
ENSG00000117036.11,ETV3
ENSG00000162736.15,NCSTN
ENSG00000158793.13,NIT1
ENSG00000158796.16,DEDD
ENSG00000143258.15,USP21
ENSG00000118217.5,ATF6
ENSG00000117143.13,UAP1
ENSG00000185630.18,PBX1
ENSG00000143179.13,UCK2
ENSG00000143190.21,POU2F1
ENSG00000197965.11,MPZL1
ENSG00000213064.9,SFT2D2
ENSG00000117523.15,PRRC2C
ENSG00000010165.19,METTL13
ENSG00000094975.13,SUCO
ENSG00000183831.6,ANKRD45
ENSG00000076321.10,KLHL20
ENSG00000135870.11,RC3H1
ENSG00000198797.6,BRINP2
ENSG00000075391.16,RASAL2
ENSG00000186283.13,TOR3A
ENSG00000057252.12,SOAT1
ENSG00000169905.12,TOR1AIP2
ENSG00000143337.18,TOR1AIP1
ENSG00000116260.16,QSOX1
ENSG00000230124.6,ACBD6
ENSG00000143324.13,XPR1
ENSG00000135828.11,RNASEL
ENSG00000135838.13,NPL
ENSG00000135862.5,LAMC1
ENSG00000116698.20,SMG7
ENSG00000116406.18,EDEM3
ENSG00000134371.10,CDC73
ENSG00000162630.5,B3GALT2
ENSG00000177888.7,ZBTB41
ENSG00000116852.14,KIF21B
ENSG00000174307.6,PHLDA3
ENSG00000134369.15,NAV1
ENSG00000198700.9,IPO9
ENSG00000176393.10,RNPEP
ENSG00000077157.21,PPP1R12B
ENSG00000117139.16,KDM5B
ENSG00000159348.12,CYB5R1
ENSG00000257315.1,ZBED6
ENSG00000158711.13,ELK4
ENSG00000117280.12,RAB29
ENSG00000133065.10,SLC41A1
ENSG00000229509.1,RP11-421E17.4
ENSG00000180667.10,YOD1
ENSG00000076356.6,PLXNA2
ENSG00000162772.16,ATF3
ENSG00000143771.11,CNIH4
ENSG00000143815.14,LBR
ENSG00000154380.17,ENAH
ENSG00000143811.17,PYCR2
ENSG00000143751.9,SDE2
ENSG00000143801.16,PSEN2
ENSG00000163050.16,ADCK3
ENSG00000135763.9,URB2
ENSG00000143641.9,GALNT2
ENSG00000116903.7,EXOC8
ENSG00000116991.10,SIPA1L2
ENSG00000054267.20,ARID4B
ENSG00000143669.13,LYST
ENSG00000119285.10,HEATR1
ENSG00000116984.12,MTR
ENSG00000175137.10,SH3BP5L
ENSG00000171161.12,ZNF672
ENSG00000032389.12,TSSC1
ENSG00000171853.15,TRAPPC12
ENSG00000182551.13,ADI1
ENSG00000171865.9,RNASEH1
ENSG00000234171.2,RNASEH1-AS1
ENSG00000119203.13,CPSF3
ENSG00000151694.12,ADAM17
ENSG00000196208.13,GREB1
ENSG00000071575.11,TRIB2
ENSG00000162981.13,FAM84A
ENSG00000163032.11,VSNL1
ENSG00000118965.14,WDR35
ENSG00000198399.14,ITSN2
ENSG00000119772.16,DNMT3A
ENSG00000138101.18,DTNB
ENSG00000143970.16,ASXL2
ENSG00000213699.8,SLC35F6
ENSG00000119777.18,TMEM214
ENSG00000138030.12,KHK
ENSG00000138073.13,PREB
ENSG00000138074.14,SLC5A6
ENSG00000084774.13,CAD
ENSG00000115204.14,MPV17
ENSG00000115207.13,GTF3C2
ENSG00000115211.15,EIF2B4
ENSG00000163795.13,ZNF513
ENSG00000115241.10,PPM1G
ENSG00000138002.14,IFT172
ENSG00000243943.9,ZNF512
ENSG00000158019.20,BRE
ENSG00000163811.11,WDR43
ENSG00000013016.15,EHD3
ENSG00000049323.15,LTBP1
ENSG00000171055.14,FEZ2
ENSG00000055332.16,EIF2AK2
ENSG00000163214.20,DHX57
ENSG00000152154.10,TMEM178A
ENSG00000143924.18,EML4
ENSG00000115970.18,THADA
ENSG00000068724.15,TTC7A
ENSG00000116062.14,MSH6
ENSG00000068878.14,PSME4
ENSG00000233426.3,EIF3FP3
ENSG00000228305.2,AC016734.2
ENSG00000179833.4,SERTAD2
ENSG00000011523.13,CEP68
ENSG00000198369.9,SPRED2
ENSG00000119865.8,CNRIP1
ENSG00000169604.19,ANTXR1
ENSG00000115977.18,AAK1
ENSG00000144043.11,TEX261
ENSG00000124383.8,MPHOSPH10
ENSG00000135631.16,RAB11FIP5
ENSG00000135632.11,SMYD5
ENSG00000124356.15,STAMBP
ENSG00000114978.17,MOB1A
ENSG00000005448.16,WDR54
ENSG00000115275.11,MOGS
ENSG00000115317.11,HTRA2
ENSG00000270696.1,RP11-342K6.1
ENSG00000168883.19,USP39
ENSG00000068654.15,POLR1A
ENSG00000132300.18,PTCD3
ENSG00000115548.16,KDM3A
ENSG00000239305.6,RNF103
ENSG00000144029.11,MRPS5
ENSG00000233757.6,AC092835.2
ENSG00000115041.12,KCNIP3
ENSG00000115042.9,FAHD2A
ENSG00000135956.8,TMEM127
ENSG00000114982.17,KANSL3
ENSG00000158158.11,CNNM4
ENSG00000168763.15,CNNM3
ENSG00000075568.16,TMEM131
ENSG00000158417.10,EIF5B
ENSG00000135945.9,REV1
ENSG00000115526.10,CHST10
ENSG00000158435.7,CNOT11
ENSG00000163162.8,RNF149
ENSG00000269707.1,RP11-13J10.1
ENSG00000135966.12,TGFBRAP1
ENSG00000071051.13,NCK2
ENSG00000144057.15,ST6GAL2
ENSG00000153208.16,MERTK
ENSG00000188177.13,ZC3H6
ENSG00000125630.15,POLR1B
ENSG00000144136.10,SLC20A1
ENSG00000115084.12,SLC35F5
ENSG00000088205.12,DDX18
ENSG00000125633.10,CCDC93
ENSG00000144120.12,TMEM177
ENSG00000226479.3,TMEM185B
ENSG00000163161.12,ERCC3
ENSG00000169967.16,MAP3K2
ENSG00000144230.16,GPR17
ENSG00000136709.11,WDR33
ENSG00000144233.9,AMMECR1L
ENSG00000136715.17,SAP130
ENSG00000136731.12,UGGT1
ENSG00000136699.19,SMPD4
ENSG00000136710.9,CCDC115
ENSG00000173272.14,MZT2A
ENSG00000152117.17,AC093838.4
ENSG00000176771.15,NCKAP5
ENSG00000082258.12,CCNT2
ENSG00000135999.11,EPC2
ENSG00000196504.15,PRPF40A
ENSG00000115170.13,ACVR1
ENSG00000115183.13,TANC1
ENSG00000123607.14,TTC21B
ENSG00000172318.5,B3GALT1
ENSG00000115806.12,GORASP2
ENSG00000091409.14,ITGA6
ENSG00000172845.13,SP3
ENSG00000138433.15,CIR1
ENSG00000197557.6,TTC30A
ENSG00000163510.13,CWC22
ENSG00000077232.16,DNAJC10
ENSG00000162998.4,FRZB
ENSG00000115368.9,WDR75
ENSG00000138449.10,SLC40A1
ENSG00000204253.4,HNRNPCP2
ENSG00000138386.16,NAB1
ENSG00000196141.13,SPATS2L
ENSG00000003393.14,ALS2
ENSG00000055044.10,NOP58
ENSG00000138439.11,FAM117B
ENSG00000144426.18,NBEAL1
ENSG00000119004.15,CYP20A1
ENSG00000114933.15,INO80D
ENSG00000138400.12,MDH1B
ENSG00000118246.13,FASTKD2
ENSG00000118263.14,KLF7
ENSG00000178385.14,PLEKHM3
ENSG00000115020.16,PIKFYVE
ENSG00000138363.14,ATIC
ENSG00000115414.18,FN1
ENSG00000144579.7,CTDSP1
ENSG00000144580.13,CNOT9
ENSG00000115568.15,ZNF142
ENSG00000074582.12,BCS1L
ENSG00000163481.7,RNF25
ENSG00000135912.10,TTLL4
ENSG00000158552.12,ZFAND2B
ENSG00000198925.10,ATG9A
ENSG00000163516.13,ANKZF1
ENSG00000123992.18,DNPEP
ENSG00000123989.13,CHPF
ENSG00000188760.10,TMEM198
ENSG00000124006.14,OBSL1
ENSG00000144589.20,STK11IP
ENSG00000163082.9,SGPP2
ENSG00000085449.14,WDFY1
ENSG00000135919.12,SERPINE2
ENSG00000144524.17,COPS7B
ENSG00000135930.13,EIF4E2
ENSG00000204120.14,GIGYF2
ENSG00000077044.10,DGKD
ENSG00000130147.15,SH3BP4
ENSG00000132321.16,IQCA1
ENSG00000132326.11,PER2
ENSG00000204104.11,TRAF3IP1
ENSG00000130414.11,NDUFA10
ENSG00000168397.16,ATG4B
ENSG00000168393.12,DTYMK
ENSG00000134109.10,EDEM1
ENSG00000196220.15,SRGAP3
ENSG00000168137.15,SETD5
ENSG00000156983.15,BRPF1
ENSG00000171135.13,JAGN1
ENSG00000163703.17,CRELD1
ENSG00000134086.7,VHL
ENSG00000157014.10,TATDN2
ENSG00000197548.12,ATG7
ENSG00000144560.13,VGLL4
ENSG00000154743.17,TSEN2
ENSG00000132155.11,RAF1
ENSG00000144712.11,CAND2
ENSG00000132182.11,NUP210
ENSG00000170876.7,TMEM43
ENSG00000154767.14,XPC
ENSG00000154781.15,CCDC174
ENSG00000131368.7,MRPS25
ENSG00000131375.9,CAPN7
ENSG00000169814.12,BTD
ENSG00000163513.17,TGFBR2
ENSG00000091317.7,CMTM6
ENSG00000182973.18,CNOT10
ENSG00000170266.15,GLB1
ENSG00000188167.8,TMPPE
ENSG00000153558.13,FBXL2
ENSG00000230409.3,TCEA1P2
ENSG00000144677.14,CTDSPL
ENSG00000060971.17,ACAA1
ENSG00000172939.8,OXSR1
ENSG00000170011.13,MYRIP
ENSG00000182606.14,TRAK1
ENSG00000093183.13,SEC22C
ENSG00000114857.17,NKTR
ENSG00000163788.13,SNRK
ENSG00000160746.12,ANO10
ENSG00000185219.16,ZNF445
ENSG00000186448.14,ZNF197
ENSG00000163812.13,ZDHHC3
ENSG00000163820.14,FYCO1
ENSG00000160799.11,CCDC12
ENSG00000114648.11,KLHL18
ENSG00000076201.14,PTPN23
ENSG00000163832.15,ELP6
ENSG00000164051.13,CCDC51
ENSG00000068745.14,IP6K2
ENSG00000114302.15,PRKAR2A
ENSG00000178537.9,SLC25A20
ENSG00000178467.17,P4HTM
ENSG00000178057.14,NDUFAF3
ENSG00000172053.16,QARS
ENSG00000172046.18,USP19
ENSG00000172037.13,LAMB2
ENSG00000177352.9,CCDC71
ENSG00000173402.11,DAG1
ENSG00000164068.15,RNF123
ENSG00000164077.13,MON1A
ENSG00000188338.14,SLC38A3
ENSG00000214706.10,IFRD2
ENSG00000068028.17,RASSF1
ENSG00000114388.12,NPRL2
ENSG00000114395.10,CYB561D2
ENSG00000126062.3,TMEM115
ENSG00000088543.14,C3orf18
ENSG00000259956.1,RBM15B
ENSG00000145041.15,DCAF1
ENSG00000164080.13,RAD54L2
ENSG00000164081.12,TEX264
ENSG00000114767.6,RRP9
ENSG00000041880.14,PARP3
ENSG00000248487.8,ABHD14A
ENSG00000247596.8,TWF2
ENSG00000163939.18,PBRM1
ENSG00000016864.17,GLT8D1
ENSG00000114904.12,NEK4
ENSG00000272886.5,DCP1A
ENSG00000163947.11,ARHGEF3
ENSG00000174840.8,PDE12
ENSG00000136068.14,FLNB
ENSG00000144724.19,PTPRG
ENSG00000163635.17,ATXN7
ENSG00000151276.23,MAGI1
ENSG00000172340.14,SUCLG2
ENSG00000144747.15,TMF1
ENSG00000227124.8,ZNF717
ENSG00000175105.6,ZNF654
ENSG00000178700.7,DHFRL1
ENSG00000269028.3,MTRNR2L12
ENSG00000170854.17,MINA
ENSG00000114446.4,IFT57
ENSG00000176542.9,USF3
ENSG00000181722.16,ZBTB20
ENSG00000144847.12,IGSF11
ENSG00000173226.16,IQCB1
ENSG00000138463.8,DIRC2
ENSG00000065534.18,MYLK
ENSG00000082781.11,ITGB5
ENSG00000173706.12,HEG1
ENSG00000144909.7,OSBPL11
ENSG00000114544.16,SLC41A3
ENSG00000070476.14,ZXDC
ENSG00000159685.10,CHCHD6
ENSG00000163870.14,TPRA1
ENSG00000114626.17,ABTB1
ENSG00000175792.11,RUVBL1
ENSG00000177646.18,ACAD9
ENSG00000129071.9,MBD4
ENSG00000163913.11,IFT122
ENSG00000004399.12,PLXND1
ENSG00000138246.15,DNAJC13
ENSG00000163781.12,TOPBP1
ENSG00000154928.16,EPHB1
ENSG00000073711.10,PPP2R3A
ENSG00000174579.3,MSL2
ENSG00000118007.12,STAG1
ENSG00000158258.16,CLSTN2
ENSG00000163714.17,U2SURP
ENSG00000114698.14,PLSCR4
ENSG00000163754.17,GYG1
ENSG00000018408.14,WWTR1
ENSG00000196428.12,TSC22D2
ENSG00000144893.12,MED12L
ENSG00000114790.12,ARHGEF26
ENSG00000163659.12,TIPARP
ENSG00000118855.18,MFSD1
ENSG00000163590.13,PPM1L
ENSG00000174776.10,WDR49
ENSG00000173889.15,PHC3
ENSG00000214192.3,UBE2V1P2
ENSG00000121879.3,PIK3CA
ENSG00000206932.1,RNU6-4P
ENSG00000163872.15,YEATS2
ENSG00000114770.16,ABCC5
ENSG00000145191.12,EIF2B5
ENSG00000161202.17,DVL3
ENSG00000161204.11,ABCF3
ENSG00000214160.9,ALG3
ENSG00000163882.9,POLR2H
ENSG00000156931.15,VPS8
ENSG00000136527.17,TRA2B
ENSG00000152492.13,CCDC50
ENSG00000127249.14,ATP13A4
ENSG00000041802.10,LSG1
ENSG00000114331.13,ACAP2
ENSG00000185485.14,SDHAP1
ENSG00000072274.12,TFRC
ENSG00000161217.11,PCYT1A
ENSG00000163960.11,UBXN7
ENSG00000163961.4,RNF168
ENSG00000185798.7,WDR53
ENSG00000214135.8,AC024560.3
ENSG00000145016.14,RUBCN
ENSG00000185619.18,PCGF3
ENSG00000127419.16,TMEM175
ENSG00000145214.13,DGKQ
ENSG00000090316.15,MAEA
ENSG00000168924.14,LETM1
ENSG00000109685.17,WHSC1
ENSG00000214367.7,HAUS3
ENSG00000123933.15,MXD4
ENSG00000063978.15,RNF4
ENSG00000125386.15,FAM193A
ENSG00000087269.15,NOP14
ENSG00000159788.18,RGS12
ENSG00000168818.9,STX18
ENSG00000173011.11,TADA2B
ENSG00000109519.12,GRPEL1
ENSG00000184985.16,SORCS2
ENSG00000196526.10,AFAP1
ENSG00000087008.15,ACOX3
ENSG00000071127.16,WDR1
ENSG00000038219.12,BOD1L1
ENSG00000118579.12,MED28
ENSG00000152990.13,ADGRA3
ENSG00000109689.14,STIM2
ENSG00000065882.15,TBC1D1
ENSG00000197712.11,FAM114A1
ENSG00000157796.17,WDR19
ENSG00000109171.14,SLAIN2
ENSG00000184178.15,SCFD2
ENSG00000109220.10,CHIC2
ENSG00000157426.13,AASDH
ENSG00000128050.8,PAICS
ENSG00000084093.15,REST
ENSG00000084092.6,NOA1
ENSG00000145241.10,CENPC
ENSG00000173542.8,MOB1B
ENSG00000138767.12,CNOT6L
ENSG00000138756.17,BMP2K
ENSG00000249242.7,TMEM150C
ENSG00000138674.16,SEC31A
ENSG00000138642.14,HERC6
ENSG00000163110.14,PDLIM5
ENSG00000138696.10,BMPR1B
ENSG00000109320.11,NFKB1
ENSG00000164039.14,BDH2
ENSG00000168769.13,TET2
ENSG00000138785.14,INTS12
ENSG00000155016.17,CYP2U1
ENSG00000138796.15,HADH
ENSG00000138802.11,SEC24B
ENSG00000174720.15,LARP7
ENSG00000241741.1,RPL7AP30
ENSG00000145349.16,CAMK2D
ENSG00000145388.14,METTL14
ENSG00000151458.11,ANKRD50
ENSG00000164066.12,INTU
ENSG00000077684.15,JADE1
ENSG00000151012.13,SLC7A11
ENSG00000151014.5,NOCT
ENSG00000179967.11,PPP1R14BP3
ENSG00000164134.12,NAA15
ENSG00000145391.13,SETD7
ENSG00000109445.10,ZNF330
ENSG00000170185.9,USP38
ENSG00000170365.9,SMAD1
ENSG00000151612.15,ZNF827
ENSG00000151623.14,NR3C2
ENSG00000109686.17,SH3D19
ENSG00000164125.15,FAM198B
ENSG00000052795.12,FNIP2
ENSG00000137601.15,NEK1
ENSG00000164104.11,HMGB2
ENSG00000164117.13,FBXO8
ENSG00000151718.15,WWC2
ENSG00000168310.10,IRF2
ENSG00000164366.3,CCDC127
ENSG00000180104.15,EXOC3
ENSG00000249908.2,BRD9P2
ENSG00000028310.17,BRD9
ENSG00000113504.20,SLC12A7
ENSG00000049656.13,CLPTM1L
ENSG00000153395.9,LPCAT1
ENSG00000185986.11,SDHAP3
ENSG00000164151.11,ICE1
ENSG00000037474.14,NSUN2
ENSG00000124275.14,MTRR
ENSG00000112902.11,SEMA5A
ENSG00000112977.15,DAP
ENSG00000038382.17,TRIO
ENSG00000150712.10,MTMR12
ENSG00000152620.12,NADK2
ENSG00000279400.1,CTD-2353F22.2
ENSG00000164190.16,NIPBL
ENSG00000197603.13,C5orf42
ENSG00000113569.15,NUP155
ENSG00000164327.12,RICTOR
ENSG00000132356.11,PRKAA1
ENSG00000182836.9,PLCXD3
ENSG00000205765.8,C5orf51
ENSG00000177453.7,NIM1K
ENSG00000152684.10,PELO
ENSG00000178996.13,SNX18
ENSG00000164181.13,ELOVL7
ENSG00000086200.16,IPO11
ENSG00000113593.11,PPWD1
ENSG00000153914.15,SREK1
ENSG00000152942.18,RAD17
ENSG00000131844.15,MCCC2
ENSG00000113048.16,MRPS27
ENSG00000049860.13,HEXB
ENSG00000132842.13,AP3B1
ENSG00000145685.13,LHFPL2
ENSG00000113273.15,ARSB
ENSG00000152409.8,JMY
ENSG00000113296.14,THBS4
ENSG00000228716.6,DHFR
ENSG00000145715.14,RASA1
ENSG00000134480.13,CCNH
ENSG00000113369.8,ARRDC3
ENSG00000175745.11,NR2F1
ENSG00000249353.2,NPM1P27
ENSG00000153113.23,CAST
ENSG00000164307.12,ERAP1
ENSG00000113441.15,LNPEP
ENSG00000145721.11,LIX1
ENSG00000153922.10,CHD1
ENSG00000134987.11,WDR36
ENSG00000172795.15,DCP2
ENSG00000164221.12,CCDC112
ENSG00000064692.18,SNCAIP
ENSG00000168944.15,CEP120
ENSG00000168916.15,ZNF608
ENSG00000279118.1,RP11-517I3.2
ENSG00000164904.16,ALDH7A1
ENSG00000249577.1,CTD-2195M15.1
ENSG00000043143.20,JADE2
ENSG00000113615.12,SEC24A
ENSG00000145833.15,DDX46
ENSG00000113648.16,H2AFY
ENSG00000113658.16,SMAD5
ENSG00000146021.14,KLHL3
ENSG00000177733.6,HNRNPA0
ENSG00000112983.17,BRD8
ENSG00000094880.10,CDC23
ENSG00000120709.10,FAM53C
ENSG00000120725.12,SIL1
ENSG00000184584.12,TMEM173
ENSG00000113070.7,HBEGF
ENSG00000213523.10,SRA1
ENSG00000113108.18,APBB3
ENSG00000176087.14,SLC35A4
ENSG00000112855.14,HARS2
ENSG00000081818.3,PCDHB4
ENSG00000171720.9,HDAC3
ENSG00000081791.8,KIAA0141
ENSG00000176049.15,JAKMIP2
ENSG00000145868.16,FBXO38
ENSG00000173210.19,ABLIM3
ENSG00000113716.12,HMGXB3
ENSG00000113721.13,PDGFRB
ENSG00000070814.17,TCOF1
ENSG00000211445.11,GPX3
ENSG00000145901.14,TNIP1
ENSG00000123643.12,SLC36A1
ENSG00000145907.14,G3BP1
ENSG00000155508.13,CNOT8
ENSG00000082516.8,GEMIN5
ENSG00000174705.12,SH3PXD2B
ENSG00000113719.15,ERGIC1
ENSG00000164463.12,CREBRF
ENSG00000113194.12,FAF2
ENSG00000146083.11,RNF44
ENSG00000113761.11,ZNF346
ENSG00000165671.18,NSD1
ENSG00000198055.10,GRK6
ENSG00000146067.15,FAM193B
ENSG00000145916.18,RMND5B
ENSG00000253144.1,RP11-281O15.7
ENSG00000176783.14,RUFY1
ENSG00000161013.16,MGAT4B
ENSG00000131459.12,GFPT2
ENSG00000113300.11,CNOT6
ENSG00000278970.1,HEIH
ENSG00000196670.13,ZFP62
ENSG00000183718.5,TRIM52
ENSG00000170542.5,SERPINB9
ENSG00000124570.17,SERPINB6
ENSG00000137266.14,SLC22A23
ENSG00000145945.5,FAM50B
ENSG00000112739.16,PRPF4B
ENSG00000124783.12,SSR1
ENSG00000197977.3,ELOVL2
ENSG00000112149.9,CD83
ENSG00000008083.13,JARID2
ENSG00000124789.11,NUP153
ENSG00000137177.19,KIF13A
ENSG00000165097.13,KDM1B
ENSG00000137261.13,KIAA0319
ENSG00000112312.9,GMNN
ENSG00000111913.16,FAM65B
ENSG00000112763.15,BTN2A1
ENSG00000146109.4,ABT1
ENSG00000096654.15,ZNF184
ENSG00000198315.10,ZKSCAN8
ENSG00000197062.11,ZSCAN26
ENSG00000204713.10,TRIM27
ENSG00000234127.8,TRIM26
ENSG00000280128.1,XXbac-BPG283O16.9
ENSG00000231074.8,HCG18
ENSG00000204569.9,PPP1R10
ENSG00000137343.17,ATAT1
ENSG00000204564.11,C6orf136
ENSG00000204560.9,DHX16
ENSG00000137337.14,MDC1
ENSG00000204498.10,NFKBIL1
ENSG00000204438.10,GPANK1
ENSG00000235663.1,SAPCD1-AS1
ENSG00000204394.12,VARS
ENSG00000204386.10,NEU1
ENSG00000204351.11,SKIV2L
ENSG00000204348.9,DXO
ENSG00000213676.10,ATF6B
ENSG00000204304.11,PBX2
ENSG00000204231.10,RXRB
ENSG00000112473.17,SLC39A7
ENSG00000223501.8,VPS52
ENSG00000227057.8,WDR46
ENSG00000237441.9,RGL2
ENSG00000236104.2,ZBTB22
ENSG00000204209.10,DAXX
ENSG00000030110.12,BAK1
ENSG00000161904.11,LEMD2
ENSG00000186577.12,C6orf1
ENSG00000065060.16,UHRF1BP1
ENSG00000064999.13,ANKS1A
ENSG00000065029.14,ZNF76
ENSG00000112033.13,PPARD
ENSG00000096070.19,BRPF3
