gene_id,gene_name
ENSG00000116205.11,TCEANC2
ENSG00000172456.17,FGGY
ENSG00000226476.3,RP11-776H12.1
ENSG00000132849.19,PATJ
ENSG00000088035.15,ALG6
ENSG00000142856.16,ITGB3BP
ENSG00000199135.1,MIR101-1
ENSG00000224127.1,RP11-510C10.2
ENSG00000184005.10,ST6GALNAC3
ENSG00000162614.18,NEXN
ENSG00000271576.1,RP11-486G15.2
ENSG00000117151.12,CTBS
ENSG00000097096.8,SYDE2
ENSG00000261737.1,RP4-612B15.3
ENSG00000231999.6,FLJ27354
ENSG00000228175.3,GEMIN8P4
ENSG00000097046.12,CDC7
ENSG00000211575.3,MIR760
ENSG00000260464.1,RP4-561L24.3
ENSG00000235501.5,RP4-639F20.1
ENSG00000172339.9,ALG14
ENSG00000122481.16,RWDD3
ENSG00000228084.1,RP5-884G6.2
ENSG00000117620.13,SLC35A3
ENSG00000156876.9,SASS6
ENSG00000122477.12,LRRC39
ENSG00000273204.1,RP4-549L20.3
ENSG00000233184.6,RP11-421L21.3
ENSG00000227850.1,SEPT2P1
ENSG00000162631.18,NTNG1
ENSG00000085491.15,SLC25A24
ENSG00000174151.14,CYB561D1
ENSG00000258634.3,RP4-773N10.4
ENSG00000177272.8,KCNA3
ENSG00000260948.1,RP11-552M11.8
ENSG00000243960.1,RP11-552M11.4
ENSG00000197852.9,FAM212B
ENSG00000064703.11,DDX20
ENSG00000155363.18,MOV10
ENSG00000224167.1,RP3-522D1.1
ENSG00000116793.15,PHTF1
ENSG00000118655.4,DCLRE1B
ENSG00000116830.11,TTF2
ENSG00000231365.5,RP11-418J17.1
ENSG00000143067.4,ZNF697
ENSG00000273136.6,NBPF26
ENSG00000226067.6,LINC00623
ENSG00000234998.1,RP11-439A17.10
ENSG00000227082.1,CH17-437K3.1
ENSG00000231429.2,RP11-343N15.2
ENSG00000272583.1,RP11-344P13.6
ENSG00000270872.2,SRGAP2D
ENSG00000196369.10,SRGAP2B
ENSG00000117262.18,GPR89A
ENSG00000186364.11,NUDT17
ENSG00000211451.11,GNRHR2
ENSG00000201558.1,RNVU1-6
ENSG00000233396.7,RP11-458D21.1
ENSG00000277406.1,CH17-385C13.2
ENSG00000237188.3,RP11-337C18.8
ENSG00000263956.6,NBPF11
ENSG00000283676.1,MIR5087
ENSG00000202408.2,RNU1-122P
ENSG00000207340.1,RNVU1-1
ENSG00000269713.7,NBPF9
ENSG00000272755.1,RP11-326G21.1
ENSG00000277147.4,LINC00869
ENSG00000183598.3,HIST2H3D
ENSG00000023902.13,PLEKHO1
ENSG00000228126.1,FALEC
ENSG00000143387.12,CTSK
ENSG00000143443.9,C1orf56
ENSG00000178796.12,RIIAD1
ENSG00000249602.1,RP11-98D18.3
ENSG00000268288.1,RP11-98D18.16
ENSG00000203288.3,RP11-98D18.9
ENSG00000159445.12,THEM4
ENSG00000237975.6,FLG-AS1
ENSG00000143578.15,CREB3L4
ENSG00000272654.1,RP11-422P24.11
ENSG00000264384.2,RN7SL431P
ENSG00000271380.1,RP11-307C12.12
ENSG00000169231.13,THBS3
ENSG00000173171.14,MTX1
ENSG00000160766.14,GBAP1
ENSG00000160767.20,FAM189B
ENSG00000143630.9,HCN3
ENSG00000235919.4,ASH1L-AS1
ENSG00000125459.14,MSTO1
ENSG00000160783.19,PMF1
ENSG00000143319.16,ISG20L2
ENSG00000272668.1,RP11-190A12.8
ENSG00000260766.1,RP11-226L15.5
ENSG00000235082.2,SUMO1P3
ENSG00000143224.17,PPOX
ENSG00000224358.1,RP11-466F5.8
ENSG00000188859.6,FAM78B
ENSG00000215835.2,RP11-9L18.2
ENSG00000229588.1,RP11-479J7.2
ENSG00000143195.12,ILDR2
ENSG00000198771.10,RCSD1
ENSG00000117477.12,CCDC181
ENSG00000213062.4,RP1-206D15.6
ENSG00000000460.16,C1orf112
ENSG00000000457.13,SCYL3
ENSG00000120370.12,GORAB
ENSG00000076258.9,FMO4
ENSG00000162753.11,SLC9C2
ENSG00000120334.15,CENPL
ENSG00000270084.1,GAS5-AS1
ENSG00000252906.1,SCARNA3
ENSG00000162782.15,TDRD5
ENSG00000162687.16,KCNT2
ENSG00000118197.13,DDX59
ENSG00000224536.2,RP11-134G8.7
ENSG00000143842.14,SOX13
ENSG00000162873.14,KLHDC8A
ENSG00000143486.15,EIF2D
ENSG00000162757.4,C1orf74
ENSG00000143469.17,SYT14
ENSG00000082512.14,TRAF5
ENSG00000153363.12,LINC00467
ENSG00000260805.2,RP11-61J19.5
ENSG00000162769.12,FLVCR1
ENSG00000143499.13,SMYD2
ENSG00000196482.16,ESRRG
ENSG00000228063.1,LYPLAL1-AS1
ENSG00000143498.17,TAF1A
ENSG00000225265.1,TAF1A-AS1
ENSG00000228106.5,RP11-452F19.3
ENSG00000272645.3,GTF2IP20
ENSG00000185495.10,RP11-504P24.3
ENSG00000143748.17,NVL
ENSG00000143786.7,CNIH3
ENSG00000272562.1,RP11-396C23.4
ENSG00000183814.15,LIN9
ENSG00000081692.12,JMJD4
ENSG00000181873.12,IBA57
ENSG00000154370.14,TRIM11
ENSG00000177788.5,RP5-1061H20.4
ENSG00000135801.9,TAF5L
ENSG00000143633.12,C1orf131
ENSG00000010072.15,SPRTN
ENSG00000162946.20,DISC1
ENSG00000212916.4,MAP10
ENSG00000143674.10,RP5-862P8.2
ENSG00000231663.1,RP5-827C21.4
ENSG00000273416.1,RP4-597N16.4
ENSG00000162885.12,B3GALNT2
ENSG00000222831.1,MIR1537
ENSG00000203668.2,CHML
ENSG00000179397.17,C1orf101
ENSG00000203666.12,EFCAB2
ENSG00000162849.15,KIF26B
ENSG00000260855.1,RP11-439E19.10
ENSG00000277462.1,ZNF670
ENSG00000188295.14,ZNF669
ENSG00000259865.1,RP11-488L18.10
ENSG00000162714.12,ZNF496
ENSG00000264500.1,MIR3124
ENSG00000185220.11,PGBD2
ENSG00000151353.14,TMEM18
ENSG00000176887.6,SOX11
ENSG00000134321.11,RSAD2
ENSG00000269973.1,RP11-95D17.1
ENSG00000206633.1,SNORA80B
ENSG00000271952.1,RP11-245G13.2
ENSG00000150873.11,C2orf50
ENSG00000162976.12,PQLC3
ENSG00000134323.10,MYCN
ENSG00000163029.15,SMC6
ENSG00000170745.11,KCNS3
ENSG00000118960.12,HS1BP3
ENSG00000223634.1,AC012506.3
ENSG00000138092.10,CENPO
ENSG00000224165.5,DNAJC27-AS1
ENSG00000217643.1,PTGES3P2
ENSG00000084693.15,AGBL5
ENSG00000272056.1,RP11-503P10.1
ENSG00000272148.1,RP11-195B17.1
ENSG00000163794.6,UCN
ENSG00000213453.3,FTH1P3
ENSG00000265321.1,MIR4263
ENSG00000171094.15,ALK
ENSG00000018699.11,TTC27
ENSG00000230876.6,LINC00486
ENSG00000115828.15,QPCT
ENSG00000163171.7,CDC42EP3
ENSG00000115841.19,RMDN2
ENSG00000152147.10,GEMIN6
ENSG00000214694.10,ARHGEF33
ENSG00000205111.8,CDKL4
ENSG00000231312.6,AC007246.3
ENSG00000138050.14,THUMPD2
ENSG00000143919.14,CAMKMT
ENSG00000259439.2,RP11-89K21.1
ENSG00000250565.6,ATP6V1E2
ENSG00000272663.1,RP11-191L17.1
ENSG00000115239.21,ASB3
ENSG00000143942.4,CHAC2
ENSG00000233266.1,HMGB1P31
ENSG00000214595.11,EML6
ENSG00000162994.15,CLHC1
ENSG00000227799.1,AC012358.4
ENSG00000272606.1,RP11-554J4.1
ENSG00000055813.5,CCDC85A
ENSG00000162929.13,KIAA1841
ENSG00000270820.5,RP11-355B11.2
ENSG00000170264.12,FAM161A
ENSG00000228541.1,AC093159.1
ENSG00000143951.15,WDPCP
ENSG00000225889.7,AC074289.1
ENSG00000204929.12,AC074391.1
ENSG00000143995.19,MEIS1
ENSG00000243667.6,WDR92
ENSG00000273275.1,RP11-474G23.2
ENSG00000196975.15,ANXA4
ENSG00000244617.2,ASPRV1
ENSG00000124357.12,NAGK
ENSG00000272735.1,RP11-467P9.1
ENSG00000003137.8,CYP26B1
ENSG00000187605.15,TET3
ENSG00000237737.5,DCTN1-AS1
ENSG00000239779.6,WBP1
ENSG00000135637.13,CCDC142
ENSG00000115282.19,TTC31
ENSG00000115289.13,PCGF1
ENSG00000135622.12,SEMA4F
ENSG00000115423.18,DNAH6
ENSG00000115459.17,ELMOD3
ENSG00000115486.11,GGCX
ENSG00000273080.1,RP11-301O19.1
ENSG00000153563.15,CD8A
ENSG00000231351.2,AC111200.7
ENSG00000231259.4,AC125232.1
ENSG00000266931.1,RP11-1252D15.1
ENSG00000222041.10,LINC00152
ENSG00000144115.16,THNSL2
ENSG00000153574.8,RPIA
ENSG00000283196.1,RP4-614C10.2
ENSG00000230964.1,AC018696.4
ENSG00000233850.1,AC103563.8
ENSG00000144026.11,ZNF514
ENSG00000275111.4,ZNF2
ENSG00000229689.3,AC009237.8
ENSG00000186281.12,GPAT2
ENSG00000204685.6,STARD7-AS1
ENSG00000213337.8,ANKRD39
ENSG00000135951.14,TSGA10
ENSG00000231822.1,AC019097.7
ENSG00000241962.9,RP11-111H13.1
ENSG00000144182.16,LIPT1
ENSG00000158411.10,MITD1
ENSG00000175874.9,CREG2
ENSG00000135953.10,MFSD9
ENSG00000234177.5,LINC01114
ENSG00000224509.2,AC010884.1
ENSG00000272994.1,RP11-332H14.2
ENSG00000163006.11,CCDC138
ENSG00000144061.12,NPHP1
ENSG00000169629.11,RGPD8
ENSG00000228251.1,AC012442.6
ENSG00000237753.1,AC079922.3
ENSG00000146556.14,WASH2P
ENSG00000144134.18,RABL2A
ENSG00000244063.1,AC024704.2
ENSG00000235026.5,DPP10-AS1
ENSG00000173349.5,SFT2D3
ENSG00000272667.1,RP11-395A13.2
ENSG00000222014.5,RAB6C
ENSG00000072135.12,PTPN18
ENSG00000232742.3,RHOQP2
ENSG00000163040.14,CCDC74A
ENSG00000197927.12,C2orf27A
ENSG00000236485.1,RP1-156L9.1
ENSG00000222921.1,RNA5SP104
ENSG00000208308.1,SNORA40
ENSG00000121988.17,ZRANB3
ENSG00000204406.12,MBD5
ENSG00000231969.1,AC144449.1
ENSG00000184898.6,RBM43
ENSG00000123610.4,TNFAIP6
ENSG00000177917.10,ARL6IP6
ENSG00000230562.3,FAM133DP
ENSG00000007001.12,UPP2
ENSG00000224152.1,AC009506.1
ENSG00000153250.18,RBMS1
ENSG00000226121.2,AC009487.6
ENSG00000232411.1,AC009495.3
ENSG00000169432.14,SCN9A
ENSG00000228222.1,AC074363.1
ENSG00000163093.11,BBS5
ENSG00000239474.6,KLHL41
ENSG00000144362.11,PHOSPHO2
ENSG00000204334.7,ERICH2
ENSG00000172878.13,METAP1D
ENSG00000152256.13,PDK1
ENSG00000228016.1,RAPGEF4-AS1
ENSG00000215973.1,MIR933
ENSG00000218175.2,AC016739.2
ENSG00000278418.1,MIR6512
ENSG00000280374.1,RP11-337N6.3
ENSG00000155636.14,RBM45
ENSG00000079156.16,OSBPL6
ENSG00000204311.12,DFNB59
ENSG00000226564.1,FTH1P20
ENSG00000231689.2,LINC01090
ENSG00000144366.15,GULP1
ENSG00000128694.11,OSGEPL1
ENSG00000233654.1,AC093388.3
ENSG00000236977.1,ANKRD44-IT1
ENSG00000162971.10,TYW5
ENSG00000155754.14,ALS2CR11
ENSG00000273456.1,RP11-686O6.2
ENSG00000173166.17,RAPH1
ENSG00000227946.1,AC007383.3
ENSG00000235118.7,AC010731.4
ENSG00000237892.1,KLF7-IT1
ENSG00000144401.14,METTL21A
ENSG00000163251.3,FZD5
ENSG00000272807.1,RP11-260M2.1
ENSG00000270659.1,RP11-105N14.1
ENSG00000118242.15,MREG
ENSG00000115425.13,PECR
ENSG00000163449.10,TMEM169
ENSG00000138375.12,SMARCAL1
ENSG00000229352.1,AC007563.3
ENSG00000228135.1,LINC01494
ENSG00000239498.1,AC114765.1
ENSG00000236451.2,AC067956.1
ENSG00000169047.5,IRS1
ENSG00000272622.1,RP11-395N3.2
ENSG00000236432.7,AC097662.2
ENSG00000123977.9,DAW1
ENSG00000135931.17,ARMC9
ENSG00000237039.1,AC018738.2
ENSG00000207280.1,SNORD20
ENSG00000283491.1,RP11-562I5.2
ENSG00000144535.19,DIS3L2
ENSG00000221944.5,TIGD1
ENSG00000068024.16,HDAC4
ENSG00000222020.2,AC062017.1
ENSG00000188542.9,DUSP28
ENSG00000142327.11,RNPEPL1
ENSG00000142330.19,CAPN10
ENSG00000122085.16,MTERF4
ENSG00000006607.13,FARP2
ENSG00000168395.15,ING5
ENSG00000180902.17,D2HGDH
ENSG00000204099.11,NEU4
ENSG00000188011.5,RTP5
ENSG00000224318.5,CHL1-AS2
ENSG00000281584.1,AC024060.1
ENSG00000231249.1,ITPR1-AS1
ENSG00000070950.9,RAD18
ENSG00000163719.19,MTMR14
ENSG00000114026.21,OGG1
ENSG00000156990.14,RPUSD3
ENSG00000186162.10,CIDECP
ENSG00000134070.4,IRAK2
ENSG00000144559.10,TAMM41
ENSG00000157150.4,TIMP4
ENSG00000272498.1,RP11-415F23.3
ENSG00000151789.10,ZNF385D
ENSG00000151092.16,NGLY1
ENSG00000151093.7,OXSM
ENSG00000163491.16,NEK10
ENSG00000213846.5,AC098614.2
ENSG00000187118.12,CMC1
ENSG00000206559.7,ZCWPW2
ENSG00000144645.13,OSBPL10
ENSG00000173705.8,SUSD5
ENSG00000144668.11,ITGA9
ENSG00000236411.1,NDUFAF4P3
ENSG00000114739.13,ACVR2B
ENSG00000157036.12,EXOG
ENSG00000177873.12,ZNF619
ENSG00000177842.11,ZNF620
ENSG00000168038.10,ULK4
ENSG00000114812.12,VIPR1
ENSG00000244607.5,CCDC13
ENSG00000182983.14,ZNF662
ENSG00000196345.12,ZKSCAN7
ENSG00000236869.1,RP11-944L7.4
ENSG00000186446.11,ZNF501
ENSG00000230530.1,LIMD1-AS1
ENSG00000088727.12,KIF9
ENSG00000260236.1,RP11-708J19.1
ENSG00000164048.13,ZNF589
ENSG00000199476.1,Y_RNA
ENSG00000172113.8,NME6
ENSG00000114268.11,PFKFB4
ENSG00000221883.2,ARIH2OS
ENSG00000223343.1,RP13-131K19.2
ENSG00000273211.1,RP13-131K19.7
ENSG00000178149.16,DALRD3
ENSG00000270441.1,RP11-694I15.7
ENSG00000188315.7,C3orf62
ENSG00000185614.4,FAM212A
ENSG00000182179.11,UBA7
ENSG00000186792.16,HYAL3
ENSG00000243477.5,NAT6
ENSG00000280422.1,RP11-155D18.13
ENSG00000114779.19,ABHD14B
ENSG00000164087.7,POC1A
ENSG00000168237.17,GLYCTK
ENSG00000239557.1,RP11-168J18.6
ENSG00000010318.20,PHF7
ENSG00000168273.7,SMIM4
ENSG00000222345.1,SNORD19
ENSG00000163935.13,SFMBT1
ENSG00000163933.9,RFT1
ENSG00000207109.1,SNORD38
ENSG00000271976.1,RP11-884K10.7
ENSG00000163684.11,RPP14
ENSG00000243295.1,CTD-2185K10.1
ENSG00000189283.9,FHIT
ENSG00000271843.1,RP11-245J9.5
ENSG00000214552.4,COPS8P2
ENSG00000187098.14,MITF
ENSG00000277855.1,RP11-154H23.4
ENSG00000113805.8,CNTN3
ENSG00000213300.5,HNRNPA3P6
ENSG00000244026.6,FAM86DP
ENSG00000114480.12,GBE1
ENSG00000044524.10,EPHA3
ENSG00000243547.1,HNRNPKP4
ENSG00000239445.5,ST3GAL6-AS1
ENSG00000064225.12,ST3GAL6
ENSG00000057019.15,DCBLD2
ENSG00000114021.11,NIT2
ENSG00000256628.3,ZBTB11-AS1
ENSG00000114423.18,CBLB
ENSG00000239828.6,RP11-446H18.5
ENSG00000273125.1,RP11-115H18.1
ENSG00000240891.7,PLCXD2
ENSG00000163611.11,SPICE1
ENSG00000241529.3,RN7SL767P
ENSG00000151576.10,QTRT2
ENSG00000242880.1,RP11-190P13.2
ENSG00000121578.12,B4GALT4
ENSG00000163389.10,POGLUT1
ENSG00000196981.3,WDR5B
ENSG00000169087.10,HSPBAP1
ENSG00000273033.2,RP11-67L2.2
ENSG00000082684.14,SEMA5B
ENSG00000121542.11,SEC22A
ENSG00000239523.5,MYLK-AS1
ENSG00000175455.14,CCDC14
ENSG00000250012.1,RP11-124N2.1
ENSG00000250934.1,RP11-71E19.1
ENSG00000197763.13,TXNRD3
ENSG00000114554.11,PLXNA1
ENSG00000073111.13,MCM2
ENSG00000132394.10,EEFSEC
ENSG00000187695.7,RP11-723O4.6
ENSG00000240682.9,ISY1
ENSG00000273437.1,RP11-434H6.7
ENSG00000203644.3,RP11-332M2.1
ENSG00000034533.11,ASTE1
ENSG00000261167.1,RP11-517B11.7
ENSG00000182923.16,CEP63
ENSG00000239213.5,NCK1-AS1
ENSG00000138231.12,DBR1
ENSG00000181322.13,NME9
ENSG00000178631.7,ACTG1P1
ENSG00000163864.15,NMNAT3
ENSG00000155893.12,PXYLP1
ENSG00000175066.15,GK5
ENSG00000268129.1,RP11-91G21.1
ENSG00000241627.3,UBQLN4P1
ENSG00000163755.8,HPS3
ENSG00000224831.3,RP11-651P23.4
ENSG00000174944.8,P2RY14
ENSG00000229619.3,MBNL1-AS1
ENSG00000240489.1,SETP14
ENSG00000243176.5,RP11-550I24.2
ENSG00000113810.15,SMC4
ENSG00000229320.3,KRT8P12
ENSG00000260572.1,RP11-16N11.2
ENSG00000213178.3,RP11-641D5.1
ENSG00000171757.15,LRRC34
ENSG00000270135.1,RP11-362K14.7
ENSG00000270096.1,RP11-362K14.6
ENSG00000114346.13,ECT2
ENSG00000177694.15,NAALADL2
ENSG00000136518.16,ACTL6A
ENSG00000272660.1,RP11-145M9.6
ENSG00000058056.8,USP13
ENSG00000239774.1,RP11-496B10.3
ENSG00000145075.11,CCDC39
ENSG00000233885.7,YEATS2-AS1
ENSG00000163888.3,CAMK2N2
ENSG00000114859.15,CLCN2
ENSG00000272970.1,RP11-329B9.4
ENSG00000273403.1,RP11-329B9.3
ENSG00000163900.10,TMEM41A
ENSG00000113838.12,TBCCD1
ENSG00000163923.9,RPL39L
ENSG00000223812.5,RP11-197K6.1
ENSG00000180611.6,MB21D2
ENSG00000231770.5,TMEM44-AS1
ENSG00000229334.1,AC046143.3
ENSG00000173950.15,XXYLT1
ENSG00000232065.1,LINC01063
ENSG00000119227.7,PIGZ
ENSG00000228109.1,MFI2-AS1
ENSG00000237167.1,AC128709.2
ENSG00000161267.11,BDH1
ENSG00000234742.1,AC144530.1
ENSG00000185621.11,LMLN
ENSG00000251188.1,RP11-478C6.6
ENSG00000251689.1,RP11-478C6.5
ENSG00000186777.11,ZNF732
ENSG00000174227.15,PIGG
ENSG00000215375.6,MYL5
ENSG00000178950.16,GAK
ENSG00000127415.12,IDUA
ENSG00000196810.4,CTBP1-AS2
ENSG00000185049.13,NELFA
ENSG00000159733.13,ZFYVE28
ENSG00000109736.14,MFSD10
ENSG00000249673.6,NOP14-AS1
ENSG00000168826.15,ZBTB49
ENSG00000247708.7,STX18-AS1
ENSG00000186222.4,BLOC1S4
ENSG00000173013.5,CCDC96
ENSG00000250471.2,GMPSP1
ENSG00000251615.3,RP11-774O3.3
ENSG00000266240.1,MIR5091
ENSG00000047662.4,FAM184B
ENSG00000178177.15,LCORL
ENSG00000237350.1,CDC42P6
ENSG00000243005.3,RN7SL16P
ENSG00000153012.11,LGI2
ENSG00000038210.12,PI4K2B
ENSG00000168228.14,ZCCHC4
ENSG00000231160.9,KLF3-AS1
ENSG00000249685.1,RP11-360F5.3
ENSG00000249348.1,UGDH-AS1
ENSG00000078177.13,N4BP2
ENSG00000177752.14,YIPF7
ENSG00000249936.3,RAC1P2
ENSG00000259959.1,RP11-121C2.2
ENSG00000248866.1,USP46-AS1
ENSG00000212588.1,SNORA26
ENSG00000272650.1,RP11-571I18.4
ENSG00000248184.1,RP11-231C18.1
ENSG00000128039.10,SRD5A3
ENSG00000273257.1,RP11-177J6.1
ENSG00000174799.10,CEP135
ENSG00000269921.1,RP11-646I6.5
ENSG00000243199.1,RP11-408P14.1
ENSG00000163626.16,COX18
ENSG00000174796.12,THAP6
ENSG00000138744.14,NAAA
ENSG00000156219.16,ART3
ENSG00000249565.2,SERBP1P5
ENSG00000168152.12,THAP9
ENSG00000173085.13,COQ2
ENSG00000138639.17,ARHGAP24
ENSG00000273389.1,RP13-514E23.2
ENSG00000163633.10,C4orf36
ENSG00000180346.3,TIGD2
ENSG00000184305.14,CCSER1
ENSG00000152208.12,GRID2
ENSG00000271474.1,RP11-710C12.1
ENSG00000163116.9,STPG2
ENSG00000272777.1,RP11-571L19.8
ENSG00000145331.13,TRMT10A
ENSG00000248161.5,RP11-499E18.1
ENSG00000230069.3,LRRC37A15P
ENSG00000248971.2,KRT8P46
ENSG00000164037.16,SLC9B1
ENSG00000138778.11,CENPE
ENSG00000245384.1,AC004053.1
ENSG00000138780.14,GSTCD
ENSG00000168743.12,NPNT
ENSG00000247950.6,SEC24B-AS1
ENSG00000145365.10,TIFA
ENSG00000236922.9,LINC01378
ENSG00000250412.1,KLHL2P1
ENSG00000283050.1,GTF2IP12
ENSG00000138735.15,PDE5A
ENSG00000164109.13,MAD2L1
ENSG00000123737.12,EXOSC9
ENSG00000170917.13,NUDT6
ENSG00000145375.7,SPATA5
ENSG00000164056.10,SPRY1
ENSG00000151470.12,C4orf33
ENSG00000251372.5,LINC00499
ENSG00000273247.5,RP11-83A24.2
ENSG00000178458.5,H3F3AP6
ENSG00000196782.12,MAML3
ENSG00000153132.12,CLGN
ENSG00000109452.12,INPP4B
ENSG00000250326.1,RP11-284M14.1
ENSG00000251600.5,RP11-673E1.1
ENSG00000248828.1,RP11-673E1.4
ENSG00000248890.1,HHIP-AS1
ENSG00000151611.13,MMAA
ENSG00000120519.14,SLC10A7
ENSG00000270681.1,RP11-372K14.2
ENSG00000059691.11,GATB
ENSG00000268471.5,MIR4453
ENSG00000121211.7,MND1
ENSG00000205208.4,C4orf46
ENSG00000145414.8,NAF1
ENSG00000164129.11,NPY5R
ENSG00000198498.9,TMA16
ENSG00000250486.3,FAM218A
ENSG00000170088.13,TMEM192
ENSG00000038295.7,TLL1
ENSG00000109576.13,AADAT
ENSG00000248774.1,RP11-798M19.3
ENSG00000248197.1,LINC00290
ENSG00000270426.1,RP11-326I11.5
ENSG00000271646.1,RP11-326I11.3
ENSG00000271538.5,RP11-326I11.4
ENSG00000164344.15,KLKB1
ENSG00000221990.4,EXOC3-AS1
ENSG00000188242.4,PP7080
ENSG00000225138.7,CTD-2228K2.7
ENSG00000112877.7,CEP72
ENSG00000188002.10,RP11-43F13.1
ENSG00000215218.3,UBE2QL1
ENSG00000112941.13,PAPD7
ENSG00000124279.11,FASTKD3
ENSG00000247516.5,MIR4458HG
ENSG00000259802.1,CTD-2256P15.2
ENSG00000272324.5,CTD-2154B17.4
ENSG00000250182.3,EEF1A1P13
ENSG00000249485.1,RBBP4P1
ENSG00000206814.1,Y_RNA
ENSG00000249937.5,RP11-454P21.1
ENSG00000145526.11,CDH18
ENSG00000279923.1,CTD-2008E3.1
ENSG00000272086.1,CTD-2186M15.3
ENSG00000082196.20,C1QTNF3
ENSG00000272323.1,CTD-2517O10.6
ENSG00000270558.1,CTD-2124B8.2
ENSG00000082068.8,WDR70
ENSG00000244968.6,LIFR-AS1
ENSG00000151876.12,FBXO4
ENSG00000198865.9,CCDC152
ENSG00000170571.11,EMB
ENSG00000272123.1,CTD-2366F13.2
ENSG00000247796.2,CTD-2366F13.1
ENSG00000152669.8,CCNO
ENSG00000155542.11,SETD9
ENSG00000049167.13,ERCC8
ENSG00000217416.4,ISCA1P1
ENSG00000272370.1,RP11-307L14.1
ENSG00000253251.2,CTC-534A2.2
ENSG00000134057.14,CCNB1
ENSG00000280187.1,CTC-351M12.1
ENSG00000153044.9,CENPH
ENSG00000183323.12,CCDC125
ENSG00000179978.11,RP11-1319K7.1
ENSG00000254701.3,RP11-1415C14.4
ENSG00000226259.10,GTF2H2B
ENSG00000253333.1,RP11-497H16.8
ENSG00000196302.5,RP11-497H16.5
ENSG00000253366.3,RP11-589F5.4
ENSG00000172062.16,SMN1
ENSG00000145736.14,GTF2H2
ENSG00000251634.2,RP11-1280N14.3
ENSG00000235558.3,RP11-1198D22.1
ENSG00000049883.14,PTCD2
ENSG00000272525.1,RP11-79P5.9
ENSG00000271714.1,CTD-2377O17.1
