gene_id,gene_name
ENSG00000137558.7,PI15
ENSG00000254305.1,MRPL9P1
ENSG00000253659.1,RP11-1114I9.1
ENSG00000260317.1,RP11-48B3.4
ENSG00000246662.6,LINC00535
ENSG00000254249.1,RP11-959I15.4
ENSG00000203499.11,FAM83H-AS1
ENSG00000225027.2,IFNWP4
ENSG00000165269.12,AQP7
ENSG00000230804.2,C2orf27AP3
ENSG00000225655.5,PGM5-AS1
ENSG00000278001.1,RP11-157L3.11
ENSG00000154537.4,FAM27C
ENSG00000231838.1,RP11-449H15.2
ENSG00000274098.1,RN7SL787P
ENSG00000119125.16,GDA
ENSG00000188312.13,CENPP
ENSG00000106819.11,ASPN
ENSG00000136881.11,BAAT
ENSG00000243738.3,RN7SL181P
ENSG00000207737.1,MIR181B2
ENSG00000235007.2,RP11-344B5.4
ENSG00000234789.1,RP11-483H20.4
ENSG00000223795.2,RP11-473E2.2
ENSG00000228877.2,RP11-473E2.4
ENSG00000268996.3,MAN1B1-AS1
ENSG00000231920.1,NEBL-AS1
ENSG00000272516.1,RP11-573G6.9
ENSG00000226386.1,PARD3-AS1
ENSG00000224761.4,RP11-508N22.9
ENSG00000273008.1,RP11-351D16.3
ENSG00000238263.1,RP11-402L1.12
ENSG00000230565.1,ZNF32-AS2
ENSG00000277288.3,C10orf142
ENSG00000231964.1,RP11-67C2.2
ENSG00000228702.1,RP11-671E7.1
ENSG00000204175.5,GPRIN2
ENSG00000280401.1,RP11-104F15.9
ENSG00000148655.14,C10orf11
ENSG00000185303.15,SFTPA2
ENSG00000225827.1,SFTPA3P
ENSG00000272447.1,RP11-182L21.6
ENSG00000272631.1,RP11-359E3.4
ENSG00000228938.3,SNRPD2P1
ENSG00000165887.11,ANKRD2
ENSG00000212325.1,Y_RNA
ENSG00000228261.1,RP11-127L20.3
ENSG00000278601.1,RP11-348N5.9
ENSG00000236303.2,RP11-540N6.1
ENSG00000279982.1,RP11-45A17.3
ENSG00000226900.1,RP11-432J24.5
ENSG00000255153.1,TOLLIP-AS1
ENSG00000238184.1,CD81-AS1
ENSG00000110148.9,CCKBR
ENSG00000254966.1,RP11-1081L13.4
ENSG00000254477.1,AP000640.10
ENSG00000196600.12,SLC22A25
ENSG00000256863.1,RP11-959F10.6
ENSG00000278359.1,MIR7155
ENSG00000160172.10,FAM86C2P
ENSG00000132749.10,TESMIN
ENSG00000241233.3,KRTAP5-8
ENSG00000254997.3,KRTAP5-9
ENSG00000158483.15,FAM86C1
ENSG00000197882.3,OR7E13P
ENSG00000280385.1,AP000648.5
ENSG00000134640.2,MTNR1B
ENSG00000214376.5,VSTM5
ENSG00000186280.6,KDM4D
ENSG00000246100.3,LINC00900
ENSG00000243431.1,RPL5P30
ENSG00000245248.7,USP2-AS1
ENSG00000254561.3,RP11-196E1.3
ENSG00000134940.13,ACRV1
ENSG00000150455.13,TIRAP
ENSG00000218109.5,KIRREL3-AS3
ENSG00000151704.15,KCNJ1
ENSG00000254842.6,RP11-890B15.2
ENSG00000149328.14,GLB1L2
ENSG00000255545.7,RP11-627G23.1
ENSG00000151062.14,CACNA2D4
ENSG00000237303.2,HIGD1AP8
ENSG00000257586.1,RP11-554L12.3
ENSG00000258144.1,RP11-554L12.1
ENSG00000258181.1,RP11-493L12.4
ENSG00000239617.1,RP11-302B13.1
ENSG00000272822.1,RP11-302B13.5
ENSG00000170426.1,SDR9C7
ENSG00000269903.1,RP11-571M6.18
ENSG00000274560.1,RP11-285E23.2
ENSG00000111249.13,CUX2
ENSG00000249550.6,LINC01234
ENSG00000257519.1,RP11-116D17.2
ENSG00000257465.2,TCEB1P32
ENSG00000256546.1,AC156455.1
ENSG00000178882.14,FAM101A
ENSG00000240654.6,C1QTNF9
ENSG00000276958.1,RP11-458I4.2
ENSG00000230641.1,USP12-AS2
ENSG00000238121.5,LINC00426
ENSG00000279149.1,RP11-374F3.5
ENSG00000237879.1,LINC00398
ENSG00000237637.1,FRY-AS1
ENSG00000276672.1,RP11-142E9.1
ENSG00000133107.14,TRPC4
ENSG00000199276.1,RNA5SP26
ENSG00000215483.9,LINC00598
ENSG00000252812.1,RN7SKP2
ENSG00000231530.1,RP11-187A9.3
ENSG00000228573.1,RP11-279N8.1
ENSG00000234689.1,LINC00444
ENSG00000276968.1,RP11-90M2.5
ENSG00000200711.1,RNA5SP28
ENSG00000278238.1,RP11-245D16.4
ENSG00000102837.6,OLFM4
ENSG00000206922.1,RNU6-80P
ENSG00000223458.2,LMO7DN-IT1
ENSG00000080166.15,DCT
ENSG00000134864.10,GGACT
ENSG00000275741.1,RP11-40E6.1
ENSG00000267868.1,RP11-120K24.3
ENSG00000226158.1,CLCP2
ENSG00000211855.1,TRAJ34
ENSG00000211861.1,TRAJ28
ENSG00000211864.2,TRAJ25
ENSG00000139874.5,SSTR1
ENSG00000258418.1,RP11-662J14.1
ENSG00000258480.1,RP11-662J14.2
ENSG00000168229.3,PTGDR
ENSG00000261208.1,RP11-452D12.1
ENSG00000258896.1,SCOCP1
ENSG00000247287.2,RP11-902B17.1
ENSG00000258561.1,RP11-72M17.1
ENSG00000267909.2,CCDC177
ENSG00000182732.16,RGS6
ENSG00000273729.1,RP11-7F17.8
ENSG00000274492.1,RP11-976B16.1
ENSG00000258798.1,RP11-895M11.3
ENSG00000258393.1,RP11-907D1.2
ENSG00000258460.1,RP11-168L7.1
ENSG00000259023.2,LINC00524
ENSG00000270685.1,IGHV1OR15-6
ENSG00000258590.5,NBEAP1
ENSG00000104044.15,OCA2
ENSG00000259647.1,RP11-143J24.1
ENSG00000261792.1,DNM1P28
ENSG00000166664.13,CHRFAM7A
ENSG00000270016.1,RP11-932O9.8
ENSG00000259751.1,RP11-83J16.3
ENSG00000062524.15,LTK
ENSG00000249839.1,AC011330.5
ENSG00000273674.4,CTD-2378E12.1
ENSG00000261219.1,RP11-344A16.2
ENSG00000128918.14,ALDH1A2
ENSG00000259370.2,RP11-1069G10.1
ENSG00000259347.6,RP11-798K3.2
ENSG00000188779.10,SKOR1
ENSG00000260602.2,HMGN2P40
ENSG00000243568.2,RP11-2I17.1
ENSG00000169758.12,TMEM266
ENSG00000259420.5,RP11-307C19.2
ENSG00000208003.1,MIR549A
ENSG00000265855.1,MIR4514
ENSG00000259538.1,UBE2Q2P11
ENSG00000273540.2,AGBL1
ENSG00000259636.1,RP11-133L19.2
ENSG00000259761.1,RP11-138H10.2
ENSG00000252645.1,RNU7-111P
ENSG00000224441.1,AC068831.3
ENSG00000140563.14,MCTP2
ENSG00000283597.1,FAM169B
ENSG00000154227.13,CERS3
ENSG00000278456.1,RP11-66B24.9
ENSG00000259583.2,RP11-66B24.4
ENSG00000260803.1,Z84812.4
ENSG00000278995.1,Z69720.3
ENSG00000269482.1,Z69720.2
ENSG00000196408.11,NOXO1
ENSG00000185883.11,ATP6V0C
ENSG00000205923.3,CEMP1
ENSG00000172382.9,PRSS27
ENSG00000153060.7,TEKT5
ENSG00000262488.1,RP11-876N24.1
ENSG00000175643.8,RMI2
ENSG00000158482.10,SNX29P1
ENSG00000103375.10,AQP8
ENSG00000184110.14,EIF3C
ENSG00000150281.6,CTF1
ENSG00000260584.1,RP11-1166P10.7
ENSG00000171241.8,SHCBP1
ENSG00000277978.1,RP11-403P17.6
ENSG00000062038.13,CDH3
ENSG00000252339.1,RNU6-1061P
ENSG00000259813.1,RP5-1142A6.5
ENSG00000231784.8,DBIL5P
ENSG00000179477.9,ALOX12B
ENSG00000265263.1,RP11-135L13.4
ENSG00000142494.13,SLC47A1
ENSG00000228983.8,SLC47A1P1
ENSG00000231625.4,CTD-2104P17.1
ENSG00000262681.2,RP11-311F12.1
ENSG00000188013.6,MEIS3P2
ENSG00000007171.16,NOS2
ENSG00000266202.1,RP1-66C13.4
ENSG00000222679.1,RNU6-1267P
ENSG00000264164.1,RP11-640N20.6
ENSG00000141748.12,ARL5C
ENSG00000214546.3,AC087491.2
ENSG00000267060.5,PTGES3L
ENSG00000108379.9,WNT3
ENSG00000246640.1,RP11-1094H24.4
ENSG00000136492.8,BRIP1
ENSG00000173826.14,KCNH6
ENSG00000108878.4,CACNG1
ENSG00000267009.6,RP11-120M18.2
ENSG00000264860.1,RP11-143K11.5
ENSG00000263843.1,RP11-649A18.12
ENSG00000267568.6,RP11-87G24.3
ENSG00000267506.5,RP11-13K12.1
ENSG00000261888.1,AC144831.1
ENSG00000266405.3,CBX3P2
ENSG00000265545.1,RP11-183C12.1
ENSG00000266441.1,RP11-91I8.3
ENSG00000088756.12,ARHGAP28
ENSG00000266995.1,RP11-703I16.3
ENSG00000283294.1,RP11-681B3.4
ENSG00000265786.1,RP11-527H14.6
ENSG00000263846.1,CIAPIN1P
ENSG00000134760.5,DSG1
ENSG00000265008.1,RP11-53I6.3
ENSG00000166960.16,CCDC178
ENSG00000267397.1,RP11-873E20.1
ENSG00000267651.1,RP11-95O2.1
ENSG00000266946.1,MRPL37P1
ENSG00000273669.1,RP11-405M12.4
ENSG00000265717.1,RP11-94B19.7
ENSG00000267287.1,RP11-567M16.1
ENSG00000268798.1,CTB-25B13.5
ENSG00000185361.8,TNFAIP8L1
ENSG00000205744.9,DENND1C
ENSG00000130810.19,PPAN
ENSG00000274425.1,AC114271.2
ENSG00000273733.1,CTC-510F12.7
ENSG00000197332.8,CTC-499B15.5
ENSG00000269755.1,CTD-3105H18.18
ENSG00000279198.1,CTD-2231E14.2
ENSG00000252591.1,RNA5SP468
ENSG00000269110.1,CTC-513N18.7
ENSG00000268658.5,LINC00664
ENSG00000260725.1,AC005307.1
ENSG00000283403.1,AC005307.5
ENSG00000256612.7,CYP2B7P
ENSG00000028277.21,POU2F2
ENSG00000104783.11,KCNN4
ENSG00000213889.10,PPM1N
ENSG00000269637.1,RPL12P41
ENSG00000104808.7,DHDH
ENSG00000267905.5,CTD-2616J11.16
ENSG00000235081.1,AC010492.2
ENSG00000268067.1,OR5AH1P
ENSG00000268266.1,AC003005.2
ENSG00000268660.1,LETM1P2
ENSG00000152475.6,ZNF837
ENSG00000215595.1,C20orf202
ENSG00000231015.1,RP5-860P4.2
ENSG00000088325.15,TPX2
ENSG00000149599.15,DUSP15
ENSG00000233293.1,RP11-410N8.3
ENSG00000213959.2,RP5-1100H13.3
ENSG00000237595.3,RP11-112L6.3
ENSG00000213714.1,FAM209B
ENSG00000228340.5,MIR646HG
ENSG00000229755.1,RP5-827L5.2
ENSG00000274915.1,HAR1A
ENSG00000273821.1,RP5-963E22.6
ENSG00000279414.1,bP-2171C21.4
ENSG00000278618.1,MIR8069-2
ENSG00000237594.2,AP000251.3
ENSG00000159259.7,CHAF1B
ENSG00000183250.11,LINC01547
ENSG00000184979.9,USP18
ENSG00000215478.8,CES5AP1
ENSG00000100024.14,UPB1
ENSG00000235989.3,MORC2-AS1
ENSG00000228274.3,RP3-508I15.9
ENSG00000176177.9,ENTHD1
ENSG00000186732.13,MPPED1
ENSG00000100344.10,PNPLA3
ENSG00000279954.1,WI2-85898F10.2
ENSG00000182257.6,PRR34
ENSG00000100312.10,ACR
ENSG00000157399.14,ARSE
ENSG00000234469.4,CLDN34
ENSG00000282840.1,GS1-590J6.3
ENSG00000233928.5,RP11-305F18.1
ENSG00000226530.1,RP11-348F1.2
ENSG00000233250.1,RP3-339A18.6
ENSG00000222532.1,MIR1468
ENSG00000226010.1,RP11-403E24.1
ENSG00000260118.1,RP6-201G10.2
ENSG00000279437.1,RP3-326L13.2
ENSG00000222440.1,RNU2-26P
ENSG00000180284.5,RP5-1055C14.6
ENSG00000101842.13,VSIG1
ENSG00000224142.1,AMMECR1-IT1
ENSG00000243978.8,RGAG1
ENSG00000147257.13,GPC3
ENSG00000207081.1,RNU6-616P
ENSG00000268940.5,CT45A1
ENSG00000156925.11,ZIC3
ENSG00000198883.11,PNMA5
ENSG00000268883.2,PNMA6B
ENSG00000225110.2,LL0XNC01-16G2.1
ENSG00000213391.3,RP11-66N11.6
ENSG00000124333.15,VAMP7
