gene_id,gene_name
ENSG00000248221.1,STX18-IT1
ENSG00000173040.12,EVC2
ENSG00000187904.3,AC097382.5
ENSG00000264658.1,MIR4798
ENSG00000249930.1,AC007016.3
ENSG00000273133.1,RP11-799M12.2
ENSG00000281501.1,SEPSECS-AS1
ENSG00000278135.1,U2
ENSG00000273369.1,RP11-700J17.1
ENSG00000169248.12,CXCL11
ENSG00000231335.1,AC107072.2
ENSG00000250057.1,RP11-576N17.5
ENSG00000239466.3,RN7SL552P
ENSG00000183199.6,HSP90AB3P
ENSG00000249055.1,TBCAP3
ENSG00000246560.2,RP11-10L12.4
ENSG00000234492.4,RPL34-AS1
ENSG00000206601.1,RNU6-431P
ENSG00000180801.13,ARSJ
ENSG00000145386.9,CCNA2
ENSG00000273007.1,RP11-170N16.3
ENSG00000282855.1,RP11-50D9.4
ENSG00000251432.6,RP11-420A23.1
ENSG00000279481.1,RP11-181K12.1
ENSG00000231841.1,RP11-206F17.2
ENSG00000200350.1,RNU6-1285P
ENSG00000251073.1,NUDT19P5
ENSG00000283379.1,MIR3688-2
ENSG00000201176.1,RNU6-853P
ENSG00000181359.5,HSP90AA6P
ENSG00000245213.6,RP11-10K16.1
ENSG00000272744.1,RP11-367N14.3
ENSG00000207231.1,Y_RNA
ENSG00000253013.1,SNORA31
ENSG00000245685.6,AF146191.4
ENSG00000263834.1,MIR4635
ENSG00000273742.1,MIR6075
ENSG00000251476.2,MTCO1P31
ENSG00000279698.1,CTD-2201E9.3
ENSG00000281325.1,AC016549.1
ENSG00000261360.1,CTD-2165H16.4
ENSG00000213430.6,HSPD1P1
ENSG00000250764.1,CTD-2152M20.2
ENSG00000215068.7,AC025171.1
ENSG00000279638.1,CTD-2081C10.5
ENSG00000207293.1,Y_RNA
ENSG00000213830.3,CFL1P5
ENSG00000244748.3,RN7SL153P
ENSG00000272040.1,CTC-366B18.4
ENSG00000250615.1,CTC-564N23.2
ENSG00000248909.1,HMGB1P21
ENSG00000254170.1,CTD-2073O6.1
ENSG00000251050.1,RP11-168A11.4
ENSG00000271043.2,MTRNR2L2
ENSG00000251374.1,RPS23P5
ENSG00000206958.1,SNORA70
ENSG00000227836.1,AC008850.3
ENSG00000207404.1,Y_RNA
ENSG00000248350.1,CTC-470E21.1
ENSG00000249947.2,XBP1P1
ENSG00000279522.1,CTC-487M23.6
ENSG00000272389.1,CTC-487M23.7
ENSG00000072682.18,P4HA2
ENSG00000164406.7,LEAP2
ENSG00000279691.1,RP11-485M7.2
ENSG00000274934.1,SMAD5-AS1_4
ENSG00000222924.1,RNU6-1148P
ENSG00000281398.2,SNHG4
ENSG00000222790.1,RNU4-14P
ENSG00000256453.1,DND1
ENSG00000199990.1,VTRNA1-1
ENSG00000202515.1,VTRNA1-3
ENSG00000253767.2,PCDHGA8
ENSG00000280047.1,CTC-463A16.1
ENSG00000281881.1,SPRY4-IT1
ENSG00000274799.1,Metazoa_SRP
ENSG00000253618.1,GRPEL2-AS1
ENSG00000279109.1,AC008641.1
ENSG00000160867.14,FGFR4
ENSG00000146094.13,DOK3
ENSG00000253869.1,PIGFP1
ENSG00000272431.1,RP11-281O15.8
ENSG00000225051.5,HMGB3P22
ENSG00000272379.1,RP1-257A7.5
ENSG00000217159.2,LARP1P1
ENSG00000124508.16,BTN2A2
ENSG00000124549.14,BTN2A3P
ENSG00000280107.1,AL022393.9
ENSG00000273712.1,RP5-874C20.7
ENSG00000270326.1,RP5-874C20.6
ENSG00000273340.1,MICE
ENSG00000270896.1,XXbac-BPG170G13.31
ENSG00000235963.1,MCCD1P1
ENSG00000204623.9,ZNRD1ASP
ENSG00000237669.1,HCG4P3
ENSG00000233892.1,PAIP1P1
ENSG00000243753.5,HLA-L
ENSG00000206344.6,HCG27
ENSG00000204516.9,MICB
ENSG00000201555.1,Y_RNA
ENSG00000204390.9,HSPA1L
ENSG00000241404.6,EGFL8
ENSG00000204305.13,AGER
ENSG00000124593.14,PRICKLE4
ENSG00000146233.7,CYP39A1
ENSG00000112208.11,BAG2
ENSG00000262803.1,RP11-160A9.3
ENSG00000232295.7,RP11-154D6.1
ENSG00000279312.1,RP3-331H24.7
ENSG00000164430.15,MB21D1
ENSG00000260645.1,RP11-250B2.5
ENSG00000112773.15,FAM46A
ENSG00000228679.1,RP4-676J13.2
ENSG00000264017.2,RN7SL336P
ENSG00000238367.1,MIR2113
ENSG00000218536.1,AP002530.2
ENSG00000271734.1,RP1-111B22.3
ENSG00000203801.8,LINC00222
ENSG00000229276.1,REV3L-IT1
ENSG00000240050.5,RP1-93H18.1
ENSG00000051620.10,HEBP2
ENSG00000217648.1,RP1-95L4.4
ENSG00000232891.1,RP11-136K14.1
ENSG00000252615.1,Y_RNA
ENSG00000266617.1,MIR3692
ENSG00000213073.4,RP11-288H12.3
ENSG00000280850.1,RP4-655C5.9
ENSG00000249141.1,RP11-514O12.4
ENSG00000184786.5,TCTE3
ENSG00000239857.6,GET4
ENSG00000273151.1,RP11-449P15.2
ENSG00000273230.1,RP11-1246C19.1
ENSG00000265089.1,MIR4655
ENSG00000283419.1,MIR6874
ENSG00000230825.1,AC005532.5
ENSG00000227436.1,FCF1P1
ENSG00000272638.1,GS1-114I9.1
ENSG00000281332.1,LINC00997
ENSG00000251999.1,SNORA31
ENSG00000273580.1,RP11-609L3.2
ENSG00000226102.3,SEPT7P3
ENSG00000201432.1,Y_RNA
ENSG00000261019.1,RP11-111K18.2
ENSG00000272655.2,POLR2J4
ENSG00000223476.1,VN1R42P
ENSG00000227113.2,RP11-460N20.4
ENSG00000224316.1,GTF2IP5
ENSG00000276178.1,Y_RNA
ENSG00000279996.1,CTB-139P11.2
ENSG00000235090.1,RPL7L1P3
ENSG00000280388.1,RP11-229D13.3
ENSG00000091073.19,DTX2
ENSG00000213542.3,RP11-467H10.1
ENSG00000200397.1,Y_RNA
ENSG00000207488.1,Y_RNA
ENSG00000106236.3,NPTX2
ENSG00000242687.2,AC004893.11
ENSG00000228335.1,AC073063.10
ENSG00000207547.1,MIR25
ENSG00000241357.1,RP11-758P17.2
ENSG00000185955.4,C7orf61
ENSG00000225807.1,RP11-44M6.1
ENSG00000184414.2,RP11-44M6.3
ENSG00000077454.15,LRCH4
ENSG00000106404.13,CLDN15
ENSG00000272219.1,CTB-181H17.1
ENSG00000228393.3,LINC01004
ENSG00000181016.9,LSMEM1
ENSG00000274344.1,ST7-AS2_1
ENSG00000280347.1,AC000123.2
ENSG00000279078.1,SND1-IT1
ENSG00000207588.1,MIR593
ENSG00000226380.8,MIR29A
ENSG00000273219.1,RP11-644N4.1
ENSG00000270923.1,TAS2R6P
ENSG00000240677.1,MYL6P4
ENSG00000224970.2,RP11-114L10.2
ENSG00000280149.1,RP4-751H13.5
ENSG00000273011.1,RP11-728K20.3
ENSG00000106526.10,ACTR3C
ENSG00000261305.1,RP4-584D14.7
ENSG00000265810.1,MIR3907
ENSG00000104728.15,ARHGEF10
ENSG00000253696.2,KBTBD11-OT1
ENSG00000270988.1,RP11-439C15.5
ENSG00000276580.1,MIR8055
ENSG00000283210.1,MIR1322
ENSG00000252179.1,RNA5SP255
ENSG00000278886.1,RP11-108A14.1
ENSG00000158815.10,FGF17
ENSG00000253200.1,RP11-582J16.5
ENSG00000253476.1,RP11-395I14.2
ENSG00000253430.1,RP11-14I17.2
ENSG00000254362.1,RP11-14I17.3
ENSG00000200719.1,RNA5SP260
ENSG00000248159.1,HSPA8P11
ENSG00000253793.1,RP11-293D9.2
ENSG00000272159.1,RP11-350N15.6
ENSG00000239218.2,RPS20P22
ENSG00000255366.1,RP11-1134I14.8
ENSG00000260955.2,RP11-30L15.6
ENSG00000236814.1,RP11-446E9.1
ENSG00000272155.1,RP11-707M3.3
ENSG00000253636.1,RP11-531A24.5
ENSG00000272469.2,RN7SL760P
ENSG00000254251.1,RP11-662G23.1
ENSG00000253854.1,RP11-10N23.2
ENSG00000272509.1,RP11-347C18.5
ENSG00000243979.2,RP11-347C18.1
ENSG00000202310.1,Y_RNA
ENSG00000199667.1,Y_RNA
ENSG00000174226.8,SNX31
ENSG00000260368.1,RP11-521I2.3
ENSG00000266289.1,RP11-1C8.6
ENSG00000266324.1,MIR4663
ENSG00000249859.8,PVT1
ENSG00000221771.1,MIR1205
ENSG00000283200.1,MIR1206
ENSG00000279518.1,AC083843.4
ENSG00000279786.1,CTD-2014D20.1
ENSG00000253307.1,RP11-10J21.4
ENSG00000177335.10,C8orf31
ENSG00000181638.17,ZFP41
ENSG00000204839.8,MROH6
ENSG00000179698.13,WDR97
ENSG00000226403.1,RP11-31F19.1
ENSG00000236924.1,RP11-390F4.6
ENSG00000230581.2,ACTG1P14
ENSG00000224972.1,RP11-403H13.1
ENSG00000236184.1,TCEA1P4
ENSG00000225693.1,LAGE3P1
ENSG00000226801.2,OSTCP8
ENSG00000207032.1,Y_RNA
ENSG00000251697.1,RN7SKP24
ENSG00000281491.1,DNAJB5-AS1
ENSG00000273597.1,RP11-392A14.9
ENSG00000274026.1,FAM27E3
ENSG00000278763.1,FAM27B
ENSG00000268364.1,SMC5-AS1
ENSG00000274421.1,RP11-386J22.3
ENSG00000187753.12,C9orf153
ENSG00000223012.1,RN7SKP264
ENSG00000273381.1,RP11-305L7.7
ENSG00000226721.2,EEF1DP2
ENSG00000283146.1,MIR548AU
ENSG00000269946.1,RP11-2B6.3
ENSG00000199165.3,MIRLET7A1
ENSG00000271659.1,RP11-435O5.4
ENSG00000224067.2,RP11-430K21.2
ENSG00000206907.1,RNU6-1013P
ENSG00000243911.3,RN7SL430P
ENSG00000243845.3,RN7SL30P
ENSG00000257524.5,RP11-203J24.9
ENSG00000272696.1,RP11-339B21.13
ENSG00000224988.1,RP11-409K20.7
ENSG00000170835.13,CEL
ENSG00000201451.1,Y_RNA
ENSG00000273066.5,RP11-216L13.19
ENSG00000177943.13,MAMDC4
ENSG00000266507.1,MIR4479
ENSG00000176919.11,C8G
ENSG00000188566.12,NDOR1
ENSG00000276388.1,RP11-424E7.5
ENSG00000229926.1,RP11-424E7.3
ENSG00000159247.13,TUBBP5
ENSG00000201861.1,RNA5SP298
ENSG00000263628.1,MIR3155A
ENSG00000272055.1,RNU6-6P
ENSG00000202508.1,Y_RNA
ENSG00000206448.3,PPIAP30
ENSG00000279623.1,RP11-399C16.3
ENSG00000207612.1,MIR604
ENSG00000216035.1,MIR938
ENSG00000199200.2,Y_RNA
ENSG00000276805.2,RP11-291L22.9
ENSG00000279822.1,RP11-541M12.6
ENSG00000280166.1,RP11-354E23.3
ENSG00000279502.1,RP11-354E23.4
ENSG00000272627.1,RP11-354E23.5
ENSG00000213700.3,RPL17P50
ENSG00000272630.1,RP11-344N10.5
ENSG00000270808.1,RP11-574K11.27
ENSG00000200176.1,RNU1-19P
ENSG00000269891.2,ARHGAP19-SLIT1
ENSG00000231508.1,RP11-452K12.6
ENSG00000207551.1,MIR608
ENSG00000264763.1,MIR4295
ENSG00000228169.3,PPIAP19
ENSG00000228485.1,GRK5-IT1
ENSG00000265719.1,MIR4681
ENSG00000242818.3,RN7SL846P
ENSG00000226864.2,ATE1-AS1
ENSG00000276742.1,RP11-500G22.4
ENSG00000273891.1,RP11-500G22.5
ENSG00000138161.13,CUZD1
ENSG00000264572.1,MIR4296
ENSG00000277218.1,RP11-500G10.5
ENSG00000224758.1,LINC01167
ENSG00000151651.15,ADAM8
ENSG00000254739.1,RP13-46H24.1
ENSG00000254815.5,RP11-496I9.1
ENSG00000201616.1,RNU1-91P
ENSG00000236710.1,AC108448.2
ENSG00000129749.3,CHRNA10
ENSG00000267940.1,RP11-290F24.6
ENSG00000212365.1,RNA5SP332
ENSG00000255035.2,SDHCP4
ENSG00000247595.4,SPTY2D1-AS1
ENSG00000279837.1,RP11-504G3.2
ENSG00000255418.5,RP11-266A24.1
ENSG00000254708.1,RP1-145M24.1
ENSG00000280321.1,RP11-1110F20.1
ENSG00000254498.1,CTD-2119L1.1
ENSG00000283341.1,RP11-472I20.4
ENSG00000234776.4,C11orf94
ENSG00000263540.1,MIR5582
ENSG00000265559.2,RN7SL652P
ENSG00000279491.1,RP11-810P12.7
ENSG00000254454.2,RCC2P6
ENSG00000256824.1,RP11-21A7A.2
ENSG00000256341.1,RP11-21A7A.3
ENSG00000254501.1,AP003068.9
ENSG00000255173.1,AP003068.12
ENSG00000173727.12,CMB9-22P13.1
ENSG00000279243.1,CMB9-22P13.2
ENSG00000270117.1,AP000769.7
ENSG00000279576.1,AP000769.1
ENSG00000260233.3,SSSCA1-AS1
ENSG00000250105.1,CTD-3074O7.2
ENSG00000255306.1,RP5-901A4.1
ENSG00000255031.5,RP11-802E16.3
ENSG00000265539.1,MIR3164
ENSG00000137496.17,IL18BP
ENSG00000256448.5,RP11-809N8.4
ENSG00000175564.12,UCP3
ENSG00000242999.3,RN7SL239P
ENSG00000241170.2,RP11-147I3.1
ENSG00000149257.13,SERPINH1
ENSG00000255081.1,RP11-263C24.1
ENSG00000223013.1,RNA5SP344
ENSG00000255115.2,RP11-91P24.3
ENSG00000151364.16,KCTD14
ENSG00000254676.1,RP11-727A23.4
ENSG00000255541.1,RP11-727A23.8
ENSG00000255003.1,CYCSP28
ENSG00000279836.1,RP11-648O15.2
ENSG00000280367.1,RP11-121L10.2
ENSG00000225215.1,SMARCE1P1
ENSG00000179331.2,RAB39A
ENSG00000254450.1,ALG9-IT1
ENSG00000255231.1,MRPS36P4
ENSG00000256533.1,RP11-212D19.5
ENSG00000238724.1,snoU13
ENSG00000259571.1,BLID
ENSG00000207994.1,MIR100
ENSG00000200278.1,RNA5SP352
ENSG00000019102.11,VSIG2
ENSG00000259290.1,RP11-687M24.7
ENSG00000254694.1,RP11-50B3.4
ENSG00000255746.1,RP11-283I3.4
ENSG00000256030.1,CBX3P4
ENSG00000255608.1,RP3-377H17.2
ENSG00000276718.1,RP1-102E24.10
ENSG00000255966.1,RP5-940J5.3
ENSG00000111664.10,GNB3
ENSG00000268439.5,RP3-461F17.3
ENSG00000139187.9,KLRG1
ENSG00000245105.2,A2M-AS1
ENSG00000256274.1,TAS2R64P
ENSG00000255374.3,TAS2R43
ENSG00000256400.1,RP11-673D15.7
ENSG00000183150.7,GPR19
ENSG00000207983.1,MIR613
ENSG00000261324.2,RP11-174G6.5
ENSG00000174236.3,REP15
ENSG00000276261.1,RP11-1060J15.9
ENSG00000277342.1,RP11-843B15.4
ENSG00000276148.1,RP11-278C7.4
ENSG00000270273.1,RP11-242C24.3
ENSG00000278520.1,MIR7851
ENSG00000274591.1,RP11-474P2.5
ENSG00000274737.1,RP5-1057I20.6
ENSG00000240399.1,RP1-228P16.1
ENSG00000207313.1,SNORA2B
ENSG00000257531.2,RP3-405J10.2
ENSG00000278842.1,RP3-405J10.5
ENSG00000274156.1,RP11-407N8.6
ENSG00000199740.1,Y_RNA
ENSG00000271596.1,RP11-407N8.4
ENSG00000274797.1,RP11-407N8.5
ENSG00000179899.8,PHC1P1
ENSG00000257809.1,RP11-603J24.14
ENSG00000252206.1,RNU7-40P
ENSG00000241217.3,RN7SL809P
ENSG00000185482.7,STAC3
ENSG00000208028.1,MIR616
ENSG00000135407.10,AVIL
ENSG00000207789.1,MIR26A2
ENSG00000276853.1,RP11-305O6.4
ENSG00000127311.9,HELB
ENSG00000271327.1,RP11-1109F11.3
ENSG00000258303.1,RP11-887P2.6
ENSG00000221479.3,MIR1251
ENSG00000257681.1,RP11-341G23.4
ENSG00000258099.1,ATXN2-AS
ENSG00000273903.1,RP11-686G8.5
ENSG00000252659.1,RNU6-1088P
ENSG00000222601.1,Y_RNA
ENSG00000256152.2,RP11-463O12.3
ENSG00000280138.1,RP11-463O12.5
ENSG00000279527.1,RP11-83B20.2
ENSG00000265345.1,MIR5188
ENSG00000256955.2,RP11-417L19.2
ENSG00000177192.13,PUS1
ENSG00000201469.1,RNA5SP379
ENSG00000277020.4,RP11-476H16.1
ENSG00000275485.1,RP11-261P13.6
ENSG00000252128.1,SNORD27
ENSG00000224429.7,LINC00539
ENSG00000222747.1,RNA5SP25
ENSG00000236953.1,ZDHHC20-IT1
ENSG00000234031.1,RPS3AP44
ENSG00000213411.2,RBM22P2
ENSG00000232489.1,MFAP1P1
ENSG00000277386.1,RP11-141M1.4
ENSG00000229473.2,RGS17P1
ENSG00000270381.1,RP11-290D2.5
ENSG00000199477.1,SNORA31
ENSG00000278462.1,RP11-165D6.1
ENSG00000277233.1,Metazoa_SRP
ENSG00000199788.1,RNY3P2
ENSG00000224892.6,RPS4XP16
ENSG00000206617.1,RNY1P5
ENSG00000277246.1,RP11-153I24.4
ENSG00000277767.1,RP11-365P13.5
ENSG00000269356.1,RP11-120K24.4
ENSG00000269376.1,RP11-120K24.5
ENSG00000153531.13,ADPRHL1
ENSG00000276248.1,RP11-230F18.5
ENSG00000232487.1,RASA3-IT1
ENSG00000258458.5,CTD-2555K7.2
ENSG00000212302.1,SNORD41
ENSG00000136367.13,ZFHX2
ENSG00000213928.8,IRF9
ENSG00000283016.1,RP11-176H8.3
ENSG00000251726.1,RNU7-41P
ENSG00000279434.1,RP11-85K15.3
ENSG00000257307.1,RP11-317N8.4
ENSG00000259155.2,RP11-831F12.3
ENSG00000100490.9,CDKL1
ENSG00000243103.3,RN7SL452P
ENSG00000201376.1,SNORA70
ENSG00000258784.1,RP11-813I20.2
ENSG00000258900.1,HNRNPCP1
ENSG00000100625.8,SIX4
ENSG00000258645.2,HSPE1P2
ENSG00000258626.2,COX7A2P1
ENSG00000258565.1,BLZF2P
ENSG00000206768.1,Y_RNA
ENSG00000280073.1,CTD-2525P14.5
ENSG00000273797.1,RP11-1046B16.3
ENSG00000119725.17,ZNF410
ENSG00000270140.1,RP5-1021I20.6
ENSG00000239910.3,RN7SL530P
ENSG00000258513.1,RP5-892G5.2
ENSG00000258559.2,AC005519.4
ENSG00000259005.1,RP3-449M8.6
ENSG00000258978.1,HIF1AP1
ENSG00000259138.1,RP11-950C14.7
ENSG00000258876.1,RP11-270M14.5
ENSG00000258578.2,RP11-98L12.2
ENSG00000212371.1,SNORA46
ENSG00000258999.1,RP11-114N19.3
ENSG00000260810.1,CTD-2547L24.4
ENSG00000278396.1,RP11-120E11.2
ENSG00000187581.2,COX8C
ENSG00000258749.1,RP11-688G15.3
ENSG00000258620.1,RP11-362L22.1
ENSG00000196273.7,LINC00523
ENSG00000240457.3,RN7SL472P
ENSG00000258701.1,LINC00638
ENSG00000226174.6,TEX22
ENSG00000261418.1,RP11-529J17.3
